년도,지역,분류,명칭,코드,구분,비용,최저비용,최고비용,치료재료대포함여부,약제비포함여부,특이사항,대분류,중분류,소분류
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [경추 및 상지],EZ776,SZ05103,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [경추 및 상지],EZ776,SZ05103,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [기타],EZ776,SZ05109,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [두부 및 부비동],EZ776,SZ05101,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)","적외선체열진단 [비뇨기과, 생식기]",EZ776,SZ05107,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [요천추 및 하지],EZ776,SZ05104,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [유방],EZ776,SZ05106,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [전신],EZ776,SZ05110,100000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [족부],EZ776,SZ05108,50000.0,,,,,,,,
2019,서울,"기능 검사료(외피, 근골 기능 검사)",적외선체열진단 [흉추],EZ776,SZ05105,50000.0,,,,,,,,
2019,서울,기능 검사료(신경계기능검사),정량적 발한 축삭 반사검사,SZ11202,SZ11202,100000.0,,,,,,,,
2019,서울,"내시경, 천자 및 생검료",진정내시경 환자관리료Ⅰ,EA001,SEA001,54740.0,,,,,,,,
2019,서울,"내시경, 천자 및 생검료",진정내시경 환자관리료Ⅱ,EA002,SEA002,79410.0,,,,,,,,
2019,서울,"내시경, 천자 및 생검료",진정내시경 환자관리료Ⅲ,EA003,SEA003,121700.0,,,,,,,,
2019,서울,"내시경, 천자 및 생검료",진정내시경 환자관리료Ⅳ,EA004,SEA004,168300.0,,,,,,,,
2019,서울,,"타액검사[분비율, 점조도, PH, 완충기능검사]",EZ919,JM0088T,10000.0,,,,,,,,
2019,서울,,항GD1b항체 [IgG],CZ425,LWZ0006,26333.0,,,,,Anti GD1b Ab IgG,,,
2019,서울,,항GD1b항체 [IgM],CZ425,LWZ0006,26333.0,,,,,Anti GD1b Ab IgM,,,
2019,서울,,항GM1항체 [IgG],CZ261,LWZ0002,26333.0,,,,,Anti GM1 Ab IgG,,,
2019,서울,,항GM1항체 [IgM],CZ262,LWZ0003,26333.0,,,,,Anti GM1 Ab IgM,,,
2019,서울,기능 검사료(평형 및 청각 기능검사),"회전검사 [회전의자검사(정현파회전 및 등속회전검사,Rotatory Chair Test)]",FZ732,SZ01709,50000.0,,,,,,,,
2019,서울,기능검사료,후각기능검사(인지및역치),FZ671,SZ09700,20000.0,,,,,,,,
2019,서울,상급병실료,1인실 병실차액,ABZ010001,"A2Z00201,A2Z0010201-2",144235.0,100000,188470,,,"(기존) 병실차액(100,000원) + 각 병원 등급별 기본입원료/호스피스,자보(기존)병실차액만 산정/간호간병1인실 미운영",,,
2019,서울,상급병실료,특실 병실차액,,"A2Z00101,A2Z0010101-6",304420.0,200000,408840,,,"(기존) 병실차액(200,000원) + 각 병원 등급별 기본입원료/호스피스 자보는 (기존)병실차액만 산정",,,
2019,서울,교육상담료,교육 및 상담료[당뇨병 교육],AZ001,HZGT00102,20000.0,,,,,,,,
2019,서울,MRI-특수검사,Dynamic,HF105+HB021,RMHF10501,401180.0,,,,,급여 인정기준 외 실시한 경우 비급여/PACS영상저장및전송비용 포함,,,
2019,서울,복부-복부,MRI Abdomen 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI227+HJ227+HB021,RMHI22702,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-복부,MRI Abdomen 조영제사용 [테슬라3.0이상+품질관리적합],HI227+HJ227+HB021,RMHI22703,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-복부,MRI Abdomen　[테슬라1.5-3.0미만+품질관리적합],HI127+HJ127+HB021,RMHI12702,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-복부,MRI Abdomen　[테슬라3.0이상+품질관리적합],HI127+HJ127+HB021,RMHI12703,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-복부혈관,MRI Abdominal Angio 조영제사용[테슬라1.5-3.0미만+품질관리적합],HI238+HJ238+HB021,RMHI23802,530330.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-복부혈관,MRI Abdominal Angio 조영제사용[테슬라3.0이상+품질관리적합],HI238+HJ238+HB021,RMHI23803,561870.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-복부혈관,MRI Abdominal Angio　[테슬라1.5-3.0미만+품질관리적합],HI138+HJ138+HB021,RMHI13802,399830.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-복부혈관,MRI Abdominal Angio　[테슬라3.0이상+품질관리적합],HI138+HJ138+HB021,RMHI13803,423540.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-유방,MRI Breast [테슬라1.5-3.0미만+품질관리적합],HI126+HJ126+HB021,RMHI12602,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-유방,MRI Breast 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI226+HJ226+HB021,RMHI22602,528770.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-유방,MRI Breast　[테슬라3.0이상+품질관리적합],HI126+HJ126+HB021,RMHI12603,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-유방,MRI Breast　조영제사용 [테슬라3.0이상+품질관리적합],HI226+HJ226+HB021,RMHI22603,560210.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-흉부,MRI Chest [테슬라1.5-3.0미만+품질관리적합],HI125+HJ125+HB021,RMHI12502,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-흉부,MRI Chest 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI225+HJ225+HB021,RMHI22502,528770.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-흉부,MRI Chest 조영제사용 [테슬라3.0이상+품질관리적합],HI225+HJ225+HB021,RMHI22503,560210.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,흉부-흉부,MRI Chest　[테슬라3.0이상+품질관리적합],HI125+HJ125+HB021,RMHI12503,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-담췌관,MRI Cholangiogram 조영제사용[테슬라1.5-3.0미만+품질관리적합] +도타렘조영제 포함,HI233+HJ233+HB021,RMHI23302,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-담췌관,MRI Cholangiogram 조영제사용[테슬라3.0이상+품질관리적합]+도타렘조영제 포함,HI233+HJ233+HB021,RMHI23303,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-담췌관,MRI Cholangiogram　[테슬라1.5-3.0미만+품질관리적합],HI133+HJ133+HB021,RMHI13302,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-담췌관,MRI Cholangiogram　[테슬라3.0이상+품질관리적합],HI133+HJ133+HB021,RMHI13303,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-신장 및 부신,MRI Kidney and Adrenal 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI230+HJ230+HB021,RMHI23002,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-신장 및 부신,MRI Kidney and Adrenal 조영제사용 [테슬라3.0이상+품질관리적합],HI230+HJ230+HB021,RMHI23003,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-신장 및 부신,MRI Kidney and Adrenal　[테슬라1.5-3.0미만+품질관리적합],HI130+HJ130+HB021,RMHI13002,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-신장 및 부신,MRI Kidney and Adrenal　[테슬라3.0이상+품질관리적합],HI130+HJ130+HB021,RMHI13003,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-간,MRI Liver　[테슬라1.5-3.0미만+품질관리적합],HI132+HJ132+HB021,RMHI13202,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-간,MRI Liver　[테슬라3.0이상+품질관리적합],HI132+HJ132+HB021,RMHI13203,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-췌장,MRI Pancreas 조영제사용 [테슬라1.5-3.0미만+품질관리적합]+도타렘조영제 포함,HI229+HJ229+HB021,RMHI22902,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-췌장,MRI Pancreas 조영제사용 [테슬라3.0이상+품질관리적합]+도타렘조영제 포함,HI229+HJ229+HB021,RMHI22903,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-췌장,MRI Pancreas　[테슬라1.5-3.0미만+품질관리적합],HI129+HJ129+HB021,RMHI12902,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-췌장,MRI Pancreas　[테슬라3.0이상+품질관리적합],HI129+HJ129+HB021,RMHI12903,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-골반,MRI Pelvis 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI228+HJ228+HB021,RMHI22802,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-골반,MRI Pelvis 조영제사용 [테슬라3.0이상+품질관리적합],HI228+HJ228+HB021,RMHI22803,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-골반,MRI Pelvis　[테슬라1.5-3.0미만+품질관리적합],HI128+HJ128+HB021,RMHI12802,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-골반,MRI Pelvis　[테슬라3.0이상+품질관리적합],HI128+HJ128+HB021,RMHI12803,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-음낭 및 음경,MRI Penile and Scrotum 조영제사용 [테슬라3.0이상+품질관리적합],HI231+HJ231+HB021,RMHI23103,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-음낭 및 음경,MRI Penile and Scrotum 조영제사용[테슬라1.5-3.0미만+품질관리적합],HI231+HJ231+HB021,RMHI23102,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-음낭 및 음경,MRI Penile and Scrotum　[테슬라1.5-3.0미만+품질관리적합],HI131+HJ131+HB021,RMHI13102,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-음낭 및 음경,MRI Penile and Scrotum　[테슬라3.0이상+품질관리적합],HI131+HJ131+HB021,RMHI13103,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-전립선,MRI Prostate 조영제사용[테슬라1.5-3.0미만+품질관리적합],HI234+HJ234+HB021,RMHI23402,528740.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-전립선,MRI Prostate 조영제사용[테슬라3.0이상+품질관리적합],HI234+HJ234+HB021,RMHI23403,560180.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-전립선,MRI Prostate　[테슬라1.5-3.0미만+품질관리적합],HI134+HJ134+HB021,RMHI13402,398740.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,복부-전립선,MRI Prostate　[테슬라3.0이상+품질관리적합],HI134+HJ134+HB021,RMHI13403,422400.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-흉부혈관,MRI Thoracic Angio 조영제사용 [테슬라1.5-3.0미만+품질관리적합],HI237+HJ237+HB021,RMHI23702,530330.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-흉부혈관,MRI Thoracic Angio 조영제사용 [테슬라3.0이상+품질관리적합],HI237+HJ237+HB021,RMHI23703,561870.0,,,,,조영제 별도산정/급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
2019,서울,혈관-흉부혈관,MRI Thoracic Angio　[테슬라1.5-3.0미만+품질관리적합],HI137+HJ137+HB021,RMHI13702,399830.0,,,,,급여 인정기준 외 실시한 경우 비급여/테슬라3.0이상+품질관리적합/PACS영상저장및전송비용 포함,,,
