구분,지역,상병코드,age_group,count,대표진료과
입원(연인원),대전,  K80  ,70-79,843,
외래,대전,  N40  ,70-79,19647,
외래,대전,  E11  ,70-79,13961,
외래,대전,  M48  ,70-79,11162,
외래,대전,  I10  ,70-79,9273,
외래,대전,  K05  ,70-79,9272,
외래,대전,  M54  ,70-79,8181,
외래,대전,  U07  ,70-79,2662,
외래,대전,  K63  ,70-79,7234,
외래,대전,  E86  ,70-79,6145,
외래,대전,  Z29  ,70-79,3138,
외래,대전,  M17  ,70-79,5659,
외래,대전,  I69  ,70-79,5933,
외래,대전,  K29  ,70-79,4403,
외래,대전,  N18  ,70-79,4510,
외래,대전,  F03  ,70-79,3300,
외래,대전,  M75  ,70-79,3685,
외래,대전,  R42  ,70-79,3230,
외래,대전,  I20  ,70-79,3774,
외래,대전,  L29  ,70-79,3487,
외래,대전, Z26 ,70-79,1510,
입원(연인원),대전,M48,70-79,4715,정형외과
입원(연인원),대전,M17,70-79,4307,정형외과
입원(연인원),대전,M96,70-79,3737,신경외과
입원(연인원),대전,M75,70-79,2325,정형외과
입원(연인원),대전,E11,70-79,2397,내과
입원(연인원),대전,I69,70-79,1600,신경과
입원(연인원),대전,M54,70-79,2018,재활의학과
입원(연인원),대전,G82,70-79,1350,재활의학과
입원(연인원),대전,S72,70-79,744,정형외과
입원(연인원),대전,N18,70-79,1518,내과
입원(연인원),대전,J18,70-79,557,내과
입원(연인원),대전,M51,70-79,1100,재활의학과
입원(연인원),대전,S06,70-79,1100,신경외과
입원(연인원),대전,K63,70-79,1186,내과
입원(연인원),대전,I63,70-79,566,신경과
입원(연인원),대전,C16,70-79,374,내과
입원(연인원),대전,C34,70-79,684,내과
입원(연인원),대전,S22,70-79,644,신경외과
입원(연인원),대전,C25,70-79,360,내과
입원(연인원),대전,J98,70-79,681,내과
외래,대전,N40,70-79,19603,비뇨의학과
외래,대전,E11,70-79,13798,내과
외래,대전,M48,70-79,10449,정형외과
외래,대전,I10,70-79,8650,내과
외래,대전,M54,70-79,9006,재활의학과
외래,대전,K05,70-79,8708,치과
외래,대전,E86,70-79,7261,가정의학과
외래,대전,K63,70-79,7893,내과
외래,대전,N18,70-79,4529,내과
외래,대전,K29,70-79,4594,내과
외래,대전,M17,70-79,5409,정형외과
외래,대전,I69,70-79,5860,신경과
외래,대전,F03,70-79,3213,신경과
외래,대전,M75,70-79,3551,정형외과
외래,대전,Z29,70-79,2991,가정의학과
외래,대전,R42,70-79,3031,신경과
외래,대전,Z26,70-79,1619,내과
외래,대전,L29,70-79,3186,피부과
외래,대전,J98,70-79,2764,내과
외래,대전,I20,70-79,3410,내과
입원(연인원),광주,I63,70-79,7485,신경과
입원(연인원),광주,M48,70-79,6824,정형외과
입원(연인원),광주,Z49,70-79,5825,내과
입원(연인원),광주,J69,70-79,1694,내과
입원(연인원),광주,M17,70-79,3040,정형외과
입원(연인원),광주,N18,70-79,2071,내과
입원(연인원),광주,S72,70-79,997,정형외과
입원(연인원),광주,L89,70-79,1604,외과
입원(연인원),광주,N40,70-79,2518,비뇨의학과
입원(연인원),광주,M75,70-79,2056,정형외과
입원(연인원),광주,J18,70-79,1996,내과
입원(연인원),광주,C34,70-79,1444,내과
입원(연인원),광주,C16,70-79,1541,내과
입원(연인원),광주,C22,70-79,1674,내과
입원(연인원),광주,C18,70-79,1252,외과
입원(연인원),광주,M51,70-79,1527,재활의학과
입원(연인원),광주,S32,70-79,1250,신경외과
입원(연인원),광주,K80,70-79,1003,내과
입원(연인원),광주,E11,70-79,1458,내과
입원(연인원),광주,C61,70-79,1436,비뇨의학과
외래,광주,N40,70-79,19536,비뇨의학과
외래,광주,M48,70-79,15448,정형외과
외래,광주,I10,70-79,12218,내과
외래,광주,E11,70-79,12499,내과
외래,광주,I20,70-79,11647,내과
외래,광주,E30,70-79,0,소아청소년과
외래,광주,M17,70-79,9394,정형외과
외래,광주,Z26,70-79,2090,내과
외래,광주,K05,70-79,9364,치과
외래,광주,H25,70-79,9375,안과
외래,광주,K21,70-79,6045,내과
외래,광주,I63,70-79,4953,신경과
외래,광주,M75,70-79,3912,정형외과
외래,광주,J44,70-79,4556,내과
외래,광주,Z49,70-79,3009,내과
외래,광주,F00,70-79,2314,신경과
외래,광주,K02,70-79,3813,치과
외래,광주,B35,70-79,3755,피부과
외래,광주,J30,70-79,2604,이비인후과
외래,광주,J00,70-79,1351,가정의학과
입원(연인원),광주, I63 ,70-79,6024,
입원(연인원),광주, M48 ,70-79,4972,
입원(연인원),광주, Z49 ,70-79,6563,
입원(연인원),광주, M17 ,70-79,2424,
입원(연인원),광주, N40 ,70-79,2541,
입원(연인원),광주, C61 ,70-79,2213,
입원(연인원),광주, C16 ,70-79,2015,
입원(연인원),광주, U07 ,70-79,697,
입원(연인원),광주, L89 ,70-79,714,
입원(연인원),광주, G81 ,70-79,1491,
입원(연인원),광주, C34 ,70-79,1319,
입원(연인원),광주, C18 ,70-79,1633,
입원(연인원),광주, G20 ,70-79,1792,
입원(연인원),광주, J69 ,70-79,1821,
입원(연인원),광주, M51 ,70-79,828,
입원(연인원),광주, K81 ,70-79,1136,
입원(연인원),광주, N18 ,70-79,604,
입원(연인원),광주, S72 ,70-79,745,
입원(연인원),광주, C22 ,70-79,1052,
입원(연인원),광주, C25 ,70-79,660,
외래,광주, N40 ,70-79,18209,
외래,광주, I10 ,70-79,10625,
외래,광주, E11 ,70-79,11380,
외래,광주, M48 ,70-79,11473,
외래,광주, E30 ,70-79,0,
외래,광주, I20 ,70-79,10066,
외래,광주, M17 ,70-79,9134,
외래,광주, K05 ,70-79,7934,
외래,광주, Z26 ,70-79,1909,
외래,광주, I63 ,70-79,4874,
외래,광주, K21 ,70-79,5024,
외래,광주, H25 ,70-79,5077,
외래,광주, F00 ,70-79,2198,
외래,광주, M51 ,70-79,3936,
외래,광주, M75 ,70-79,3823,
외래,광주, Z49 ,70-79,2780,
외래,광주, C61 ,70-79,3951,
외래,광주, R41 ,70-79,3576,
외래,광주, J44 ,70-79,3453,
외래,광주,R63,70-79,3314,가정의학과
입원(연인원),광주, I63 ,70-79,6764,
입원(연인원),광주, M48 ,70-79,6112,
입원(연인원),광주, I20 ,70-79,3272,
입원(연인원),광주, N40 ,70-79,3172,
입원(연인원),광주, C61 ,70-79,2923,
입원(연인원),광주, L89 ,70-79,1879,
입원(연인원),광주, C22 ,70-79,1455,
입원(연인원),광주, M51 ,70-79,1882,
입원(연인원),광주, C16 ,70-79,1146,
입원(연인원),광주, S72 ,70-79,1112,
입원(연인원),광주, G20 ,70-79,2225,
입원(연인원),광주, I61 ,70-79,1244,
입원(연인원),광주, N18 ,70-79,1493,
입원(연인원),광주, C34 ,70-79,883,
입원(연인원),광주, C18 ,70-79,910,
입원(연인원),광주, K80 ,70-79,782,
입원(연인원),광주, E11 ,70-79,1482,
입원(연인원),광주, C25 ,70-79,987,
입원(연인원),광주, M17 ,70-79,1178,
입원(연인원),광주, K81 ,70-79,973,
외래,광주, N40 ,70-79,17455,
외래,광주, I10 ,70-79,11120,
외래,광주, E11 ,70-79,10351,
외래,광주, E30 ,70-79,0,
외래,광주, I20 ,70-79,10559,
외래,광주, M48 ,70-79,10167,
외래,광주, K05 ,70-79,7554,
외래,광주, M17 ,70-79,7336,
외래,광주, Z26 ,70-79,2154,
외래,광주, H25 ,70-79,7073,
외래,광주, N18 ,70-79,4152,
외래,광주, I63 ,70-79,4611,
외래,광주, K21 ,70-79,4837,
외래,광주, C61 ,70-79,4386,
외래,광주, M75 ,70-79,3574,
외래,광주, M51 ,70-79,3737,
외래,광주, F00 ,70-79,1880,
외래,광주, R41 ,70-79,3563,
외래,광주, J00 ,70-79,1657,
외래,광주,K02,70-79,2897,치과
입원(연인원),서울, U07 ,80-89,1660,
입원(연인원),서울, M17 ,80-89,1301,
입원(연인원),서울, Z51 ,80-89,2039,
입원(연인원),서울, F20 ,80-89,392,
입원(연인원),서울, C34 ,80-89,1106,
입원(연인원),서울, N18 ,80-89,932,
입원(연인원),서울, M48 ,80-89,476,
입원(연인원),서울, H25 ,80-89,642,
입원(연인원),서울, I63 ,80-89,1499,
입원(연인원),서울, J15 ,80-89,1412,
입원(연인원),서울, E11 ,80-89,740,
입원(연인원),서울, I50 ,80-89,1731,
입원(연인원),서울, S72 ,80-89,1712,
입원(연인원),서울, I25 ,80-89,660,
입원(연인원),서울, C16 ,80-89,567,
입원(연인원),서울, M75 ,80-89,135,
입원(연인원),서울, C61 ,80-89,194,
입원(연인원),서울, C22 ,80-89,543,
입원(연인원),서울, K80 ,80-89,496,
입원(연인원),서울, S06 ,80-89,453,
외래,서울, N40 ,80-89,8851,
외래,서울, I10 ,80-89,8838,
외래,서울, K05 ,80-89,4933,
외래,서울, E11 ,80-89,7091,
외래,서울, K08 ,80-89,4476,
외래,서울, M48 ,80-89,4926,
외래,서울, L30 ,80-89,2840,
외래,서울, I20 ,80-89,3784,
외래,서울, I63 ,80-89,4500,
외래,서울, H25 ,80-89,2673,
외래,서울, G81 ,80-89,1481,
외래,서울, M51 ,80-89,2167,
외래,서울, N18 ,80-89,3225,
외래,서울, R42 ,80-89,3249,
외래,서울, C61 ,80-89,2395,
외래,서울, U07 ,80-89,437,
외래,서울, M17 ,80-89,2348,
외래,서울, R52 ,80-89,1525,
외래,서울, H35 ,80-89,2751,
외래,서울,K02,80-89,1394,치과
입원(연인원),서울, M17 ,80-89,1248,
입원(연인원),서울, Z51 ,80-89,1749,
입원(연인원),서울, U07 ,80-89,1004,
입원(연인원),서울, F20 ,80-89,351,
입원(연인원),서울, C34 ,80-89,947,
입원(연인원),서울, I50 ,80-89,1166,
입원(연인원),서울, G81 ,80-89,924,
입원(연인원),서울, N18 ,80-89,546,
입원(연인원),서울, M48 ,80-89,570,
입원(연인원),서울, I25 ,80-89,644,
입원(연인원),서울, H25 ,80-89,599,
입원(연인원),서울, C61 ,80-89,207,
입원(연인원),서울, J15 ,80-89,690,
입원(연인원),서울, S72 ,80-89,1541,
입원(연인원),서울, E11 ,80-89,557,
입원(연인원),서울, M75 ,80-89,173,
입원(연인원),서울, I63 ,80-89,739,
입원(연인원),서울, J18 ,80-89,863,
입원(연인원),서울, T84 ,80-89,330,
입원(연인원),서울, S06 ,80-89,543,
외래,서울, N40 ,80-89,8712,
외래,서울, E11 ,80-89,7746,
외래,서울, K05 ,80-89,5170,
외래,서울, I10 ,80-89,7837,
외래,서울, K08 ,80-89,5049,
외래,서울, L30 ,80-89,3172,
외래,서울, I20 ,80-89,4227,
외래,서울, M48 ,80-89,4291,
외래,서울, I63 ,80-89,4265,
외래,서울, N18 ,80-89,4059,
외래,서울, M51 ,80-89,3429,
외래,서울, H35 ,80-89,3078,
외래,서울, Z11 ,80-89,925,
외래,서울, R42 ,80-89,3136,
외래,서울, G81 ,80-89,1558,
외래,서울, R52 ,80-89,1480,
외래,서울, C61 ,80-89,2815,
외래,서울, H42 ,80-89,2523,
외래,서울, K02 ,80-89,1662,
외래,서울,K04,80-89,1431,치과
입원(연인원),서울, G81 ,80-89,3792,
입원(연인원),서울, M17 ,80-89,1757,
입원(연인원),서울, G82 ,80-89,1509,
입원(연인원),서울, Z51 ,80-89,2183,
입원(연인원),서울, F20 ,80-89,417,
입원(연인원),서울, C34 ,80-89,1224,
입원(연인원),서울, I50 ,80-89,1962,
입원(연인원),서울, M48 ,80-89,1037,
입원(연인원),서울, I63 ,80-89,1011,
입원(연인원),서울, C61 ,80-89,407,
입원(연인원),서울, H25 ,80-89,1020,
입원(연인원),서울, I25 ,80-89,839,
입원(연인원),서울, S72 ,80-89,1470,
입원(연인원),서울, E11 ,80-89,828,
입원(연인원),서울, J18 ,80-89,1071,
입원(연인원),서울, S06 ,80-89,836,
입원(연인원),서울, N17 ,80-89,1441,
입원(연인원),서울, M75 ,80-89,239,
입원(연인원),서울, N18 ,80-89,789,
입원(연인원),서울, C16 ,80-89,1065,
외래,서울, N40 ,80-89,10595,
외래,서울, E11 ,80-89,9034,
외래,서울, K05 ,80-89,6657,
외래,서울, K08 ,80-89,7094,
외래,서울, M51 ,80-89,6427,
외래,서울, I20 ,80-89,5869,
외래,서울, L30 ,80-89,4363,
외래,서울, I63 ,80-89,4778,
외래,서울, N18 ,80-89,5221,
외래,서울, I10 ,80-89,4031,
외래,서울, R42 ,80-89,3791,
외래,서울, C61 ,80-89,3943,
외래,서울, G81 ,80-89,2656,
외래,서울, H35 ,80-89,3708,
외래,서울, K02 ,80-89,2280,
외래,서울, I11 ,80-89,2508,
외래,서울, K04 ,80-89,2131,
외래,서울, R52 ,80-89,1697,
외래,서울, M75 ,80-89,2179,
외래,서울,H42,80-89,2799,안과
입원(연인원),부산, M48 ,80-89,1240,
입원(연인원),부산, M51 ,80-89,280,
입원(연인원),부산, M17 ,80-89,432,
입원(연인원),부산, M75 ,80-89,132,
입원(연인원),부산, S46 ,80-89,0,
입원(연인원),부산, I63 ,80-89,469,
입원(연인원),부산, I20 ,80-89,270,
입원(연인원),부산, U07 ,80-89,162,
입원(연인원),부산, E11 ,80-89,237,
입원(연인원),부산, J18 ,80-89,682,
입원(연인원),부산, I50 ,80-89,711,
입원(연인원),부산, I69 ,80-89,10,
입원(연인원),부산, M50 ,80-89,93,
입원(연인원),부산, M96 ,80-89,23,
입원(연인원),부산, M43 ,80-89,27,
입원(연인원),부산, C16 ,80-89,76,
입원(연인원),부산, C34 ,80-89,543,
입원(연인원),부산, C22 ,80-89,366,
입원(연인원),부산, S32 ,80-89,727,
입원(연인원),부산, G81 ,80-89,150,
외래,부산,N40,80-89,3974,비뇨의학과
외래,부산,E11,80-89,2381,내과
외래,부산,U07,80-89,332,내과
외래,부산,I10,80-89,2158,내과
외래,부산,M48,80-89,1641,정형외과
외래,부산,M17,80-89,1753,정형외과
외래,부산,I20,80-89,1479,내과
외래,부산,N18,80-89,1667,내과
외래,부산,K05,80-89,838,치과
외래,부산,Z26,80-89,294,내과
외래,부산,L29,80-89,933,피부과
외래,부산,K02,80-89,569,치과
외래,부산,M54,80-89,646,재활의학과
외래,부산,L30,80-89,903,피부과
외래,부산,K08,80-89,571,치과
외래,부산,Z00,80-89,128,내과
외래,부산,I63,80-89,847,신경과
외래,부산,H25,80-89,736,안과
외래,부산,H04,80-89,540,안과
외래,부산,H35,80-89,543,안과
입원(연인원),부산, M48 ,80-89,646,
입원(연인원),부산, M51 ,80-89,376,
입원(연인원),부산, M17 ,80-89,219,
입원(연인원),부산, I63 ,80-89,870,
입원(연인원),부산, U07 ,80-89,951,
입원(연인원),부산, J18 ,80-89,889,
입원(연인원),부산, M96 ,80-89,396,
입원(연인원),부산, S46 ,80-89,29,
입원(연인원),부산, I20 ,80-89,232,
입원(연인원),부산, G81 ,80-89,168,
입원(연인원),부산, E11 ,80-89,102,
입원(연인원),부산, C34 ,80-89,487,
입원(연인원),부산, M75 ,80-89,0,
입원(연인원),부산, I50 ,80-89,615,
입원(연인원),부산, C16 ,80-89,266,
입원(연인원),부산, I69 ,80-89,263,
입원(연인원),부산, S32 ,80-89,302,
입원(연인원),부산, N18 ,80-89,145,
입원(연인원),부산, S06 ,80-89,293,
입원(연인원),부산, M50 ,80-89,112,
외래,부산, N40 ,80-89,3109,
외래,부산, E11 ,80-89,2258,
외래,부산, U07 ,80-89,1150,
외래,부산, L30 ,80-89,1864,
외래,부산, M17 ,80-89,1516,
외래,부산, I20 ,80-89,1419,
외래,부산, M48 ,80-89,1614,
외래,부산, I10 ,80-89,1581,
외래,부산, N18 ,80-89,1635,
외래,부산, K05 ,80-89,914,
외래,부산, Z11 ,80-89,386,
외래,부산, M54 ,80-89,875,
외래,부산, K08 ,80-89,572,
외래,부산, K02 ,80-89,577,
외래,부산, I63 ,80-89,789,
외래,부산, K21 ,80-89,536,
외래,부산, N31 ,80-89,790,
외래,부산, M75 ,80-89,277,
외래,부산, R53 ,80-89,583,
외래,부산,H25,80-89,610,안과
입원(연인원),부산, M48 ,80-89,1449,
입원(연인원),부산, M51 ,80-89,996,
입원(연인원),부산, J18 ,80-89,1210,
입원(연인원),부산, M96 ,80-89,880,
입원(연인원),부산, I63 ,80-89,1801,
입원(연인원),부산, M17 ,80-89,509,
입원(연인원),부산, G81 ,80-89,318,
입원(연인원),부산, S46 ,80-89,501,
입원(연인원),부산, I20 ,80-89,393,
입원(연인원),부산, M75 ,80-89,332,
입원(연인원),부산, N18 ,80-89,578,
입원(연인원),부산, I69 ,80-89,267,
입원(연인원),부산, S32 ,80-89,737,
입원(연인원),부산, I50 ,80-89,983,
입원(연인원),부산, N40 ,80-89,427,
입원(연인원),부산, M43 ,80-89,240,
입원(연인원),부산, C34 ,80-89,442,
입원(연인원),부산, G82 ,80-89,0,
입원(연인원),부산, M54 ,80-89,240,
입원(연인원),부산, C16 ,80-89,244,
외래,부산, N40 ,80-89,4195,
외래,부산, E11 ,80-89,2671,
외래,부산, L30 ,80-89,2765,
외래,부산, M17 ,80-89,1987,
외래,부산, I20 ,80-89,2086,
외래,부산, M48 ,80-89,2200,
외래,부산, N18 ,80-89,1746,
외래,부산, K05 ,80-89,1266,
외래,부산, I10 ,80-89,1515,
외래,부산, K08 ,80-89,891,
외래,부산, M54 ,80-89,1369,
외래,부산, K02 ,80-89,839,
외래,부산, N31 ,80-89,1093,
외래,부산, F06 ,80-89,1011,
외래,부산, H35 ,80-89,941,
외래,부산, I63 ,80-89,1168,
외래,부산, H36 ,80-89,771,
외래,부산, M75 ,80-89,394,
외래,부산, C61 ,80-89,780,
외래,부산,K21,80-89,699,내과
입원(연인원),인천, E11 ,80-89,563,
입원(연인원),인천, N31 ,80-89,605,
입원(연인원),인천, M17 ,80-89,256,
입원(연인원),인천, M48 ,80-89,583,
입원(연인원),인천, M19 ,80-89,289,
입원(연인원),인천, J44 ,80-89,14,
입원(연인원),인천, N40 ,80-89,82,
입원(연인원),인천, C61 ,80-89,470,
입원(연인원),인천, M75 ,80-89,60,
입원(연인원),인천, I10 ,80-89,203,
입원(연인원),인천, C67 ,80-89,529,
입원(연인원),인천, K56 ,80-89,172,
입원(연인원),인천, J45 ,80-89,0,
입원(연인원),인천, J21 ,80-89,261,
입원(연인원),인천, J18 ,80-89,214,
입원(연인원),인천, G81 ,80-89,142,
입원(연인원),인천, M96 ,80-89,23,
입원(연인원),인천, H25 ,80-89,38,
입원(연인원),인천, K81 ,80-89,0,
입원(연인원),인천, K59 ,80-89,351,
외래,인천, N40 ,80-89,170,
외래,인천, Z26 ,80-89,848,
외래,인천, I10 ,80-89,508,
외래,인천, K05 ,80-89,251,
외래,인천, E11 ,80-89,347,
외래,인천, M48 ,80-89,1630,
외래,인천, H04 ,80-89,342,
외래,인천, M19 ,80-89,96,
외래,인천, H25 ,80-89,158,
외래,인천, M54 ,80-89,787,
외래,인천, L24 ,80-89,173,
외래,인천, K04 ,80-89,210,
외래,인천, B35 ,80-89,301,
외래,인천, I63 ,80-89,331,
외래,인천, K29 ,80-89,702,
외래,인천, R52 ,80-89,237,
외래,인천, K02 ,80-89,117,
외래,인천, H90 ,80-89,2356,
외래,인천, K21 ,80-89,198,
외래,인천, M75 ,80-89,452,
입원(연인원),인천, N40 ,80-89,423,
입원(연인원),인천, N31 ,80-89,501,
입원(연인원),인천, E11 ,80-89,262,
입원(연인원),인천, M48 ,80-89,217,
입원(연인원),인천, C67 ,80-89,202,
입원(연인원),인천, C61 ,80-89,158,
입원(연인원),인천, U07 ,80-89,64,
입원(연인원),인천, G81 ,80-89,87,
입원(연인원),인천, M54 ,80-89,175,
입원(연인원),인천, M17 ,80-89,33,
입원(연인원),인천, M19 ,80-89,0,
입원(연인원),인천, E14 ,80-89,63,
입원(연인원),인천, M51 ,80-89,9,
입원(연인원),인천, I63 ,80-89,7,
입원(연인원),인천, G95 ,80-89,79,
입원(연인원),인천, J44 ,80-89,17,
입원(연인원),인천, M50 ,80-89,0,
입원(연인원),인천, C34 ,80-89,55,
입원(연인원),인천, I10 ,80-89,0,
입원(연인원),인천, S72 ,80-89,26,
외래,인천, N40 ,80-89,2374,
외래,인천, I10 ,80-89,1530,
외래,인천, M54 ,80-89,910,
외래,인천, K05 ,80-89,839,
외래,인천, E11 ,80-89,802,
외래,인천, Z26 ,80-89,373,
외래,인천, U07 ,80-89,609,
외래,인천, M48 ,80-89,721,
외래,인천, M17 ,80-89,354,
외래,인천, M75 ,80-89,288,
외래,인천, M51 ,80-89,216,
외래,인천, I63 ,80-89,551,
외래,인천, H04 ,80-89,318,
외래,인천, K04 ,80-89,201,
외래,인천, M19 ,80-89,236,
외래,인천, B35 ,80-89,181,
외래,인천, G81 ,80-89,105,
외래,인천, L24 ,80-89,311,
외래,인천, K29 ,80-89,192,
외래,인천, H25 ,80-89,149,
입원(연인원),인천,M48,80-89,482,정형외과
입원(연인원),인천,N40,80-89,126,비뇨의학과
입원(연인원),인천,M17,80-89,76,정형외과
입원(연인원),인천,M75,80-89,76,정형외과
입원(연인원),인천,C67,80-89,193,비뇨의학과
입원(연인원),인천,C61,80-89,229,비뇨의학과
입원(연인원),인천,E11,80-89,229,내과
입원(연인원),인천,I63,80-89,453,신경과
입원(연인원),인천,N31,80-89,172,비뇨의학과
입원(연인원),인천,J18,80-89,234,내과
입원(연인원),인천,G81,80-89,353,재활의학과
입원(연인원),인천,F00,80-89,76,신경과
입원(연인원),인천,M51,80-89,35,재활의학과
입원(연인원),인천,I61,80-89,0,재활의학과
입원(연인원),인천,S72,80-89,57,정형외과
입원(연인원),인천,M54,80-89,185,재활의학과
입원(연인원),인천,S22,80-89,73,신경외과
입원(연인원),인천,S82,80-89,51,정형외과
입원(연인원),인천,S32,80-89,81,신경외과
입원(연인원),인천,N30,80-89,65,비뇨의학과
외래,인천,N40,80-89,2651,비뇨의학과
외래,인천,K05,80-89,697,치과
외래,인천,M48,80-89,766,정형외과
외래,인천,E11,80-89,983,내과
외래,인천,I10,80-89,1445,내과
외래,인천,M17,80-89,777,정형외과
외래,인천,M75,80-89,492,정형외과
외래,인천,Z26,80-89,490,내과
외래,인천,M54,80-89,1794,재활의학과
외래,인천,K04,80-89,310,치과
외래,인천,J40,80-89,520,내과
외래,인천,H25,80-89,219,안과
외래,인천,I63,80-89,713,신경과
외래,인천,G81,80-89,217,재활의학과
외래,인천,H04,80-89,301,안과
외래,인천,M51,80-89,324,재활의학과
외래,인천,H90,80-89,400,이비인후과
외래,인천,M50,80-89,270,재활의학과
외래,인천,B35,80-89,308,피부과
외래,인천,L23,80-89,266,피부과
입원(연인원),대구, N18 ,80-89,2119,
입원(연인원),대구, E11 ,80-89,879,
입원(연인원),대구, M48 ,80-89,1806,
입원(연인원),대구, U07 ,80-89,127,
입원(연인원),대구, J18 ,80-89,4432,
입원(연인원),대구, I20 ,80-89,840,
입원(연인원),대구, M51 ,80-89,463,
입원(연인원),대구, Z51 ,80-89,1443,
입원(연인원),대구, M17 ,80-89,254,
입원(연인원),대구, S32 ,80-89,1019,
입원(연인원),대구, I50 ,80-89,2059,
입원(연인원),대구, M75 ,80-89,110,
입원(연인원),대구, I63 ,80-89,667,
입원(연인원),대구, I48 ,80-89,288,
입원(연인원),대구, H25 ,80-89,51,
입원(연인원),대구, K80 ,80-89,163,
입원(연인원),대구, C61 ,80-89,15,
입원(연인원),대구, D13 ,80-89,43,
입원(연인원),대구, R07 ,80-89,22,
입원(연인원),대구, Z03 ,80-89,14,
외래,대구, N40 ,80-89,3900,
외래,대구, E11 ,80-89,2620,
외래,대구, I10 ,80-89,3038,
외래,대구, M51 ,80-89,1047,
외래,대구, M48 ,80-89,2039,
외래,대구, I20 ,80-89,1444,
외래,대구, Z26 ,80-89,374,
외래,대구, I63 ,80-89,2125,
외래,대구, H25 ,80-89,883,
외래,대구, K08 ,80-89,770,
외래,대구, N18 ,80-89,852,
외래,대구, K05 ,80-89,436,
외래,대구, M17 ,80-89,724,
외래,대구, K21 ,80-89,450,
외래,대구, F00 ,80-89,2444,
외래,대구, M75 ,80-89,234,
외래,대구, U07 ,80-89,123,
외래,대구, C61 ,80-89,1131,
외래,대구, B35 ,80-89,386,
외래,대구,I48,80-89,793,내과
입원(연인원),대구,U07,80-89,2617,내과
입원(연인원),대구,M51,80-89,1068,재활의학과
입원(연인원),대구,E11,80-89,2160,내과
입원(연인원),대구,M48,80-89,1434,정형외과
입원(연인원),대구,N18,80-89,961,내과
입원(연인원),대구,I20,80-89,877,내과
입원(연인원),대구,Z51,80-89,1244,응급실
입원(연인원),대구,M17,80-89,565,정형외과
입원(연인원),대구,Z50,80-89,565,
입원(연인원),대구,J18,80-89,768,내과
입원(연인원),대구,S32,80-89,919,신경외과
입원(연인원),대구,M75,80-89,30,정형외과
입원(연인원),대구,I48,80-89,344,내과
입원(연인원),대구,H25,80-89,40,안과
입원(연인원),대구,R07,80-89,41,내과
입원(연인원),대구,A09,80-89,128,내과
입원(연인원),대구,K80,80-89,44,내과
입원(연인원),대구,K40,80-89,20,외과
입원(연인원),대구,C61,80-89,16,비뇨의학과
입원(연인원),대구,Z03,80-89,7,정신건강의학과
외래,대구,N40,80-89,3381,비뇨의학과
외래,대구,E11,80-89,2736,내과
외래,대구,U07,80-89,1810,내과
외래,대구,I10,80-89,2361,내과
외래,대구,M51,80-89,1454,재활의학과
외래,대구,I20,80-89,1502,내과
외래,대구,M48,80-89,1685,정형외과
외래,대구,I63,80-89,1893,신경과
외래,대구,N18,80-89,1058,내과
외래,대구,K08,80-89,793,치과
외래,대구,Z26,80-89,363,내과
외래,대구,H25,80-89,803,안과
외래,대구,K05,80-89,426,치과
외래,대구,M17,80-89,669,정형외과
외래,대구,K21,80-89,536,내과
외래,대구,F00,80-89,1997,신경과
외래,대구,Z11,80-89,281,내과
외래,대구,C61,80-89,960,비뇨의학과
외래,대구,K04,80-89,499,치과
외래,대구,G62,80-89,139,재활의학과
입원(연인원),대구, M51 ,80-89,2236,
입원(연인원),대구, E11 ,80-89,1255,
입원(연인원),대구, M48 ,80-89,1168,
입원(연인원),대구, J18 ,80-89,586,
입원(연인원),대구, M17 ,80-89,489,
입원(연인원),대구, I20 ,80-89,1150,
입원(연인원),대구, Z51 ,80-89,1281,
입원(연인원),대구, N18 ,80-89,385,
입원(연인원),대구, Z50 ,80-89,1150,
입원(연인원),대구, S32 ,80-89,936,
입원(연인원),대구, J44 ,80-89,1457,
입원(연인원),대구, M75 ,80-89,56,
입원(연인원),대구, I48 ,80-89,426,
입원(연인원),대구, S22 ,80-89,744,
입원(연인원),대구, U07 ,80-89,184,
입원(연인원),대구, I70 ,80-89,252,
입원(연인원),대구, H25 ,80-89,51,
입원(연인원),대구, R07 ,80-89,81,
입원(연인원),대구, C61 ,80-89,91,
입원(연인원),대구, Z03 ,80-89,1,
외래,대구, N40 ,80-89,3098,
외래,대구, M51 ,80-89,1966,
외래,대구, E11 ,80-89,2783,
외래,대구, I10 ,80-89,2581,
외래,대구, I20 ,80-89,1768,
외래,대구, M48 ,80-89,1726,
외래,대구, N18 ,80-89,1162,
외래,대구, I63 ,80-89,1820,
외래,대구, K08 ,80-89,1001,
외래,대구, Z26 ,80-89,520,
외래,대구, H25 ,80-89,910,
외래,대구, M17 ,80-89,695,
외래,대구, K05 ,80-89,494,
외래,대구, F00 ,80-89,2246,
외래,대구, G62 ,80-89,441,
외래,대구, K04 ,80-89,487,
외래,대구, C61 ,80-89,987,
외래,대구, M75 ,80-89,352,
외래,대구, B35 ,80-89,451,
외래,대구, I48 ,80-89,637,
입원(연인원),대전, U07 ,80-89,667,
입원(연인원),대전, M48 ,80-89,1142,
입원(연인원),대전, M17 ,80-89,579,
입원(연인원),대전, E11 ,80-89,671,
입원(연인원),대전, I69 ,80-89,682,
입원(연인원),대전, M75 ,80-89,81,
입원(연인원),대전, J18 ,80-89,985,
