"year","region","진료과","소속부서","보유장비","진료내용"
2019,"서울","정신건강의학과","수면다원화검사실","수면다원검사기기(Grass)","수면무호흡, 불면증, 기면증, 하지불안증후군, 일주기리듬장애 등 다양한 수면장애 원인 질환에 대해서 수면의 질을 판정, 치료 선택을 돕는 중요한 정보 제공"
2019,"서울","정신건강의학과","수면다원화검사실","CPAP 기기",""
2019,"서울","정신건강의학과","수면장애클리닉","","불면증, 수면무호흡증, 수면과다증, 수면발작, 수면중 이상행동, 수면주기"
2019,"서울","피부과","레이저실","CO2 레이저","탄산가스 레이저를 이용하여 시술 및 치료할 수 있으며, 색소성모반(점) 등"
2019,"서울","피부과","레이저실","NdYAG laser","색소성 질환, 기미 치료"
2019,"서울","피부과","레이저실","Fractional laser","색소성모반, 광노화 등 다양한 피부과적 질환에 대한 치료"
2019,"서울","피부과","레이저실","Photo dynamic therapy","광선 각화증, 피부 종양 치료"
2019,"서울","피부과","레이저실","IPL","주근깨, 색소성 질환 등 다양한 피부과적 질환에 대한 치료"
2019,"서울","피부과","외래처치실","냉동치료기","검버섯, 광선 각화증, 켈로이드 등 피부과의 각종 치료 환자에게 냉동치료요법"
2019,"서울","피부과","광치료실","광치료기","건선 등의 질환에 자외선 치료시 사용"
2019,"서울","가정의학과","노인성 만성질환","","고혈압, 당뇨, 간염, 알레르기, 천식, 관절염, 골다공증과 같은 각종 성인병 및 만성질환"
2019,"서울","가정의학과","일차의료클리닉","","감기, 몸살, 비염, 축농증, 중이염, 결막염, 요도염, 위염, 위궤양, 피부염 등의 흔한 질환 피로, 기운 없음, 부종, 두통, 복통, 가슴통증, 소화불량, 속쓰림, 기침, 가래, 관절통, 요통, 체중감소, 식욕감소 등의 증세와 건강 문제 진료"
2019,"서울","가정의학과","건강증진클리닉","","영양상담, 예방접종, 건강검진과 같은 질병 예방"
2019,"서울","가정의학과","비만클리닉","체성분검사기","비만 상담 및 치료"
2019,"서울","가정의학과","금연클리닉","","금연, 체중관리, 영양상담, 예방접종, 건강검진과 같은 질병 예방"
2019,"서울","가정의학과","완화의료클리닉","이동용 초음파","(입원형 호스피스) 말기암환자 입원 및 신체적,정신사회적, 영적 케어(가정형 호스피스) 말기암환자의 가정 방문 및 호스피스 케어 (자문형 호스피스) 말기암 및 말기만성간경화 환자의 자문형 호스피스 케어"
2019,"서울","영상의학과","X선 촬영실","투시전용 Xray","최신 Xray 촬영기를 장치하여 각 진료과에서 이용할수 있으며, 특수촬영으로 식도·위장·소장·대장·담낭·신장·혈관조영술 자궁난관조영술을 시행"
2019,"서울","영상의학과","X선 촬영실","디지털 Xray","디지털, 고화질의 이미지로 다양한 처리를 통한 정확한 진단이 가능하고, PACS(의료영상저장전송시스템)시스템과 연계해"
2019,"서울","영상의학과","X선 촬영실","디지털흉부 Xray","빠른 진료, 면담 시행"
2019,"서울","영상의학과","MRI 촬영실","MRI 촬영기","방사선 검사와 달리 방사선 피폭 등의 불안요소 없이 수술을 하지 않고 인체내부를 관찰할 수 있는 첨단 영상기법으로 암, 관절, 연부조직 등의 진단을 정확히 내릴 수 있는 영상진단 장비"
2019,"서울","영상의학과","CT 촬영실","CT 촬영기","방사선을 이용하여 검사하는 전신 컴퓨터 단층촬영기는 두부, 복부, 골절, 수두종, 뇌출혈 각종 뇌종양 및 기타 전신 어느부위나 단층 촬영에 의해 검사할 수 있으며, 정확도가 높아 진료 각 과에서 광범위하게 이용"
2019,"서울","영상의학과","초음파 진단실","초음파 진단기","산부인과, 외과, 신경외과, 정형외과에서 이용되며 특히 내과에서 담낭, 간, 췌장, 비장의 진단에 이용하고 비뇨의학과에서는 신장질환 진단에 이용"
2019,"서울","영상의학과","골밀도 촬영실","골밀도 촬영기","고령 및 폐경기 여성의 대사성 질환으로 야기되는 골다공증에 대한 정밀진단에 이용"
2019,"서울","영상의학과","유방촬영실","디지털유방촬영기","유방에 생긴 질환을 검사하는 의료장비로서 유방암의 조기발견에 유용하게 사용되며, 유방암이 의심되면 세침흡입생검술,맘모툼을 이용한 세포 혹은 조직검사를 시행하여 유방암 여부를 확실히 진단"
2019,"서울","영상의학과","유방촬영실","맘모툼","외과적 수술을 하지 않고도 유방암의 진단에 필요한 유방 조직을 채취하고, 유방 내의 멍울 또는 혹등의 다양한 이상병변의 제거도 가능"
2019,"서울","영상의학과","유방촬영실","입체적유방절제생검술","초기유방암을 시사하는 유방의 미세 석회를 3차원상의 위치 추적의 원리로 외과적 수술없이 병변 제거"
2019,"서울","영상의학과","인터벤션실","혈관 조영 촬영기","뇌동맥류, 경동맥 스텐트, 말초혈관질환, 자궁근종, 정맥류, 간암 등의 질병을 수술없이 치료하는 새로운 치료 방법"
2019,"서울","영상의학과","인터벤션실","","인터벤션센터에서 시행하는 치료는 경피적 혈관 성형술, 대동맥 질환 인조혈관 스텐트 설치술, 조직검사, 담도질환의 인터벤션,위장관 질환의 치료를 위한 인터벤션, 뇌혈관 질환의 인터벤션, 비뇨기계 질환의 인터벤션등이 있다."
2019,"서울","방사선종양학과","","선형가속기","방사선을 이용하여 일반적인 치료뿐만 아니라 최첨단의 특수치료 분야인 세기조절 방사선치료, 영상유도 방사선치료,호흡동조 방사선치료 시행"
2019,"서울","방사선종양학과","","CTSIM","정위적 방사선수술, 정위적 체부 방사선치료, 호흡연동 래피드아크 기술을 적용하여 암 치료율을 높이는 것은 물론 환자의"
2019,"서울","방사선종양학과","","RTP System","삶의 질을 향상시키고 높은 수준의 의료 제공"
2019,"서울","방사선종양학과","","Dosimetry system",""
2019,"서울","핵의학과","PETCT","PETCT","생리대사를 반영하는 추적자가 결합된 방사성동위원소를 체내에 주입 후 그 분포를 영상화 함"
2019,"서울","핵의학과","PETCT","","암의 조기진단, 치료효과의 판정, 재발의 발견 등 종양의 진단 알츠하이머 치매, 파킨슨씨병, 간질 등 뇌질환 등 신경계 질환을 진단"
2019,"서울","핵의학과","체내검사실","감마카메라","미량의 유용한 방사성동위원소가 표지된 방사성 의약품을 인체 내에 주사하여 신체의 해부학적 및 생리학적 상태의 영상획득"
2019,"서울","핵의학과","체내검사실","","골스캔, 갑상선스캔, 침샘스캔, 폐스캔, 간담도스캔, 신장스캔, 심장 관류 스펙트, 뇌관류 스펙트 등의 검사를 이용하여 각종 질환 진단"
2019,"서울","핵의학과","체외검사실","감마선계측기","환자에게서 혈액, 소변 등 검체를 채취하고 방사성동위원소를 반응시켜 체내에 있는 미량의 물질의 농도를 측정하여 질병의 유무나 정도를 진단"
2019,"서울","진단검사의학과","일반혈액검사실","자동혈구계산기","말초일반혈액검사, 특수혈액검사, 혈액특수염색, 골수검사 등 시행."
2019,"서울","진단검사의학과","일반혈액검사실","자동적혈구 침강 측정기","적혈구침강속도(ESR) 검사 시행"
2019,"서울","진단검사의학과","일반혈액검사실","자동혈액응고측정기","Prothrombin Time, APTT, FDP, Fibrinogen 등 혈액응고 관련 검사 시행"
2019,"서울","진단검사의학과","일반혈액검사실","자동혈소판응집측정장치","혈소판약물반응 검사 시행"
2019,"서울","진단검사의학과","일반혈액검사실","자동당화혈색소 측정기","당뇨관련검사 중 당화 혈색소 검사 시행"
2019,"서울","진단검사의학과","임상화학검사실","자동생화학분석기","Electrolyte, BUN, AST, ALT, Creatinine등이 포함된 일반화학검사와 요화학검사 시행"
2019,"서울","진단검사의학과","임상화학검사실","삼투압측정기","혈액과 소변 검체의 Osmolality 검사 시행"
2019,"서울","진단검사의학과","임상화학검사실","분광 광도계","혈액을 이용한 Indocyanine green test 시행"
2019,"서울","진단검사의학과","미생물검사실","자동미생물 분석기","감염증상이 있는 환자의 가검물에서 원인이 되는 병원체(세균, 진균)를 분리 동정하고 항생제 감수성을 시험하기 위하여"
2019,"서울","진단검사의학과","미생물검사실","자동혈액 배양기","세균 및 진균의 염색 및 검경, 배양, 감수성검사를 실시"
2019,"서울","진단검사의학과","미생물검사실","자동항생제 디스크","혈액배양 장비로는 BacT/ALERT 3D 자동화기기를 이용하고 분석장비로는 MicroIDSys(ASTA), Vitek2(bioMrieux)와 WalkAway(MicroScan)을 사용하고 있으며, Clinical and Laboratory Standards Institute(CLSI)의 지침에 따라 항생제 감수성 결과 분석·보고"
2019,"서울","진단검사의학과","미생물검사실","억제대 측정기",""
2019,"서울","진단검사의학과","미생물검사실","진균 배양기",""
2019,"서울","진단검사의학과","미생물검사실","혐기성 배양기",""
2019,"서울","진단검사의학과","미생물검사실","자동 그람염색기",""
2019,"서울","진단검사의학과","미생물검사실","세균분류동정장치",""
2019,"서울","진단검사의학과","혈청검사실","자동면역 분석기","A·B·C형 바이러스성 간염을 비롯한 각종 바이러스 감염질환 관련검사, 유행병 관련검사 등 감염관련 검사와 TSH, FT4,parathyroid hormone, bonespecific ALP 등의 호르몬검사, PIVKAII, AFP, CEA, CA199, PSA, CA125등 종양표지자검사 등 시행"
2019,"서울","진단검사의학과","혈청검사실","약물검사 분석기","vancomycin, digoxin, valproic acid등의 약물검사 및 Vanco TDM, 중금속검사 등 시행"
2019,"서울","진단검사의학과","단백면역검사실","자동 단백면역 분석기","매독 및 Immunoglobulin, ASO, RA factor 등 단백면역 관련검사 시행"
2019,"서울","진단검사의학과","단백면역검사실","자동 알러지 분석기","ANA, ANCA 등 자가면역질환 관련검사와 알러지 관련검사 시행"
2019,"서울","진단검사의학과","단백면역검사실","전기영동","혈액중의 Protein EP, Immunofixation EP 검사를 시행하여 단백질 이상 여부를 판별"
2019,"서울","진단검사의학과","혈액은행검사실","동결혈장 해동기","혈액형검사, 수혈혈액의 적합성검사, 혈액의 보관,관리 및 출고 등 수혈에 관련된 검사 업무를 혈액은행 자동화 장비(IH500)"
2019,"서울","진단검사의학과","혈액은행검사실","혈소판 교반기","와 수기법으로 수행하고 있으며, 연중무휴 24시간 가동하여 신속하고 안정된 혈액 공급 업무 수행"
2019,"서울","진단검사의학과","혈액은행검사실","혈구 세척기",""
2019,"서울","진단검사의학과","혈액은행검사실","혈액은행자동화장비",""
2019,"서울","진단검사의학과","응급검사실","자동혈액가스분석기","전담인력을 배치하여 연중 24시간 상시운영하여 응급실, 외래 각 과, 병실에서 의뢰되는 각종 응급검사를 효율적으로"
2019,"서울","진단검사의학과","응급검사실","자동 혈구계산기","시행하고 있으며 신속한 결과보고를 위해 TAT관리에 만전을 기함"
