"병원","분류","명칭","코드","구분","비용","최저비용","최고비용","치료재료대포함여부","약제비포함여부","특이사항"
"대전","-","브리디온주 한국MSD","655501750","-","69073","","","","","-"
"대전","-","포스테오주 한국릴리","670800290","-","411483","","","","","-"
"대전","-","프리베나 13 성인용　한국화이자","648902270","-","100000","","","","","-"
"대전","-","멘비오　　노바티스","653602320","-","150000","","","","","-"
"대전","-","진단서(일반진단서)","AQA01601","-","10000","","","","","의료법 시행규칙 제9조 [서식5의2]"
"대전","-","상해진단서","AQA01001","전치 3주이상","50000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"대전","-","상해진단서","AQA01003","전치 3주미만","100000","","","","","의료법 시행규칙 제9조 [서식5의3]"
"대전","-","사망진단서","AQA00501","-","10000","","","","","의료법 시행규칙 제10조 [서식6]"
"대전","-","시체검안서","AQA00801","-","30000","","","","","의료법 시행규칙 제10조 [서식6]"
"대전","-","사산(사태)증명서","AQA00701","-","2000","","","","","의료법 시행규칙 제11조 [서식8]"
"대전","-","장애진단서","AQA02002","일반장애(동사무소제출용)","15000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"대전","-","장애진단서","AQA01304","정신지체 장애진단서","40000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"대전","-","장애진단서","AQA01301","발달지체 장애진단서","15000","","","","","장애인복지법 시행규칙 제3조 별지[서식 3] ※ 장애인등록증 발급에 필요서류"
"대전","-","병사용진단서","AQA00301","-","15000","","","","","병역법 시행규칙 제87조, 95조 [서식 106]"
"대전","-","국민연금 장애심사용 진단서","AQA00101","-","3000","","","","","국민연금법 시행규칙 제28조 [서식 21] 신청인 제출서류 - 국민연금 장애심사규정 제12조(보건복지부 고시 2011-82호; 2011.7.26) 별지[서식 3]"
"대전","-","(영문)일반소견서(1부)","AQA01503","-","15000","","","","","-"
"대전","-","(영문)출생증명서,퇴원후(재발행)","AQA02504","-","1500","","","","","1장당 (퇴원시 무료발급, 퇴원후 유료)"
"대전","-","PACS 영상 CD Copy [매당]","AQF00101","-","5000","","","","","-"
"대전","-","개인택시면허용건강진단서(1부)","AQW00401","-","20000","","","","","-"
"대전","-","개인택시면허용건강진단서(재발행)","AQW00402","-","1000","","","","","1장당"
"대전","-","건강진단서","AQH423","-","20000","","","","","-"
"대전","-","건강진단서,영문 [중문]등 외국어 [재발행]","AQW00702","-","1000","","","","","1장당"
"대전","-","국민연금장해진단서(재발행)","AQA00102","-","1000","","","","","1장당"
"대전","-","근로능력평가용 진단서 재발행(1부)","AQA02802","-","1000","","","","","1장당"
"대전","-","근로능력평가용 진단서(1부)","AQA02801","-","10000","","","","","-"
"대전","-","뇌파영상 CD Copy(매당)","AQF00301","-","5000","","","","","-"
"대전","-","방문간호지시서(노인장기요양보험용) 1회당(내원시)","AQA00903","-","17510","","","","","-"
"대전","-","병사용 진단서(재발행)","AQA00302","-","1000","","","","","1장당"
"대전","-","보장구검진소견서","AQA00400","-","10000","","","","","-"
"대전","-","사망진단서 [영문 1부]","AQA00503","-","15000","","","","","-"
"대전","-","사망진단서(재발행)","AQA00502","-","1000","","","","","1장당"
"대전","-","사산(사태)증명서(재발행)","AQA00702","-","1000","","","","","1장당"
"대전","-","사체검안서(재발행)","AQA00802","-","1000","","","","","1장당"
"대전","-","사체부검료(1부)","AQA00901","-","20000","","","","","-"
"대전","-","상해 진단서(재발행)","AQA01002","-","1000","","","","","1장당"
"대전","-","상해 진단서(재발행)","AQA01004","-","1000","","","","","1장당"
"대전","-","성별감정서 (1부)","AQA01101","-","10000","","","","","-"
"대전","-","성별감정서(재발행)","AQA01102","-","1000","","","","","1장당"
"대전","-","수술확인서 (1부)","AQA03001","-","10000","","","","","-"
"대전","-","수술확인서 (재발행)","AQA03002","-","1000","","","","","1장당"
"대전","-","신체감정료(과목당)","AQA01200","-","150000","","","","","-"
"대전","-","심신장애진단서,발달지체(재발행)","AQA01302","-","1000","","","","","1장당"
"대전","-","심신장애진단서,정신지체(재발행)","AQA01306","-","1000","","","","","1장당"
"대전","-","연령감정서 (1부)","AQA01401","-","20000","","","","","-"
"대전","-","연령감정서(재발행)","AQA01403","-","1000","","","","","1장당"
"대전","-","영문진단서(1부)","AQA02201","-","15000","","","","","-"
"대전","-","의무기록사본발급수수료(기본5부)","AQB00101","-","2000","","","","","-"
"대전","-","의무기록사본발급수수료(매추가당)","AQB00102","-","200","","","","","1장당"
"대전","-","의사소견서발급의뢰서(노인장기요양보험용)","AQA00200","-","31960","","","","","-"
"대전","-","일반소견서(1부)","AQA01501","-","10000","","","","","-"
"대전","-","일반소견서(재발행)","AQA01502","-","1000","","","","","1장당"
"대전","-","일반진단서(재발행)","AQA01602","-","1000","","","","","-"
"대전","-","입,퇴원확인서 (1부,퇴원후)","AQA01701","-","1000","","","","","1장당 (퇴원시 무료발급, 퇴원후 유료)"
"대전","-","입,퇴원확인서,퇴원후(재발행)","AQA01702","-","1000","","","","","1장당 (퇴원시 무료발급, 퇴원후 유료)"
"대전","-","입원,외래 사실증명서(재발행)","AQA01802","-","1000","","","","","상병명 기재 없음 (1장당)"
"대전","-","입원사실증명서(병명기재) 1부","AQA01801","-","3000","","","","","-"
"대전","-","자동차운전면허신체검사(재발행)","AQW00202","-","500","","","","","1장당"
"대전","-","장애자증명서(1부)","AQA01901","-","20000","","","","","-"
"대전","-","장애자증명서(재발행)","AQA01902","-","1000","","","","","1장당"
"대전","-","정신감정서 (1부)","AQA02101","-","100000","","","","","-"
"대전","-","정신감정서(재발행)","AQA02102","-","1000","","","","","1장당"
"대전","-","진단서,영문 등 외국어 [재발행 1부]","AQA02202","-","1500","","","","","-"
"대전","-","진료비추정서 (1부)","AQA02301","-","50000","","","","","-"
"대전","-","진료비추정서(재발행)","AQA02302","-","1000","","","","","1장당"
"대전","-","진료비추정서 (1부)","AQA02303","-","100000","","","","","-"
"대전","-","진료비추정서(재발행)","AQA02304","-","1000","","","","","1장당"
"대전","-","진료확인서 [1부]","AQA02401","-","10000","","","","","-"
"대전","-","진료확인서 [재발행 1부]","AQA02402","-","1000","","","","","1장당"
"대전","-","채용신체검사","AQH421","-","40000","","","","","-"
"대전","-","채용신체검사 추가분(매당)","AQW00102","-","2000","","","","","1장당"
"대전","-","통원사실증명서(병명기재) 1부","AQA02602","-","3000","","","","","-"
"대전","-","통원사실증명서(병명미기재) 1부","AQA02601","-","1000","","","","","-"
"대전","-","후유 장애 진단서 재발행(1부)","AQA02702","-","1000","","","","","1장당"
"대전","-","후유 장애 진단서 (1부)","AQA02701","-","100000","","","","","-"
"대전","-","5등급 치매특별등급 의사소견서 (노인장기요양보험용)","AQA00202","-","47500","","","","","-"
"대전","-","선원건강진단서","AW401500G","-","40000","","","","","-"
"대전","-","가정간호교통비(의료급여)","AX900","-","6000","","","","","-"
"대전","-","국내외 입양용신체검사서","AQP4103","-","23500","","","","","-"
"대전","-","신체검사 [잠수기능사]","AW400301","-","29000","","","","","-"
"대전","-","자동차 운전면허 신체검사(1종대형,특수면허)","AW400500","-","5000","","","","","-"
"대전","-","자동차 운전면허 신체검사 (1종보통,2종면허)","AW400501","-","4000","","","","","-"
"대전","-","건강검진 약물검사","AW401300G","-","6000","","","","","-"
"대전","-","일반 구급차사용료 (의료인동승)","AQC140","-","15000","","","","","-"
"대전","-","일반 구급차사용료 심야 (00:00-04:00) 이용시 20% 추가할증 적용됨","AQC110","-","30000","","","","","-"
"대전","-","일반 구급차사용료 > 심야 (00:00-04:00) 이용시 20% 추가할증 적용됨","AQC120","-","1000","","","","","-"
"대전","-","특수구급차사용료 > 심야 (00:00-04:00) 이용시 20% 추가할증 적용됨","AQC210","-","75000","","","","","-"
"대전","-","특수구급차사용료 > 심야 (00:00-04:00) 이용시 20% 추가할증 적용됨","AQC220","-","1300","","","","","-"
"대전","-","가정간호교통비(건강보험)","AX100","-","7580","","","","","-"
"대전","자동봉합기","(OR) Skin Stapler Fixed(WECK)","BB3102EE","-","14320","","","","","-"
"대전","호흡회로(가온·가습용)","ADULT EVAQUA 2 BREATHING CIRCUIT","BM6002TF","-","86800","","","Y","","-"
"대전","-","온글라이자정2.5밀리그램((유)한국비엠에스제약)","658700490","-","292","","","","Y","20160401 삭제품목으로 비급여 전환함"
"대전","-","온글라이자정5밀리그램((유)한국비엠에스제약)","658700500","-","460","","","","Y","20160401약제삭제품목으로 비급여 전환됨"
"대전","-","포스테오주(테리파라타이드)(한국릴리(유))","670800290","-","411483","","","","Y","-"
"대전","바이스펙트랄 지수(BISPECTRAL INDEX) 감시용 SENSOR","UNICON (나지오메디칼)","BK5001GA","-","55000","","","Y","","-"
"대전","예방접종","녹십자세포배양일본뇌염백신주 0.4mL (소아용)","643605040","-","29560","","","","","-"
"대전","예방접종","플루아릭스테트라(만3세이상 인플루엔자) 글락소","650003030","-","40000","","","","","-"
"대전","혈전방지 스타킹","Medical Stocking 18mmHG (463R) (S) 밴드","K7310041","-","51448","","","Y","","-"
