"상병코드"," 상병명 ","국비","사비"
"D384","흉선의 행동양식 불명 또는 미상의 신생물","4","2"
"D386","상세불명의 호흡기관의 행동양식 불명 또는 미상의 신생물","","1"
"D390","자궁의 행동양식 불명 및 미상의 신생물","","1"
"D3910","난소의 행동양식 불명 및 미상의 신생물, 오른쪽","","2"
"D3911","난소의 행동양식 불명 및 미상의 신생물, 왼쪽","","2"
"D400","전립선의 행동양식 불명 또는 미상의 신생물","1",""
"D414","방광의 행동양식 불명 또는 미상의 신생물","5","2"
"D429","상세불명의 수막의 행동양식 불명 또는 미상의 신생물","","1"
"D431","천막하 뇌의 행동양식 불명 또는 미상의 신생물","","1"
"D432","상세불명의 뇌의 행동양식 불명 또는 미상의 신생물","1","2"
"D443","뇌하수체의 행동양식 불명 또는 미상의 신생물","2",""
"D444","두개인두관의 행동양식 불명 또는 미상의 신생물","1",""
"D447","대동맥소체 및 기타 부신경절의 행동양식 불명 또는 미상의 신생물","","1"
"D45","진성 적혈구증가증","6","2"
"D461","고리철적혈모구가 있는 불응성 빈혈","10",""
"D462","모세포과잉의 불응성 빈혈[RAEB]","26","6"
"D464","상세불명의 불응성 빈혈","1",""
"D465","다세포계 형성이상을 동반한 불응성 빈혈","8","3"
"D467","기타 골수형성이상증후군","2",""
"D469","상세불명의 골수형성이상증후군","23","3"
"D472","미결정의 단클론감마글로불린병증","4","1"
"D473","본태성(출혈성) 혈소판혈증","6","5"
"D474","골수섬유증","","1"
"D477","기타 명시된 림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 신생물","1","1"
"D479","림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 상세불명 신생물","1",""
"D480","뼈 및 관절연골의 행동양식 불명 또는 미상의 신생물","1","1"
"D481","결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물","1","6"
"D483","후복막의 행동양식 불명 또는 미상의 신생물","","1"
"D489","상세불명의 행동양식 불명 또는 미상의 신생물","1","1"
"D508"," 기타 철결핍빈혈 ","23","9"
"D509"," 상세불명의 철결핍빈혈 ","47","49"
"D518"," 기타 비타민B12결핍빈혈 ","1",""
"D519"," 상세불명의 비타민B12결핍빈혈 ","3",""
"D521"," 약물유발 엽산결핍빈혈 ","1",""
"D529"," 상세불명의 엽산결핍빈혈 ","11","8"
"D531"," 달리 분류되지 않은 기타 거대적모구빈혈 ","","1"
"D591"," 기타 자가면역성 용혈성 빈혈 ","","2"
"D592"," 약물유발 비자가면역성 용혈성 빈혈 ","","1"
"D599"," 상세불명의 후천성 용혈성 빈혈 ","","1"
"D609"," 상세불명의 후천성 순수적혈구무형성 ","3",""
"D611"," 약물유발 무형성빈혈 ","","2"
"D619"," 상세불명의 무형성빈혈 ","11","16"
"D62"," 급성 출혈후 빈혈 ","28","22"
"D630"," 신생물질환에서의 빈혈(C00-D48+) ","53","59"
"D638"," 달리 분류된 기타 만성 질환에서의 빈혈 ","18","18"
"D642"," 약물 및 독소에 의한 이차성 철적혈모구빈혈 ","1","1"
"D648"," 기타 명시된 빈혈 ","2",""
"D649"," 상세불명의 빈혈 ","68","80"
"D65"," 파종성 혈관내응고[탈피브린증후군] ","2","3"
"D683"," 순환 항응고제에 의한 출혈장애 ","2","6"
"D686"," 기타 혈전성향 ","1",""
"D690"," 알레르기자반증 ","1","1"
"D692"," 기타 비혈소판감소성 자반 ","10","4"
"D6930"," 에반스증후군 ","","1"
"D6938"," 기타 특발성 혈소판감소성 자반 ","1","6"
"D694"," 기타 원발성 혈소판감소증 ","1","1"
"D695"," 이차성 혈소판감소증 ","14","5"
"D696"," 상세불명의 혈소판감소증 ","17","13"
"D700"," 호중구감소성 발열 ","56","26"
"D708"," 기타 무과립구증 ","17","12"
"D721"," 호산구증가 ","6","8"
"D728"," 기타 명시된 백혈구의 장애 ","2","6"
"D735"," 비장의 경색증 ","2","1"
"D738"," 기타 비장질환 ","","1"
"D751"," 이차성 적혈구증가증 ","1",""
"D763"," 기타 조직구증증후군 ","","1"
"D861"," 림프절의 사르코이드증 ","3",""
"D862"," 림프절의 사르코이드증을 동반한 폐의 사르코이드증 ","1","1"
"D890"," 다클론고감마글로불린혈증 ","1",""
"D898"," 달리 분류되지 않은 면역메커니즘을 침범한 기타 명시된 장애 ","4","3"
"E02"," 무증상 요오드결핍성 갑상선기능저하증 ","11","8"
"E031"," 고이터를 동반하지 않은 선천성 갑상선기능저하증 ","1",""
"E038"," 기타 명시된 갑상선기능저하증 ","3","1"
"E039"," 상세불명의 갑상선기능저하증 ","83","83"
"E041"," 비독성 단순갑상선 결절 ","42","49"
"E042"," 비독성 다결절성 고이터 ","1","8"
"E049"," 상세불명의 비독성 고이터 ","","2"
"E050"," 미만성 고이터를 동반한 갑상선독증 ","4","6"
"E052"," 독성 다결절성 고이터를 동반한 갑상선독증 ","","1"
"E059"," 상세불명의 갑상선독증 ","5","11"
"E062"," 일과성 갑상선독증을 동반한 만성 갑상선염 ","1",""
"E063"," 자가면역성 갑상선염 ","1","4"
"E069"," 상세불명의 갑상선염 ","","1"
"E078"," 기타 명시된 갑상선의 장애 ","1",""
"E1010"," 케토산증을 동반한 1형 당뇨병 ","","1"
"E1028"," 기타 및 상세불명의 신장합병증을 동반한 1형 당뇨병(N083*) ","1",""
"E1050"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 1형 당뇨병(I792*) ","","1"
"E1051"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 1형 당뇨병(I792*) ","1",""
"E1063"," 저혈당을 동반한 1형 당뇨병 ","1",""
"E1064"," 혈당조절이 되지 않은 1형 당뇨병 ","1","1"
"E1078"," 기타 다발성 합병증을 동반한 1형 당뇨병 ","","1"
"E109"," 합병증을 동반하지 않은 1형 당뇨병 ","1","2"
"E1100"," 고삼투압과 혼수를 동반한 2형 당뇨병 ","1","2"
"E1110"," 케토산증을 동반한 2형 당뇨병 ","4","3"
"E1118"," 기타 및 상세불명의 산증을 동반한 2형 당뇨병 ","1","1"
"E1121"," 확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N083*) ","12","3"
"E1122"," 말기신장병을 동반한 2형 당뇨병(N083*) ","254","94"
"E1128"," 기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N083*) ","579","234"
"E1131"," 당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H360*) ","67","31"
"E1132"," 당뇨병성 증식성 망막병증을 동반한 2형 당뇨병(H360*) ","56","24"
"E1133"," 기타 및 상세불명의 망막병증을 동반한 2형 당뇨병(H360*) ","69","29"
"E1140"," 당뇨병성 단일신경병증을 동반한 2형 당뇨병 ","1",""
"E1141"," 당뇨병성 다발신경병증을 동반한 2형 당뇨병(G632*) ","41","14"
"E1142"," 당뇨병성 자율신경병증을 동반한 2형 당뇨병(G990*) ","3",""
"E1148"," 기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병 ","7",""
"E1150"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I792*) ","7","2"
"E1151"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 2형 당뇨병(I792*) ","8","2"
"E1158"," 기타 및 상세불명의 순환계 합병증을 동반한 2형 당뇨병 ","","1"
"E1163"," 저혈당을 동반한 2형 당뇨병 ","17","6"
"E1164"," 혈당조절이 되지 않은 2형 당뇨병 ","169","71"
"E1168"," 달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병 ","1",""
"E1170"," 당뇨병성 족부궤양을 동반한 2형 당뇨병 ","3",""
"E1171"," 당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병 ","13","3"
"E1172"," 기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병 ","9","4"
"E1178"," 기타 다발성 합병증을 동반한 2형 당뇨병 ","19","10"
"E118"," 상세불명의 합병증을 동반한 2형 당뇨병 ","2","3"
"E119"," 합병증을 동반하지 않은 2형 당뇨병 ","2792","1930"
"E1228"," 기타 및 상세불명의 신장합병증을 동반한 영양실조-관련 당뇨병(N083*) ","1",""
"E1363"," 저혈당을 동반한 기타 명시된 당뇨병 ","1",""
"E138"," 상세불명의 합병증을 동반한 기타 명시된 당뇨병 ","1",""
"E139"," 합병증을 동반하지 않은 기타 명시된 당뇨병 ","","1"
"E1400"," 고삼투압과 혼수를 동반한 상세불명의 당뇨병 ","","1"
"E1418"," 기타 및 상세불명의 산증을 동반한 상세불명의 당뇨병 ","","1"
"E1463"," 저혈당을 동반한 상세불명의 당뇨병 ","3",""
"E1470"," 당뇨병성 족부궤양을 동반한 상세불명의 당뇨병 ","3",""
"E1478"," 기타 다발성 합병증을 동반한 상세불명의 당뇨병 ","10","6"
"E149"," 합병증을 동반하지 않은 상세불명의 당뇨병 ","1",""
"E162"," 상세불명의 저혈당 ","7","5"
"E164"," 가스트린의 이상분비 ","","1"
"E211"," 달리 분류되지 않은 이차성 부갑상선기능항진증 ","2","1"
"E213"," 상세불명의 부갑상선기능항진증 ","","3"
"E221"," 고프로락틴혈증 ","","2"
"E222"," 부적절항이뇨호르몬분비증후군 ","7","3"
"E230"," 뇌하수체기능저하 ","2","5"
"E232"," 요붕증 ","1",""
"E236"," 뇌하수체의 기타 장애 ","1","3"
"E237"," 상세불명의 뇌하수체의 장애 ","","2"
"E242"," 약물유발 쿠싱증후군 ","1","1"
"E249"," 상세불명의 쿠싱증후군 ","1","2"
"E260"," 원발성 고알도스테론증 ","1","2"
"E269"," 상세불명의 고알도스테론증 ","1",""
"E271"," 원발성 부신피질부전 ","2",""
"E273"," 약물유발 부신피질부전 ","","1"
"E274"," 기타 및 상세불명의 부신피질부전 ","50","36"
"E278"," 부신의 기타 명시된 장애 ","14","15"
"E279"," 부신의 상세불명 장애 ","","1"
"E328"," 기타 흉선의 질환 ","1",""
"E340"," 카르시노이드증후군 ","","1"
"E512"," 베르니케뇌병증 ","1","2"
"E538"," 기타 명시된 비타민 B군의 결핍증 ","4",""
"E559"," 상세불명의 비타민D결핍 ","3","3"
"E58"," 식사성 칼슘결핍 ","1",""
"E631"," 음식물 섭취의 성분불균형 ","","1"
"E662"," 폐포저환기를 동반한 초비만 ","","2"
"E668"," 기타 비만 ","1",""
"E669"," 상세불명의 비만 ","2",""
"E721"," 유황함유아미노산대사장애 ","","1"
"E752"," 기타 스핑고리피드증 ","","1"
"E755"," 기타 지질축적장애 ","1","1"
"E760"," Ⅰ형 점액다당류증 ","1",""
"E780"," 순수 고콜레스테롤혈증 ","28","16"
"E781"," 순수 고글리세라이드혈증 ","7","4"
"E782"," 혼합성 고지질혈증 ","1","4"
"E784"," 기타 고지질혈증 ","1",""
"E785"," 상세불명의 고지질혈증 ","173","139"
"E786"," 지질단백결핍 ","2",""
"E788"," 지질단백대사의 기타 장애 ","11","14"
"E789"," 지질단백대사의 상세불명 장애 ","2","1"
"E790"," 염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증 ","2","3"
"E804"," 질베르증후군 ","1",""
"E806"," 빌리루빈대사의 기타 장애 ","5","2"
"E83"," 무기질대사장애 ","","1"
"E835"," 칼슘대사장애 ","5","8"
"E854"," 기관한정아밀로이드증 ","1","1"
"E860"," 탈수 ","2","10"
"E861"," 혈량감소 ","2","1"
"E870"," 고오스몰랄농도 및 고나트륨혈증 ","6","7"
"E871"," 저오스몰랄농도 및 저나트륨혈증 ","50","51"
"E872"," 산증 ","9","19"
"E875"," 고칼륨혈증 ","20","23"
"E876"," 저포타슘혈증 ","13","11"
"E878"," 달리 분류되지 않는 전해질균형 및 체액균형의 기타 장애 ","","1"
"E880"," 달리 분류되지 않은 혈장-단백질대사의 장애 ","2","1"
"E882"," 달리 분류되지 않은 지방종증 ","","2"
"E883"," 종양용해증후군 ","4","2"
"E890"," 처치후 갑상선기능저하증 ","34","36"
"E893"," 처치후 뇌하수체기능저하증 ","2","1"
"E895"," 처치후 고환기능저하 ","1",""
"F001"," 만기발병 알츠하이머병에서의 치매(G30.1†) ","9","12"
"F002"," 비정형 또는 혼합형 알츠하이머병에서의 치매(G308†) ","2","1"
"F009"," 상세불명의 알츠하이머병에서의 치매(G30.9†) ","65","48"
"F010"," 급성 발병의 혈관성 치매 ","2",""
"F011"," 다발-경색치매 ","2",""
"F012"," 피질하 혈관성 치매 ","","1"
"F013"," 혼합형 피질 및 피질하 혈관성 치매 ","1","1"
"F018"," 기타 혈관성 치매 ","6","2"
"F019"," 상세불명의 혈관성 치매 ","89","56"
"F020"," 피크병에서의 치매(G3100†) ","1","2"
"F023"," 파킨슨병에서의 치매(G20†) ","50","12"
"F028"," 달리 분류된 기타 명시된 질환에서의 치매 ","","2"
"F03"," 상세불명의 치매 ","242","300"
"F050"," 치매에 병발되지 않은 섬망 ","25","11"
"F051"," 치매에 병발된 섬망 ","30","27"
"F058"," 기타 섬망 ","10","14"
"F059"," 상세불명의 섬망 ","127","116"
"F060"," 기질성 환각증 ","","1"
"F062"," 기질성 망상성 [조현병-유사]장애 ","6","1"
"F063"," 기질성 기분[정동]장애 ","1",""
"F067"," 경도 인지장애 ","9","9"
"F069"," 뇌손상, 뇌기능이상 및 신체질환에 의한 상세불명의 정신장애 ","","1"
"F070"," 기질성 인격장애 ","1",""
"F072"," 뇌진탕후증후군 ","1","1"
"F09"," 상세불명의 기질성 또는 증상성 정신장애 ","1","1"
"F100"," 알콜 사용에 의한 급성 중독 ","1","1"
"F101"," 알콜의 유해한 사용 ","1",""
"F102"," 알코올의 의존증후군 ","29","17"
"F104"," 섬망을 동반한 알콜의 금단상태 ","2","4"
"F105"," 알콜사용에 의한 정신병적 장애 ","1","2"
"F106"," 알콜사용에 의한 기억상실증후군 ","1",""
"F107"," 알코올사용에 의한 잔류 및 만기-발병 정신병적 장애 ","9","2"
"F109"," 알콜사용에 의한 상세불명의 정신 및 행동 장애 ","1","3"
"F173"," 담배흡연에 의한 금단상태 ","2",""
"F190"," 여러 약물 사용 및 기타 정신활성물질 사용에 의한 급성 중독 ","","1"
"F195"," 여러 약물 사용 및 기타 정신활성물질 사용에 의한 정신병적 장애 ","1",""
"F200"," 편집조현병 ","13","11"
"F203"," 미분화조현병 ","","2"
"F204"," 조현병후우울증 ","","2"
"F208"," 기타 조현병 ","","2"
"F209"," 상세불명의 조현병 ","62","25"
"F21"," 조현형장애 ","","1"
"F220"," 망상장애 ","6","4"
"F229"," 상세불명의 지속적 망상장애 ","1",""
"F250"," 조현정동장애, 조증형 ","7","3"
"F259"," 상세불명의 조현정동장애 ","2","1"
"F29"," 상세불명의 비기질성 정신병 ","1","3"
"F310"," 양극성 정동장애, 현존 경조증 ","","1"
"F311"," 양극성 정동장애, 현존 정신병적 증상이 없는 조증 ","1","1"
"F312"," 양극성 정동장애, 현존 정신병적 증상이 있는 조증 ","","1"
