"상병코드","상병명","국비","사비","계"
"D211","어깨를 포함한 팔의 결합조직 및 기타 연조직의 양성 신생물","0","2","2"
"D212","엉덩이를 포함한 다리의 결합조직 및 기타 연조직의 양성 신생물","1","4","5"
"D215","골반의 결합조직 및 기타 연조직의 기타 양성 신생물","0","1","1"
"D221","안각을 포함한 눈꺼풀의 멜라닌세포모반","1","1","2"
"D223","얼굴의 기타 및 상세불명 부위의 멜라닌세포모반","1","0","1"
"D224","두피 및 목의 멜라닌세포모반","0","2","2"
"D229","상세불명의 멜라닌세포모반","1","0","1"
"D235","몸통의 피부의 양성 신생물","1","0","1"
"D239","상세불명의 피부의 양성 신생물","1","1","2"
"D2420","유방의 단발 양성 신생물, 오른쪽","0","6","6"
"D2421","유방의 단발 양성 신생물, 왼쪽","0","4","4"
"D2431","유방의 다발 양성 신생물, 왼쪽","0","2","2"
"D2491","상세불명 유방의 양성 신생물, 왼쪽","0","1","1"
"D250","자궁의 점막하 평활근종","0","11","11"
"D251","자궁의 벽내 평활근종","0","30","30"
"D252","자궁의 장막하 평활근종","0","13","13"
"D259","상세불명의 자궁의 평활근종","0","7","7"
"D261","자궁체부의 기타 양성 신생물","0","1","1"
"D269","상세불명의 자궁의 기타 양성 신생물","0","1","1"
"D270","난소의 양성 신생물, 오른쪽","0","2","2"
"D271","난소의 양성 신생물, 왼쪽","0","5","5"
"D279","난소의 양성 신생물, 상세불명 쪽","0","1","1"
"D291","전립선의 양성 신생물","1","0","1"
"D293","부고환의 양성 신생물","0","1","1"
"D3000","신장의 양성 신생물, 오른쪽","0","2","2"
"D302","요관의 양성 신생물","1","0","1"
"D303","방광의 양성 신생물","0","1","1"
"D316","상세불명의 안와의 양성 신생물","0","1","1"
"D320","뇌막의 양성 신생물","4","15","19"
"D329","상세불명의 수막의 양성 신생물","3","2","5"
"D333","뇌신경의 양성 신생물","1","2","3"
"D334","척수의 양성 신생물","4","2","6"
"D34","갑상선의 양성 신생물","2","12","14"
"D350","부신의 양성 신생물","4","3","7"
"D351","부갑상선의 양성 신생물","1","2","3"
"D352","뇌하수체의 양성 신생물","7","7","14"
"D360","림프절의 양성 신생물","0","1","1"
"D361","말초신경 및 자율신경계통의 양성 신생물","7","3","10"
"D367","기타 명시된 부위의 양성 신생물","1","0","1"
"D371","위의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D372","소장의 행동양식 불명 또는 미상의 신생물","2","1","3"
"D373","충수의 행동양식 불명 또는 미상의 신생물","2","5","7"
"D375","직장의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D376","간, 담낭 및 담관의 행동양식 불명 또는 미상의 신생물","2","0","2"
"D377","기타 소화기관의 행동양식 불명 또는 미상의 신생물","7","4","11"
"D381","기관, 기관지 및 폐의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D382","흉막의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D384","흉선의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D385","기타 호흡기관의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D386","상세불명의 호흡기관의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D3910","난소의 행동양식 불명 및 미상의 신생물, 오른쪽","0","2","2"
"D3911","난소의 행동양식 불명 및 미상의 신생물, 왼쪽","0","2","2"
"D412","요관의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D414","방광의 행동양식 불명 또는 미상의 신생물","3","1","4"
"D420","뇌막의 행동양식 불명 또는 미상의 신생물","0","3","3"
"D430","천막상 뇌의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D432","상세불명의 뇌의 행동양식 불명 또는 미상의 신생물","1","3","4"
"D441","부신의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D443","뇌하수체의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D444","두개인두관의 행동양식 불명 또는 미상의 신생물","1","0","1"
"D447","대동맥소체 및 기타 부신경절의 행동양식 불명 또는 미상의 신생물","0","2","2"
"D45","진성 적혈구증가증","4","0","4"
"D461","고리철적혈모구가 있는 불응성 빈혈","12","0","12"
"D462","모세포과잉의 불응성 빈혈[RAEB]","13","11","24"
"D465","다세포계 형성이상을 동반한 불응성 빈혈","4","1","5"
"D467","기타 골수형성이상증후군","10","0","10"
"D469","상세불명의 골수형성이상증후군","10","6","16"
"D471","만성 골수증식질환","2","0","2"
"D472","미결정의 단클론감마글로불린병증","4","1","5"
"D473","본태성(출혈성) 혈소판혈증","5","7","12"
"D474","골수섬유증","3","0","3"
"D475","만성 호산구성 백혈병[과호산구증후군]","2","0","2"
"D479","림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 상세불명 신생물","0","1","1"
"D480","뼈 및 관절연골의 행동양식 불명 또는 미상의 신생물","1","1","2"
"D481","결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물","2","4","6"
"D485","피부의 행동양식 불명 또는 미상의 신생물","0","1","1"
"D500","(만성) 실혈에 따른 이차성 철겹핍빈혈","2","5","7"
"D508","기타 철결핍빈혈","26","21","47"
"D509","상세불명의 철결핍빈혈","31","32","63"
"D518","기타 비타민B12결핍빈혈","1","0","1"
"D519","상세불명의 비타민B12결핍빈혈","3","5","8"
"D529","상세불명의 엽산결핍빈혈","0","2","2"
"D531","달리 분류되지 않은 기타 거대적모구빈혈","1","0","1"
"D591","기타 자가면역성 용혈성 빈혈","0","2","2"
"D611","약물유발 무형성빈혈","1","2","3"
"D619","상세불명의 무형성빈혈","17","17","34"
"D62","급성 출혈후 빈혈","5","1","6"
"D630","신생물질환에서의 빈혈(C00-D48+)","28","18","46"
"D638","달리 분류된 기타 만성 질환에서의 빈혈","11","5","16"
"D648","기타 명시된 빈혈","4","2","6"
"D649","상세불명의 빈혈","46","49","95"
"D683","순환 항응고제에 의한 출혈장애","6","3","9"
"D686","기타 혈전성향","2","0","2"
"D690","앨러지자반증","1","0","1"
"D692","기타 비혈소판감소성 자반","14","2","16"
"D6938","기타 특발성 혈소판감소성 자반","4","8","12"
"D694","기타 원발성 혈소판감소증","0","1","1"
"D695","이차성 혈소판감소증","6","5","11"
"D696","상세불명의 혈소판감소증","20","10","30"
"D700","호중구감소성 발열","68","34","102"
"D708","기타 무과립구증","36","21","57"
"D721","호산구증가","3","1","4"
"D728","기타 명시된 백혈구의 장애","3","2","5"
"D733","비장의 농양","0","1","1"
"D735","비장의 경색증","1","0","1"
"D751","이차성 적혈구증가증","0","1","1"
"D893","면역복원증후군","1","0","1"
"D898","달리 분류되지 않은 면역메커니즘을 침범한 기타 명시된 장애","2","2","4"
"E02","무증상 요오드결핍성 갑상선기능저하증","7","8","15"
"E038","기타 명시된 갑상선기능저하증","0","3","3"
"E039","상세불명의 갑상선기능저하증","67","54","121"
"E041","비독성 단순갑상선 결절","41","45","86"
"E042","비독성 다결절성 고이터","0","1","1"
"E049","상세불명의 비독성 고이터","1","3","4"
"E050","미만성 고이터를 동반한 갑상선독증","1","3","4"
"E052","독성 다결절성 고이터를 동반한 갑상선독증","0","2","2"
"E059","상세불명의 갑상선독증","2","13","15"
"E061","아급성 갑상선염","0","2","2"
"E063","자가면역성 갑상선염","1","4","5"
"E065","기타 만성 갑상선염","0","1","1"
"E069","상세불명의 갑상선염","2","0","2"
"E079","상세불명의 갑상선의 장애","1","2","3"
"E1000","고삼투압과 혼수를 동반한 1형 당뇨병","1","0","1"
"E1031","당뇨병성 비증식성 망막병증을 동반한 1형 당뇨병(H360*)","1","0","1"
"E1041","당뇨병성 다발신경병증을 동반한 1형 당뇨병(G632*)","1","1","2"
"E1050","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 1형 당뇨병(I792*)","1","3","4"
"E1051","당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 1형 당뇨병(I792*)","2","1","3"
"E1078","기타 다발성 합병증을 동반한 1형 당뇨병","1","0","1"
"E109","합병증을 동반하지 않은 1형 당뇨병","3","0","3"
"E1100","고삼투압과 혼수를 동반한 2형 당뇨병","2","0","2"
"E1103","혼수와 케토산증 및 젖산증을 동반한 2형 당뇨병","1","0","1"
"E1110","케토산증을 동반한 2형 당뇨병","1","0","1"
"E1120","초기 당뇨병성 신장병증을 동반한 2형 당뇨병(N083*)","3","0","3"
"E1121","확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N083*)","17","6","23"
"E1122","말기신장병을 동반한 2형 당뇨병(N083*)","196","81","277"
"E1128","기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N083*)","328","139","467"
"E1131","당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H360*)","50","20","70"
"E1132","당뇨병성 증식성 망막병증을 동반한 2형 당뇨병(H360*)","32","22","54"
"E1133","기타 및 상세불명의 망막병증을 동반한 2형 당뇨병(H360*)","69","20","89"
"E1134","당뇨병성 백내장을 동반한 2형 당뇨병(H280*)","2","5","7"
"E1138","기타 및 상세불명의 눈합병증을 동반한 2형 당뇨병","0","1","1"
"E1140","당뇨병성 단일신경병증을 동반한 2형 당뇨병","1","0","1"
"E1141","당뇨병성 다발신경병증을 동반한 2형 당뇨병(G632*)","42","22","64"
"E1142","당뇨병성 자율신경병증을 동반한 2형 당뇨병(G990*)","1","1","2"
"E1148","기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병","2","2","4"
"E1150","당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I792*)","10","0","10"
"E1151","당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 2형 당뇨병(I792*)","7","10","17"
"E1158","기타 및 상세불명의 순환계 합병증을 동반한 2형 당뇨병","2","1","3"
"E1163","저혈당을 동반한 2형 당뇨병","14","10","24"
"E1164","혈당조절이 되지 않은 2형 당뇨병","121","54","175"
"E1168","달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병","0","1","1"
"E1170","당뇨병성 족부궤양을 동반한 2형 당뇨병","3","1","4"
"E1171","당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병","7","4","11"
"E1172","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병","13","7","20"
"E1178","기타 다발성 합병증을 동반한 2형 당뇨병","37","13","50"
"E118","상세불명의 합병증을 동반한 2형 당뇨병","4","3","7"
"E119","합병증을 동반하지 않은 2형 당뇨병","3221","2197","5418"
"E1328","기타 및 상세불명의 신장합병증을 동반한 기타 명시된 당뇨병(N083*)","1","0","1"
"E1358","기타 및 상세불명의 순환계 합병증을 동반한 기타 명시된 당뇨병","1","1","2"
"E1364","혈당조절이 되지 않은 기타 명시된 당뇨병","2","0","2"
"E138","상세불명의 합병증을 동반한 기타 명시된 당뇨병","1","0","1"
"E139","합병증을 동반하지 않은 기타 명시된 당뇨병","1","0","1"
"E1400","고삼투압과 혼수를 동반한 상세불명의 당뇨병","2","1","3"
"E1428","기타 및 상세불명의 신장합병증을 동반한 상세불명의 당뇨병(N083*)","3","0","3"
"E1470","당뇨병성 족부궤양을 동반한 상세불명의 당뇨병","4","0","4"
"E1472","기타 및 상세불명의 당뇨병성 족부합병증을 동반한 상세불명의 당뇨병","1","1","2"
"E1478","기타 다발성 합병증을 동반한 상세불명의 당뇨병","22","10","32"
"E149","합병증을 동반하지 않은 상세불명의 당뇨병","2","0","2"
"E162","상세불명의 저혈당","5","4","9"
"E200","특발성 부갑상선기능저하증","1","0","1"
"E209","상세불명의 부갑상선기능저하증","2","1","3"
"E210","원발성 부갑상선기능항진증","2","0","2"
"E211","달리 분류되지 않은 이차성 부갑상선기능항진증","1","2","3"
"E213","상세불명의 부갑상선기능항진증","0","3","3"
"E222","부적절항이뇨호르몬분비증후군","3","2","5"
"E230","뇌하수체기능저하","2","1","3"
"E236","뇌하수체의 기타 장애","2","1","3"
"E242","약물유발 쿠싱증후군","1","0","1"
"E260","원발성 고알도스테론증","0","1","1"
"E271","원발성 부신피질부전","1","0","1"
"E272","애디슨발증","0","1","1"
"E273","약물유발 부신피질부전","1","0","1"
"E274","기타 및 상세불명의 부신피질부전","17","16","33"
"E278","부신의 기타 명시된 장애","16","11","27"
"E279","부신의 상세불명 장애","1","0","1"
"E282","다낭성 난소증후군","0","1","1"
"E291","고환기능저하","1","0","1"
"E328","기타 흉선의 질환","1","1","2"
"E46","상세불명의 단백질-에너지영양실조","1","0","1"
"E512","베르니케뇌병증","4","1","5"
"E519","상세불명의 티아민결핍","0","1","1"
"E538","기타 명시된 비타민 B군의 결핍증","2","1","3"
"E559","상세불명의 비타민D결핍","0","1","1"
"E568","기타 비타민결핍","1","0","1"
"E649","상세불명의 영양결핍의 후유증","1","0","1"
"E669","상세불명의 비만","3","0","3"
"E722","요소회로대사장애","1","1","2"
"E755","기타 지질축적장애","3","1","4"
"E780","순수 고콜레스테롤혈증","30","17","47"
"E781","순수 고글리세라이드혈증","6","1","7"
"E782","혼합성 고지질혈증","3","2","5"
"E784","기타 고지질혈증","2","2","4"
"E785","상세불명의 고지질혈증","171","106","277"
"E788","지질단백대사의 기타 장애","11","11","22"
"E789","지질단백대사의 상세불명 장애","1","3","4"
"E790","염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증","1","1","2"
"E806","빌리루빈대사의 기타 장애","2","1","3"
