"상병코드"," 상병명 ","국비","사비"
"D3001"," 신장의 양성 신생물, 왼쪽 ","1",""
"D303"," 방광의 양성 신생물 ","6","1"
"D320"," 뇌막의 양성 신생물  ","3","2"
"D329"," 상세불명의 수막의 양성 신생물  ","","2"
"D333"," 뇌신경의 양성 신생물  ","1",""
"D334"," 척수의 양성 신생물 ","1","2"
"D34"," 갑상선의 양성 신생물 ","2","6"
"D350"," 부신의 양성 신생물  ","6","9"
"D351"," 부갑상선의 양성 신생물 ","2","3"
"D352"," 뇌하수체의 양성 신생물 ","9","6"
"D361"," 말초신경 및 자율신경계통의 양성 신생물 ","2","3"
"D372"," 소장의 행동양식 불명 또는 미상의 신생물 ","","1"
"D373"," 충수의 행동양식 불명 또는 미상의 신생물 ","1","1"
"D376"," 간, 담낭 및 담관의 행동양식 불명 또는 미상의 신생물 ","1","1"
"D377"," 기타 소화기관의 행동양식 불명 또는 미상의 신생물 ","3","4"
"D384"," 흉선의 행동양식 불명 또는 미상의 신생물 ","2",""
"D3919"," 난소의 행동양식 불명 및 미상의 신생물, 상세불명 쪽 ","","1"
"D4100"," 신장의 행동양식 불명 또는 미상의 신생물, 오른쪽 ","1",""
"D412"," 요관의 행동양식 불명 또는 미상의 신생물  ","","2"
"D414"," 방광의 행동양식 불명 또는 미상의 신생물  ","4","2"
"D430"," 천막상 뇌의 행동양식 불명 또는 미상의 신생물 ","","1"
"D432"," 상세불명의 뇌의 행동양식 불명 또는 미상의 신생물  ","","2"
"D440"," 갑상선의 행동양식 불명 또는 미상의 신생물 ","2",""
"D441"," 부신의 행동양식 불명 또는 미상의 신생물  ","","1"
"D45"," 진성 적혈구증가증 ","3",""
"D462"," 모세포과잉의 불응성 빈혈[RAEB] ","2","1"
"D465"," 다세포계 형성이상을 동반한 불응성 빈혈 ","7",""
"D466"," 고립성 5q 결실 염색체이상을 동반한 골수형성이상증후군 ","","1"
"D467"," 기타 골수형성이상증후군 ","2",""
"D469"," 상세불명의 골수형성이상증후군 ","3","2"
"D471"," 만성 골수증식질환 ","2",""
"D472"," 미결정의 단클론감마글로불린병증 ","","5"
"D473"," 본태성(출혈성) 혈소판혈증 ","5",""
"D474"," 골수섬유증 ","2",""
"D475"," 만성 호산구성 백혈병[과호산구증후군] ","3","1"
"D479"," 림프, 조혈 및 관련 조직의 행동양식 불명 또는 미상의 상세불명 신생물 ","","1"
"D480"," 뼈 및 관절연골의 행동양식 불명 또는 미상의 신생물 ","1",""
"D481"," 결합조직 및 기타 연조직의 행동양식 불명 또는 미상의 신생물 ","3","1"
"D4861"," 유방의 행동양식 불명 또는 미상의 신생물, 왼쪽 ","","1"
"D508"," 기타 철결핍빈혈 ","7","6"
"D509"," 상세불명의 철결핍빈혈 ","75","57"
"D519"," 상세불명의 비타민B12결핍빈혈 ","5","1"
"D520"," 식사성 엽산결핍빈혈 ","1",""
"D529"," 상세불명의 엽산결핍빈혈 ","3","7"
"D531"," 달리 분류되지 않은 기타 거대적모구빈혈 ","","3"
"D539"," 상세불명의 영양성 빈혈 ","1","3"
"D591"," 기타 자가면역성 용혈성 빈혈 ","","1"
"D594"," 기타 비자가면역성 용혈성 빈혈 ","1",""
"D596"," 기타 외인에 기인한 용혈에 의한 헤모글로빈뇨 ","","1"
"D599"," 상세불명의 후천성 용혈성 빈혈 ","","1"
"D609"," 상세불명의 후천성 순수적혈구무형성 ","","1"
"D611"," 약물유발 무형성빈혈 ","1","4"
"D619"," 상세불명의 무형성빈혈 ","7","19"
"D62"," 급성 출혈후 빈혈 ","10","8"
"D630"," 신생물질환에서의 빈혈(C00-D48+) ","47","35"
"D638"," 달리 분류된 기타 만성 질환에서의 빈혈 ","32","18"
"D648"," 기타 명시된 빈혈 ","2","2"
"D649"," 상세불명의 빈혈 ","66","66"
"D65"," 파종성 혈관내응고[탈피브린증후군] ","8","3"
"D683"," 순환 항응고제에 의한 출혈장애 ","2","1"
"D686"," 기타 혈전성향 ","1","1"
"D689"," 상세불명의 응고결함 ","1",""
"D690"," 알레르기자반증 ","2",""
"D692"," 기타 비혈소판감소성 자반 ","3","6"
"D693"," 특발성 혈소판감소성 자반 ","8","3"
"D695"," 이차성 혈소판감소증 ","10","9"
"D696"," 상세불명의 혈소판감소증 ","12","18"
"D70"," 무과립구증 ","36","29"
"D721"," 호산구증가 ","13","3"
"D728"," 기타 명시된 백혈구의 장애 ","8","4"
"D729"," 상세불명의 백혈구장애 ","","1"
"D732"," 만성 울혈성 비장비대 ","1",""
"D735"," 비장의 경색증 ","1","2"
"D738"," 기타 비장질환 ","","2"
"D763"," 기타 조직구증증후군 ","","2"
"D861"," 림프절의 사르코이드증 ","","1"
"D898"," 달리 분류되지 않은 면역메커니즘을 침범한 기타 명시된 장애 ","2","2"
"E032"," 의약품 및 기타 외인성 물질에 의한 갑상선기능저하증 ","2","1"
"E039"," 상세불명의 갑상선기능저하증 ","67","40"
"E041"," 비독성 단순갑상선 결절 ","3","7"
"E042"," 비독성 다결절성 고이터 ","1","4"
"E049"," 상세불명의 비독성 고이터 ","1","1"
"E050"," 미만성 고이터를 동반한 갑상선독증 ","","3"
"E052"," 독성 다결절성 고이터를 동반한 갑상선독증 ","","1"
"E059"," 상세불명의 갑상선독증 ","3","6"
"E061"," 아급성 갑상선염 ","2","1"
"E063"," 자가면역성 갑상선염 ","1","5"
"E069"," 상세불명의 갑상선염 ","3","4"
"E078"," 기타 명시된 갑상선의 장애 ","","2"
"E1010"," 케토산증을 동반한 1형 당뇨병 ","","1"
"E1022"," 말기신장병을 동반한 1형 당뇨병(N08.3*) ","1","1"
"E1063"," 저혈당을 동반한 1형 당뇨병 ","1",""
"E109"," 합병증을 동반하지 않은 1형 당뇨병 ","1","2"
"E1100"," 고삼투압과 혼수를 동반한 2형 당뇨병 ","2","1"
"E1101"," 혼수와 케토산증을 동반한 2형 당뇨병 ","1",""
"E1108"," 기타 및 상세불명의 혼수를 동반한 2형 당뇨병 ","1",""
"E1110"," 케토산증을 동반한 2형 당뇨병 ","5","3"
"E1118"," 기타 및 상세불명의 산증을 동반한 2형 당뇨병 ","1",""
"E1120"," 초기 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*) ","1",""
"E1121"," 확정된 당뇨병성 신장병증을 동반한 2형 당뇨병(N08.3*) ","2","1"
"E1122"," 말기신장병을 동반한 2형 당뇨병(N08.3*) ","288","99"
"E1128"," 기타 및 상세불명의 신장합병증을 동반한 2형 당뇨병(N08.3*) ","685","282"
"E1131"," 당뇨병성 비증식성 망막병증을 동반한 2형 당뇨병(H36.0*) ","9","3"
"E1132"," 당뇨병성 증식성 망막병증을 동반한 2형 당뇨병(H36.0*) ","4","3"
"E1133"," 기타 및 상세불명의 망막병증을 동반한 2형 당뇨병(H36.0*) ","20","13"
"E1138"," 기타 및 상세불명의 눈합병증을 동반한 2형 당뇨병 ","3",""
"E1140"," 당뇨병성 단일신경병증을 동반한 2형 당뇨병 ","","1"
"E1141"," 당뇨병성 다발신경병증을 동반한 2형 당뇨병(G63.2*) ","12","3"
"E1142"," 당뇨병성 자율신경병증을 동반한 2형 당뇨병(G99.0*) ","2","1"
"E1148"," 기타 및 상세불명의 신경학적 합병증을 동반한 2형 당뇨병 ","2",""
"E1150"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반하지 않는 2형 당뇨병(I79.2*) ","2","1"
"E1151"," 당뇨병성 말초혈관병증을 동반한, 괴저를 동반한 2형 당뇨병(I792*) ","3",""
"E1158"," 기타 및 상세불명의 말초순환계 합병증을 동반한 2형 당뇨병 ","","1"
"E1160"," 근골격 및 결합조직의 합병증을 동반한 2형 당뇨병 ","","1"
"E1163"," 저혈당을 동반한 2형 당뇨병 ","34","14"
"E1164"," 혈당조절이 되지 않은 2형 당뇨병 ","163","81"
"E1168"," 달리 분류되지 않은 기타 명시된 합병증을 동반한 2형 당뇨병 ","1",""
"E1170"," 당뇨병성 족부궤양을 동반한 2형 당뇨병 ","8","9"
"E1171"," 당뇨병성 족부궤양 및 괴저를 동반한 2형 당뇨병 ","50","18"
"E1172"," 기타 및 상세불명의 당뇨병성 족부합병증을 동반한 2형 당뇨병 ","13","4"
"E1178"," 기타 다발성 합병증을 동반한 2형 당뇨병 ","2",""
"E118"," 상세불명의 합병증을 동반한 2형 당뇨병 ","","1"
"E119"," 합병증을 동반하지 않은 2형 당뇨병 ","2314","1668"
"E139"," 합병증을 동반하지 않은 기타 명시된 당뇨병 ","1","3"
"E1400"," 고삼투압과 혼수를 동반한 상세불명의 당뇨병 ","1",""
"E1410"," 케토산증을 동반한 상세불명의 당뇨병 ","","1"
"E1431"," 당뇨병성 비증식성 망막병증을 동반한 상세불명의 당뇨병(H36.0*) ","1",""
"E1433"," 기타 및 상세불명의 망막병증을 동반한 상세불명의 당뇨병(H36.0*) ","2",""
"E1463"," 저혈당을 동반한 상세불명의 당뇨병 ","1",""
"E1470"," 당뇨병성 족부궤양을 동반한 상세불명의 당뇨병 ","2",""
"E1472"," 기타 및 상세불명의 당뇨병성 족부합병증을 동반한 상세불명의 당뇨병 ","1",""
"E1618"," 기타 저혈당 ","1","1"
"E162"," 상세불명의 저혈당 ","7","3"
"E209"," 상세불명의 부갑상선기능저하증 ","","2"
"E210"," 원발성 부갑상선기능항진증 ","2","1"
"E211"," 달리 분류되지 않은 이차성 부갑상선기능항진증 ","1",""
"E214"," 부갑상선의 기타 명시된 장애 ","1",""
"E221"," 고프로락틴혈증 ","","3"
"E222"," 부적절항이뇨호르몬분비증후군 ","7","9"
"E228"," 기타 뇌하수체의 기능항진 ","1",""
"E230"," 뇌하수체기능저하 ","5","4"
"E232"," 요붕증 ","1","2"
"E236"," 뇌하수체의 기타 장애 ","1","1"
"E237"," 상세불명의 뇌하수체의 장애 ","1",""
"E249"," 상세불명의 쿠싱증후군 ","","2"
"E260"," 원발성 고알도스테론증 ","","1"
"E269"," 상세불명의 고알도스테론증 ","2",""
"E273"," 약물유발 부신피질부전 ","","1"
"E274"," 기타 및 상세불명의 부신피질부전 ","42","22"
"E278"," 부신의 기타 명시된 장애 ","11","9"
"E279"," 부신의 상세불명 장애 ","","1"
"E328"," 기타 흉선의 질환 ","1","1"
"E512"," 베르니케뇌병증 ","1","2"
"E538"," 기타 명시된 비타민 B군의 결핍증 ","1","2"
"E559"," 상세불명의 비타민D결핍 ","3","3"
"E662"," 폐포저환기를 동반한 초비만 ","1","2"
"E668"," 기타 비만 ","2",""
"E669"," 상세불명의 비만 ","","2"
"E755"," 기타 지질축적장애 ","","2"
"E7808"," 기타 및 상세불명의 순수고콜레스테롤혈증 ","3","2"
"E781"," 순수 고글리세라이드혈증 ","4","1"
"E785"," 상세불명의 고지질혈증 ","22","153"
"E786"," 지질단백결핍 ","3","1"
"E788"," 지질단백대사의 기타 장애 ","3","3"
"E789"," 지질단백대사의 상세불명 장애 ","1",""
"E790"," 염증성 관절염 및 통풍성 질환의 징후가 없는 고뇨산혈증 ","3","1"
"E804"," 질베르증후군 ","","2"
"E806"," 빌리루빈대사의 기타 장애 ","","1"
"E835"," 칼슘대사장애 ","4","9"
"E854"," 기관한정아밀로이드증 ","7","9"
"E858"," 기타 아밀로이드증 ","3",""
"E859"," 상세불명의 아밀로이드증 ","","1"
"E860"," 탈수 ","4","7"
"E870"," 고오스몰랄농도 및 고나트륨혈증 ","13","10"
"E871"," 저오스몰랄농도 및 저나트륨혈증 ","48","43"
"E872"," 산증 ","18","14"
"E873"," 알칼리증 ","2","2"
"E875"," 고칼륨혈증 ","14","20"
"E876"," 저칼륨혈증 ","17","8"
"E878"," 달리 분류되지 않는 전해질균형 및 체액균형의 기타 장애 ","4","2"
"E880"," 달리 분류되지 않은 혈장-단백질대사의 장애 ","1","3"
"E882"," 달리 분류되지 않은 지방종증 ","1",""
"E883"," 종양용해증후군 ","1","2"
"E890"," 처치후 갑상선기능저하증 ","52","34"
"E891"," 처치후 저인슐린혈증 ","2",""
"E893"," 처치후 뇌하수체기능저하증 ","3","3"
"E896"," 처치후 부신피질(-수질)기능저하 ","3","1"
"F001"," 만기발병 알츠하이머병에서의 치매(G30.1†) ","3","2"
"F002"," 비정형 또는 혼합형 알츠하이머병에서의 치매(G30.8†) ","3","1"
"F009"," 상세불명의 알츠하이머병에서의 치매(G30.9†) ","88","32"
"F011"," 다발-경색치매 ","","1"
"F013"," 혼합형 피질 및 피질하 혈관성 치매 ","2","1"
"F018"," 기타 혈관성 치매 ","2",""
"F019"," 상세불명의 혈관성 치매 ","25","7"
"F020"," 피크병에서의 치매(G31.00†) ","","1"
"F023"," 파킨슨병에서의 치매(G20†) ","17","8"
"F028"," 달리 분류된 기타 명시된 질환에서의 치매 ","5",""
"F03"," 상세불명의 치매 ","116","156"
"F050"," 치매에 병발되지 않은 섬망 ","1","1"
"F051"," 치매에 병발된 섬망 ","36","43"
"F058"," 기타 섬망 ","2","2"
"F059"," 상세불명의 섬망 ","211","189"
"F062"," 기질성 망상성 [조현병-유사]장애 ","4",""
"F0630"," 기질성 기분[정동]장애, 우울 양상 동반 ","1",""
"F0639"," 기질성 기분[정동]장애, 상세불명의 ","","1"
"F067"," 경도 인지장애 ","11","7"
"F069"," 뇌손상, 뇌기능이상 및 신체질환에 의한 상세불명의 정신장애 ","1",""
"F072"," 뇌진탕후증후군 ","1",""
"F100"," 알코올사용에 의한 급성 중독 ","1",""
"F102"," 알코올의 의존증후군 ","16","21"
"F103"," 알코올의 금단상태 ","3","3"
"F104"," 섬망을 동반한 알코올의 금단상태 ","1","1"
"F107"," 알코올사용에 의한 잔류 및 만기-발병 정신병적 장애 ","1","3"
"F109"," 알코올사용에 의한 상세불명의 정신 및 행동 장애 ","2","5"
"F110"," 아편유사제 사용에 의한 급성 중독 ","1",""
"F114"," 아편유사제 사용에 의한 섬망을 동반한 금단상태 ","","1"
"F133"," 진정제 또는 수면제 사용에 의한 금단상태 ","1",""
"F138"," 진정제 또는 수면제 사용에 의한 기타 정신 및 행동 장애 ","1",""
"F173"," 담배흡연에 의한 금단상태 ","","1"
"F190"," 여러 약물 사용 및 기타 정신활성물질 사용에 의한 급성 중독 ","","1"
"F200"," 편집조현병 ","8","16"
"F209"," 상세불명의 조현병 ","42","30"
"F220"," 망상장애 ","4","2"
"F250"," 조현정동장애, 조증형 ","3","2"
"F259"," 상세불명의 조현정동장애 ","2",""
"F29"," 상세불명의 비기질성 정신병 ","2","3"
"F311"," 양극성 정동장애, 현존 정신병적 증상이 없는 조증 ","2","2"
"F314"," 양극성 정동장애, 현존 정신병적 증상이 없는 심한 우울증 ","","1"
"F315"," 양극성 정동장애, 현존 정신병적 증상이 있는 심한 우울증 ","","2"
"F318"," 기타 양극성 정동장애 ","1","1"
"F319"," 상세불명의 양극성 정동장애 ","12","5"
"F320"," 경도 우울에피소드 ","1",""
"F321"," 중등도 우울에피소드 ","","1"
"F322"," 정신병적 증상이 없는 중증의 우울에피소드 ","4",""
"F323"," 정신병적 증상이 있는 중증의 우울에피소드 ","","1"
"F328"," 기타 우울에피소드 ","1",""
"F329"," 상세불명의 우울에피소드 ","45","43"
"F331"," 재발성 우울장애, 현존 중등도 ","","1"
"F338"," 기타 재발성 우울장애 ","1",""
"F339"," 상세불명의 재발성 우울장애 ","3","1"
"F341"," 기분저하증 ","2","1"
"F39"," 상세불명의 기분[정동]장애 ","12","3"
"F410"," 공황장애[우발적 발작성 불안] ","2","3"
"F412"," 혼합형 불안 및 우울장애 ","5","1"
"F418"," 기타 명시된 불안장애 ","2",""
"F419"," 상세불명의 불안장애 ","9","9"
"F430"," 급성 스트레스반응 ","1",""
"F431"," 외상후스트레스장애 ","8","2"
"F432"," 적응장애 ","13","11"
"F449"," 상세불명의 해리[전환]장애 ","","1"
"F450"," 신체화장애 ","1",""
"F458"," 기타 신체형장애 ","","1"
"F459"," 상세불명의 신체형장애 ","1",""
"F510"," 비기질성 불면증 ","4","4"
"F519"," 상세불명의 비기질성 수면장애 ","","1"
"F527"," 성욕과다 ","1",""
"F603"," 정서불안성 인격장애 ","","1"
"F709"," 행동의 장애에 대한 언급이 없는 경도 정신지체 ","","1"
"F799"," 행동의 장애에 대한 언급이 없는 상세불명의 정신지체 ","","1"
"F802"," 수용성 언어장애 ","1",""
"F841"," 비정형자폐증 ","","1"
"G008"," 기타 세균성 수막염 ","","1"
"G009"," 상세불명의 세균성 수막염 ","2",""
"G020"," 달리 분류된 바이러스질환에서의 수막염 ","","1"
"G048"," 기타 뇌염, 척수염 및 뇌척수염 ","1",""
"G049"," 상세불명의 뇌염, 척수염 및 뇌척수염 ","1",""
"G060"," 두개내 농양 및 육아종 ","2",""
"G061"," 척추내 농양 및 육아종 ","2","1"
"G10"," 헌팅톤병 ","1",""
"G1221"," 산발형 근위축측삭경화증 ","","2"
"G20"," 파킨슨병 ","308","76"
"G210"," 악성 신경이완증후군 ","2",""
"G211"," 기타 약물유발 이차성 파킨슨증 ","2","1"
"G214"," 혈관성 파킨슨증 ","7",""
"G218"," 기타 이차성 파킨슨증 ","2",""
"G219"," 상세불명의 이차성 파킨슨증 ","6",""
