"상병코드"," 상병명 ","국비","사비"
"M4196"," 상세불명의 척주측만증, 요추부 ","1","1"
"M4306"," 척추분리증, 요추부 ","6","2"
"M4309"," 척추분리증, 상세불명의 부위 ","","1"
"M4310"," 척추전방전위증, 척추의 여러 부위 ","","1"
"M4312"," 척추전방전위증, 경부 ","1",""
"M4316"," 척추전방전위증, 요추부 ","21","29"
"M4317"," 척추전방전위증, 요천부 ","4","4"
"M4319"," 척추전방전위증, 상세불명의 부위 ","","1"
"M4322"," 척추의 기타 유합, 경부 ","1",""
"M4326"," 척추의 기타 유합, 요추부 ","1",""
"M4329"," 척추의 기타 유합, 상세불명의 부위 ","1",""
"M455"," 강직척추염, 흉요추부 ","1",""
"M4617"," 달리 분류되지 않은 천장골염, 요천부 ","1",""
"M4636"," 추간판의 (화농성) 감염, 요추부 ","","1"
"M4646"," 상세불명의 추간판염, 요추부 ","1",""
"M4652"," 기타 감염성 척추병증, 경부 ","1",""
"M4654"," 기타 감염성 척추병증, 흉추부 ","1","1"
"M4655"," 기타 감염성 척추병증, 흉요추부 ","1",""
"M4656"," 기타 감염성 척추병증, 요추부 ","5","9"
"M4657"," 기타 감염성 척추병증, 요천부 ","3",""
"M4658"," 기타 감염성 척추병증, 천추 및 천미추부 ","1",""
"M4659"," 기타 감염성 척추병증, 상세불명의 부위 ","","1"
"M4682"," 기타 명시된 염증성 척추병증, 경부 ","","1"
"M4696"," 상세불명의 염증성 척추병증, 요추부 ","2",""
"M4712"," 척수병증을 동반한 기타 척추증, 경부 ","6","1"
"M4782"," 기타 척추증, 경부 ","1",""
"M4785"," 기타 척추증, 흉요추부 ","1",""
"M4786"," 기타 척추증, 요추부 ","5","3"
"M4799"," 상세불명의 척추증, 상세불명의 부위 ","","1"
"M4802"," 척추협착, 경부 ","31","24"
"M4804"," 척추협착, 흉추부 ","","1"
"M4805"," 척추협착, 흉요추부 ","","1"
"M4806"," 척추협착, 요추부 ","223","203"
"M4807"," 척추협착, 요천부 ","17","9"
"M4809"," 척추협착, 상세불명의 부위 ","2","1"
"M4812"," 강직성 과다골화증[포레스티어], 경부 ","1",""
"M4815"," 강직성 과다골화증[포레스티어], 흉요추부 ","1",""
"M4854"," 달리 분류되지 않은 허탈척추, 흉추부 ","4","3"
"M4855"," 달리 분류되지 않은 허탈척추, 흉요추부 ","5","6"
"M4856"," 달리 분류되지 않은 허탈척추, 요추부 ","22","32"
"M4857"," 달리 분류되지 않은 허탈척추, 요천부 ","","1"
"M4858"," 달리 분류되지 않은 허탈척추, 천추 및 천미추부 ","","4"
"M4882"," 기타 명시된 척추병증, 경부 ","7",""
"M4884"," 기타 명시된 척추병증, 흉추부 ","1",""
"M4953"," 달리 분류된 질환에서의 허탈척추, 경흉추부 ","1","1"
"M4954"," 달리 분류된 질환에서의 허탈척추, 흉추부 ","2","1"
"M4955"," 달리 분류된 질환에서의 허탈척추, 흉요추부 ","","4"
"M4956"," 달리 분류된 질환에서의 허탈척추, 요추부 ","3","1"
"M4958"," 달리 분류된 질환에서의 허탈척추, 천추 및 천미추부 ","","1"
"M500"," 척수병증을 동반한 경추간판장애(G99.2*) ","7","4"
"M501"," 신경뿌리병증을 동반한 경추간판장애 ","8","4"
"M502"," 기타 경추간판전위 ","10","3"
"M503"," 기타 경추간판변성 ","2",""
"M508"," 기타 경추간판장애 ","","1"
"M510"," 척수병증을 동반한 요추 및 기타 추간판장애(G99.2*) ","2","3"
"M511"," 신경뿌리병증을 동반한 요추 및 기타 추간판장애(G55.1*) ","18","18"
"M512"," 기타 명시된 추간판전위 ","81","47"
"M513"," 기타 명시된 추간판변성 ","3","1"
"M5326"," 척추불안정, 요추부 ","5","6"
"M5327"," 척추불안정, 요천부 ","2",""
"M5329"," 척추불안정, 상세불명의 부위 ","","1"
"M5338"," 달리 분류되지 않은 천미추장애, 천추 및 천미추부 ","1",""
"M5412"," 신경뿌리병증, 경부 ","3",""
"M5415"," 신경뿌리병증, 흉요추부 ","1",""
"M5416"," 신경뿌리병증, 요추부 ","3","1"
"M5417"," 신경뿌리병증, 요천부 ","2","2"
"M5418"," 신경뿌리병증, 천추 및 천미추부 ","1",""
"M5419"," 신경뿌리병증, 상세불명의 부위 ","","1"
"M5422"," 경추통, 경부 ","2",""
"M5429"," 경추통, 상세불명의 부위 ","1",""
"M5456"," 요통, 요추부 ","1","2"
"M6005"," 감염성 근염, 골반 부분 및 대퇴 ","1",""
"M6008"," 감염성 근염, 기타 부분 ","2",""
"M6024"," 달리 분류되지 않은 연조직의 이물육아종, 손 ","","1"
"M6028"," 달리 분류되지 않은 연조직의 이물육아종, 기타 부분 ","","1"
"M6085"," 기타 근염, 골반 부분 및 대퇴 ","1",""
"M6088"," 기타 근염, 기타 부분 ","1",""
"M6255"," 달리 분류되지 않은 근육 소모 및 위축, 골반 부분 및 대퇴 ","","1"
"M6259"," 달리 분류되지 않은 근육 소모 및 위축, 상세불명 부분 ","","2"
"M628"," 근육의 기타 명시된 장애 ","","1"
"M6288"," 근육의 기타 명시된 장애, 기타 부분 ","2",""
"M6289"," 근육의 기타 명시된 장애, 상세불명 부분 ","6","6"
"M6503"," 힘줄집의 농양, 아래팔 ","2",""
"M6534"," 방아쇠손가락, 손 ","3","4"
"M6580"," 기타 윤활막염 및 힘줄윤활막염, 여러 부위 ","1",""
"M6581"," 기타 윤활막염 및 힘줄윤활막염, 어깨부분 ","","1"
"M6584"," 기타 윤활막염 및 힘줄윤활막염, 손 ","","1"
"M6586"," 기타 윤활막염 및 힘줄윤활막염, 아래다리 ","","1"
"M6593"," 상세불명의 윤활막염 및 힘줄윤활막염, 아래팔 ","","1"
"M6597"," 상세불명의 윤활막염 및 힘줄윤활막염, 발목 및 발 ","","1"
"M6598"," 상세불명의 윤활막염 및 힘줄윤활막염, 기타 부분 ","","1"
"M6735"," 일과성 윤활막염, 골반 부분 및 대퇴 ","","1"
"M6743"," 결절종, 아래팔 ","1",""
"M6746"," 결절종, 아래다리 ","","1"
"M6747"," 결절종, 발목 및 발 ","2","4"
"M6748"," 결절종, 기타 부분 ","1",""
"M6749"," 결절종, 상세불명 부분 ","","1"
"M702"," 주두윤활낭염 ","","3"
"M703"," 팔꿈치의 기타 윤활낭염 ","","2"
"M704"," 무릎뼈앞윤활낭염 ","1","1"
"M706"," 대퇴골돌기윤활낭염 ","3",""
"M707"," 고관절의 기타 윤활낭염 ","1",""
"M7101"," 윤활낭의 농양, 어깨부분 ","1",""
"M7103"," 윤활낭의 농양, 아래팔 ","","1"
"M7106"," 윤활낭의 농양, 아래다리 ","","1"
"M7111"," 기타 감염성 윤활낭염, 어깨부분 ","1",""
"M7117"," 기타 감염성 윤활낭염, 발목 및 발 ","1",""
"M7119"," 기타 감염성 윤활낭염, 상세불명 부분 ","","1"
"M712"," 오금의 윤활막낭[베이커] ","3","4"
"M7157"," 달리 분류되지 않은 기타 윤활낭염, 발목 및 발 ","1",""
"M7159"," 달리 분류되지 않은 기타 윤활낭염, 상세불명 부분 ","1",""
"M720"," 손바닥근막성 섬유종증(뒤퓌트랑) ","3",""
"M722"," 발바닥근막성 섬유종증 ","3","2"
"M7266"," 괴사성 근막염, 아래다리 ","1",""
"M7268"," 괴사성 근막염, 기타 부분 ","1",""
"M750"," 어깨의 유착성 관절낭염 ","7","6"
"M751"," 회전근개증후군 ","137","134"
"M753"," 어깨의 석회성 힘줄염 ","3","7"
"M754"," 어깨의 충격증후군 ","7","1"
"M755"," 어깨의 윤활낭염 ","","1"
"M758"," 기타 어깨병변 ","4","2"
"M766"," 아킬레스힘줄염 ","","1"
"M7687"," 발을 제외한 다리의 기타 골부착부병증, 발목 및 발 ","2","1"
"M770"," 내측상과염 ","1",""
"M771"," 외측상과염 ","2","1"
"M7794"," 상세불명의 골부착부병증, 손 ","1",""
"M79100"," 근근막통증후군, 여러 부위 ","1","2"
"M79110"," 근근막통증후군, 어깨부분 ","1","2"
"M79160"," 근근막통증후군, 아래다리 ","","2"
"M79180"," 근근막통증후군, 기타 부분 ","2","1"
"M79190"," 근근막통증후군, 상세불명 부분 ","","2"
"M79198"," 기타 근통, 상세불명 부분 ","","2"
"M7920"," 상세불명의 신경통 및 신경염, 여러 부위 ","","3"
"M7933"," 상세불명의 지방층염, 아래팔 ","1",""
"M7956"," 연조직내의 잔류이물, 아래다리 ","1",""
"M7962"," 사지의 통증, 위팔 ","1",""
"M7963"," 사지의 통증, 아래팔 ","2",""
"M7979"," 섬유근통, 상세불명 부분 ","","1"
"M7984"," 기타 명시된 연조직장애, 손 ","","1"
"M8009"," 병적 골절을 동반한 폐경후골다공증, 상세불명 부분 ","","1"
"M8055"," 병적 골절을 동반한 특발성 골다공증, 골반 부분 및 대퇴 ","","1"
"M8088"," 병적 골절을 동반한 기타 골다공증, 기타 부분 ","","3"
"M8100"," 폐경후골다공증, 여러 부위 ","","2"
"M8105"," 폐경후골다공증, 골반 부분 및 대퇴 ","","6"
"M8108"," 폐경후골다공증, 기타 부분 ","","6"
"M8109"," 폐경후골다공증, 상세불명 부분 ","","1"
"M8180"," 기타 골다공증, 여러 부위 ","1",""
"M8185"," 기타 골다공증, 골반 부분 및 대퇴 ","1","15"
"M8188"," 기타 골다공증, 기타 부분 ","2","15"
"M8189"," 기타 골다공증, 상세불명 부분 ","","5"
"M8190"," 상세불명의 골다공증, 여러 부위 ","1","1"
"M8195"," 상세불명의 골다공증, 골반 부분 및 대퇴 ","5","9"
"M8198"," 상세불명의 골다공증, 기타 부분 ","6","7"
"M8199"," 상세불명의 골다공증, 상세불명 부분 ","8","20"
"M8219"," 내분비장애에서의 골다공증 (E00-E34†), 상세불명 부분 ","1",""
"M8401"," 골절의 부정유합, 어깨부분 ","4",""
"M8406"," 골절의 부정유합, 아래다리 ","1",""
"M8407"," 골절의 부정유합, 발목 및 발 ","1",""
"M8411"," 골절불유합(가관절증), 어깨부분 ","","1"
"M8415"," 골절불유합(가관절증), 골반 부분 및 대퇴 ","1","15"
"M8416"," 골절불유합(가관절증), 아래다리 ","","1"
"M8417"," 골절불유합(가관절증), 발목 및 발 ","","1"
"M8442"," 달리 분류되지 않은 병적 골절, 위팔 ","1",""
"M8445"," 달리 분류되지 않은 병적 골절, 골반 부분 및 대퇴 ","1",""
"M8448"," 달리 분류되지 않은 병적 골절, 기타 부분 ","","1"
"M8580"," 골밀도 및 구조의 기타 명시된 장애, 여러 부위 ","1","1"
"M8581"," 골밀도 및 구조의 기타 명시된 장애, 어깨부분 ","1",""
"M8585"," 골밀도 및 구조의 기타 명시된 장애, 골반 부분 및 대퇴 ","","1"
"M8588"," 골밀도 및 구조의 기타 명시된 장애, 기타 부분 ","","1"
"M8589"," 골밀도 및 구조의 기타 명시된 장애, 상세불명 부분 ","1",""
"M8599"," 골밀도 및 구조의 상세불명 장애, 상세불명 부분 ","4","4"
"M8616"," 기타 급성 골수염, 아래다리 ","1",""
"M8636"," 만성 다초점 골수염, 아래다리 ","1","4"
"M8637"," 만성 다초점 골수염, 발목 및 발 ","1",""
"M8665"," 기타 만성 골수염, 골반 부분 및 대퇴 ","1",""
"M8666"," 기타 만성 골수염, 아래다리 ","1",""
"M8681"," 기타 골수염, 어깨부분 ","","1"
"M8691"," 상세불명의 골수염, 어깨부분 ","","1"
"M8694"," 상세불명의 골수염, 손 ","","2"
"M8695"," 상세불명의 골수염, 골반 부분 및 대퇴 ","1","1"
"M8696"," 상세불명의 골수염, 아래다리 ","1",""
"M8697"," 상세불명의 골수염, 발목 및 발 ","","1"
"M8705"," 뼈의 특발성 무균괴사, 골반 부분 및 대퇴 ","","2"
"M8782"," 기타 골괴사, 위팔 ","1",""
"M8785"," 기타 골괴사, 골반 부분 및 대퇴 ","","1"
"M8795"," 상세불명의 골괴사, 골반 부분 및 대퇴 ","5","10"
"M8904"," 통증신경디스트로피, 손 ","1",""
"M8906"," 통증신경디스트로피, 아래다리 ","1",""
"M907"," 신생물질환에서의 뼈의 골절(C00-D48†) ","1",""
"M9071"," 신생물질환에서의 뼈의 골절(C00-D48†), 어깨부분 ","2",""
"M9072"," 신생물질환에서의 뼈의 골절(C00-D48†), 위팔 ","1",""
"M9075"," 신생물질환에서의 뼈의 골절(C00-D48†), 골반 부분 및 대퇴 ","2","2"
"M9078"," 신생물질환에서의 뼈의 골절(C00-D48†), 기타 부분 ","1","4"
"M925"," 경골 및 비골의 연소성 골연골증 ","1",""
"M926"," 발목의 연소성 골연골증 ","1",""
"M938"," 기타 명시된 골연골병증 ","1","1"
"M9489"," 연골의 기타 명시된 장애, 상세불명 부분 ","","1"
"M950"," 코의 후천성 변형 ","1","2"
"M952"," 머리의 기타 후천성 변형 ","1",""
"M960"," 유합 또는 관절고정 후 가관절 ","","1"
"M961"," 달리 분류되지 않은 척추후궁절제후증후군 ","63","21"
"M966"," 정형외과적 삽입물, 인공관절 또는 골판의 삽입에 따른 뼈의 골절 ","5","3"
"M968"," 기타 처치후 근골격장애 ","2","3"
"M9943"," 신경관의 결합조직협착, 요추부위 ","1",""
"M9973"," 추간공의 결합조직 및 원반 협착, 요추부위 ","1",""
"N022"," 미만성 막성 사구체신염을 동반한 재발성 및 지속성 혈뇨 ","","1"
"N028"," 기타 재발성 및 지속성 혈뇨 ","5","2"
"N029"," 상세불명의 재발성 및 지속성 혈뇨 ","","1"
"N039"," 상세불명의 만성 신염증후군 ","1","1"
"N047"," 미만성 반월형 사구체신염을 동반한 신증후군 ","1","1"
"N048"," 기타 신증후군 ","1",""
"N049"," 상세불명의 신증후군 ","4","2"
"N052"," 미만성 막성 사구체신염을 동반한 상세불명의 신염증후군 ","1",""
"N053"," 미만성 메산지음 증식성 사구체신염을 동반한 상세불명의 신염증후군 ","1",""
"N055"," 미만성 메산지음 모세혈관성 사구체신염을 동반한 상세불명의 신염증후군 ","2",""
"N057"," 미만성 반월형 사구체신염 동반한 상세불명의 신염증후군 ","","2"
"N059"," 상세불명의 상세불명의 신염증후군 ","2",""
"N081"," 신생물질환에서의 사구체장애 ","1",""
"N083"," 당뇨병에서의 사구체장애(4단위 .2-에 해당되는 E10-E14†) ","897","354"
"N085"," 전신결합조직장애에서의 사구체장애 ","1","1"
"N10"," 급성 세뇨관-간질신장염 ","27","33"
"N111"," 만성 폐색성 신우신염 ","2",""
"N119"," 상세불명의 만성 세뇨관-간질신장염 ","2","4"
"N12"," 급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염 ","","1"
"N130"," 요관신우접합부 폐색을 동반한 수신증 ","7",""
"N131"," 달리 분류되지 않은 요관협착을 동반한 수신증 ","24","16"
"N132"," 신장 및 요관의 결석성 폐색을 동반한 수신증 ","4","7"
"N1330"," 방광요관접합부 폐색을 동반한 수신증 ","9","19"
"N1338"," 기타 및 상세불명의 수신증 ","18","18"
"N135"," 수신증을 동반하지 않은 요관의 꼬임 및 협착 ","1",""
"N136"," 농신증 ","15","4"
"N13720"," 역류신장병증을 동반한, 수뇨관을 동반한 방광요관역류, 한쪽 ","1",""
"N13721"," 역류신장병증을 동반한, 수뇨관을 동반한 방광요관역류, 양쪽 ","1","1"
"N138"," 기타 폐색성 및 역류성 요로병증 ","4","1"
"N139"," 상세불명의 폐색성 및 역류성 요로병증 ","1","4"
"N141"," 기타 약물, 약제 및 생물학적 물질로 인한 신장병증 ","1",""
"N151"," 신장 및 신장주위 농양 ","1","2"
"N178"," 기타 급성 신부전 ","3","1"
"N179"," 상세불명의 급성 신부전 ","236","173"
"N182"," 만성 신장병(2기) ","5","5"
"N183"," 만성 신장병(3기) ","73","35"
"N184"," 만성 신장병(4기) ","61","26"
"N185"," 만성 신장병(5기) ","325","123"
"N189"," 상세불명의 만성 신장병 ","835","429"
"N19"," 상세불명의 신부전 ","","1"
"N200"," 신장의 결석 ","23","17"
"N201"," 요관의 결석 ","9","11"
"N202"," 요관결석을 동반한 신장결석 ","4","2"
"N209"," 상세불명의 신장결석 ","2",""
"N210"," 방광의 결석 ","18","23"
"N211"," 요도결석 ","1",""
"N218"," 기타 하부요로결석 ","1",""
"N219"," 상세불명의 하부요로결석 ","1","1"
"N251"," 신장성 요붕증 ","1",""
"N258"," 신세뇨관기능손상으로 인한 기타 장애 ","","1"
"N26"," 상세불명의 신장위축 ","1","2"
"N280"," 신장의 허혈 및 경색증 ","1","1"
"N281"," 후천성 신장의 낭 ","16","15"
"N288"," 신장 및 요관의 기타 명시된 장애 ","18","14"
"N289"," 신장 및 요관의 상세불명 장애 ","","1"
"N300"," 급성 방광염 ","6","10"
"N301"," 간질성 방광염(만성) ","2",""
"N302"," 기타 만성 방광염 ","32","12"
"N304"," 방사선방광염 ","2",""
"N308"," 기타 방광염 ","6","4"
"N309"," 상세불명의 방광염 ","3","12"
"N312"," 달리 분류되지 않은 이완성 신경병성 방광 ","","1"
"N318"," 방광의 기타 신경근육기능장애 ","7","10"
"N319"," 방광의 상세불명의 신경근육기능장애 ","11","8"
"N320"," 방광경부폐색 ","4","1"
"N321"," 방광장루 ","1","2"
"N323"," 방광의 게실 ","1","1"
"N328"," 방광의 기타 명시된 장애 ","34","23"
"N340"," 요도농양 ","1",""
"N342"," 기타 요도염 ","3","2"
"N350"," 외상후 요도협착 ","1","1"
"N358"," 기타 요도협착 ","1",""
"N359"," 상세불명의 요도협착 ","28","20"
"N360"," 요도루 ","4","1"
"N368"," 요도의 기타 명시된 장애 ","2","2"
"N370"," 달리 분류된 질환에서의 요도염 ","2","1"
"N390"," 부위가 명시되지 않은 요로감염 ","169","168"
"N393"," 스트레스요실금 ","2","14"
"N3940"," 절박요실금 ","6","8"
"N3941"," 혼합요실금 ","","8"
"N3948"," 기타 명시된 요실금 ","4","1"
"N398"," 비뇨계통의 기타 명시된 장애 ","1","2"
"N400"," 합병증을 동반하지 않은 전립선증식증 ","466","289"
"N401"," 요로 폐색을 동반한 전립선증식증 ","66","55"
"N402"," 혈뇨를 동반한 전립선증식증 ","5","4"
"N403"," 요로 폐색 및 혈뇨를 동반한 전립선증식증 ","1","1"
"N408"," 기타 합병증을 동반한 전립선증식증 ","11","8"
"N410"," 급성 전립선염 ","4",""
"N411"," 만성 전립선염 ","6","12"
"N412"," 전립선의 농양 ","3","4"
"N419"," 전립선의 상세불명의 염증성 질환 ","1",""
"N420"," 전립선의 결석 ","","1"
"N423"," 전립선의 이형성 ","1",""
"N428"," 전립선의 기타 명시된 장애 ","4","1"
"N432"," 기타 음낭수종 ","2","2"
"N433"," 상세불명의 음낭수종 ","3","14"
"N4500"," 농양을 동반한 부고환염 ","3",""
"N4501"," 농양을 동반한 고환염 ","1",""
"N4590"," 농양을 동반하지 않은 부고환염 ","4",""
"N4592"," 농양을 동반하지 않은 부고환-고환염 ","2","2"
"N47"," 과잉포피, 포경 및 감돈포경 ","1","1"
"N484"," 기질적 원인에 의한 발기부전 ","16","5"
"N485"," 음경의 궤양 ","1",""
"N488"," 음경의 기타 명시된 장애 ","1",""
"N492"," 음낭의 염증성 장애 ","2","1"
"N498"," 기타 명시된 남성생식기관의 염증성 장애 ","3",""
"N5088"," 남성생식기관의 기타 명시된 장애 ","19","5"
"N600"," 유방의 고립성 낭 ","","1"
"N601"," 미만성 낭성 유방병증 ","1","1"
"N602"," 유방의 섬유선증 ","","5"
"N604"," 유선관확장 ","1","5"
"N608"," 기타 양성 유방형성이상 ","","13"
"N61"," 유방의 염증성 장애 ","","1"
"N62"," 유방의 비대 ","2","6"
"N63"," 유방의 상세불명의 덩이 ","1","1"
"N648"," 유방의 기타 명시된 장애 ","2","17"
"N701"," 만성 난관염 및 난소염 ","","1"
"N711"," 자궁의 만성 염증성 질환 ","","1"
"N72"," 자궁경부의 염증성 질환 ","","25"
"N736"," 여성골반복막유착 ","","8"
"N760"," 급성 질염 ","","3"
"N766"," 외음의 궤양 ","","1"
"N771"," 달리 분류된 감염성 및 기생충성 질환에서의 질염, 외음염 또는 외음질염 ","","2"
"N800"," 자궁의 자궁내막증 ","","12"
"N801"," 난소의 자궁내막증 ","","3"
"N803"," 골반복막의 자궁내막증 ","","2"
"N805"," 장의 자궁내막증 ","","1"
"N811"," 방광류 ","","4"
"N812"," 불완전자궁질탈출 ","","4"
"N813"," 완전자궁질탈출 ","","7"
"N814"," 상세불명의 자궁질탈출 ","","1"
"N816"," 여성직장류 ","","8"
"N822"," 소장으로 열린 질루 ","","1"
"N823"," 대장으로 열린 질루 ","","1"
"N830"," 난소의 난포낭 ","","4"
"N831"," 황체낭 ","","3"
"N832"," 기타 및 상세불명의 난소낭 ","","5"
"N838"," 난소, 난관 및 넓은인대의 기타 비염증성 장애 ","","13"
"N840"," 자궁체부의 폴립 ","","28"
"N841"," 자궁경부의 폴립 ","","1"
"N850"," 자궁내막선증식증 ","","10"
"N856"," 자궁내유착 ","","1"
"N857"," 혈자궁 ","","2"
"N858"," 자궁의 기타 명시된 비염증성 장애 ","","6"
"N870"," 경도 자궁경부이형성 ","","2"
"N871"," 중등도 자궁경부이형성 ","","3"
"N872"," 달리 분류되지 않은 중증 자궁경부이형성 ","","1"
"N879"," 상세불명의 자궁경부의 이형성 ","","1"
"N888"," 자궁경부의 기타 명시된 비염증성 장애 ","","6"
"N906"," 외음의 비대 ","","1"
"N907"," 외음낭 ","","1"
"N908"," 외음 및 회음의 기타 명시된 비염증성 장애 ","","1"
"N912"," 상세불명의 무월경 ","","1"
"N920"," 규칙적 주기를 가진 과다 및 빈발 월경 ","","2"
"N926"," 상세불명의  불규칙월경 ","","1"
"N939"," 상세불명의 이상 자궁 및 질 출혈 ","","1"
"N952"," 폐경후 위축성 질염 ","","2"
"N990"," 처치후 신부전 ","8","2"
"N991"," 처치후 요도협착 ","5","1"
"N993"," 자궁적출후 질원개의 탈출 ","","1"
"N994"," 처치후 골반복막유착 ","1","7"
"N995"," 요로의 외부스토마의 기능부전 ","1",""
"N998"," 비뇨생식계통의 기타 처치후 장애 ","8",""
"O021"," 계류유산 ","","1"
"O234"," 임신중 요로의 상세불명의 감염 ","","1"
"O241"," 전에 있던 2형 당뇨병 ","","1"
"Q164"," 중이의 기타 선천기형 ","1",""
"Q181"," 귓바퀴앞 동 및 낭 ","","2"
"Q2109"," 상세불명의 심실중격결손 ","","1"
"Q2110"," 개존 또는 지속성 난원공 ","1",""
"Q212"," 방실중격결손 ","1",""
"Q230"," 대동맥판의 선천협착 ","1","2"
"Q231"," 대동맥판의 선천성 기능부전 ","2","7"
"Q282"," 대뇌혈관의 동정맥기형 ","1","2"
"Q446"," 간의 낭성 질환 ","","1"
"Q453"," 췌장 또는 췌관의 기타 선천기형 ","","1"
"Q505"," 넓은인대의 배아성 낭 ","","2"
"Q612"," 다낭성 신장, 보통염색체우성 ","8",""
"Q613"," 상세불명의 다낭성 신장 ","1","2"
"Q614"," 신장형성이상 ","1",""
"Q625"," 요관의 중복 ","","1"
"Q630"," 부신장 ","","2"
"Q631"," 분엽성, 융합성 및 말굽형 신장 ","","3"
"Q658"," 고관절의 기타 선천변형 ","","1"
"Q703"," 막으로 붙은 발가락 ","1",""
"Q850"," 신경섬유종증(비악성) ","","2"
"Q859"," 상세불명의 모반증 ","1","1"
"Q8908"," 비장의 기타 명시된 선천기형 ","","1"
"Q8920"," 갑상설낭 ","1","2"
"R001"," 상세불명의 서맥 ","13","11"
"R008"," 기타 및 상세불명의 심장박동이상 ","1",""
"R012"," 기타 심음 ","","1"
"R02"," 달리 분류되지 않은 괴저 ","","1"
"R030"," 고혈압의 진단 없이 혈압수치 상승 ","2","1"
"R040"," 코피 ","5","8"
"R042"," 객혈 ","7","2"
"R048"," 기타 기도부위의 출혈 ","","2"
"R05"," 기침 ","1",""
"R060"," 호흡곤란 ","8","10"
"R065"," 입호흡 ","1",""
"R066"," 딸꾹질 ","1","2"
"R068"," 기타 및 상세불명의 호흡이상 ","","2"
"R073"," 기타 흉통 ","1",""
"R074"," 상세불명의 흉통 ","4","4"
"R090"," 질식 ","","1"
"R091"," 흉막염 ","","1"
"R1019"," 상세불명의 상복부통증 ","1",""
"R1049"," 상세불명의 복통 ","1","2"
"R111"," 구역 ","4","1"
"R112"," 구토 ","","2"
"R113"," 구토를 동반한 구역 ","2",""
"R12"," 속쓰림 ","","1"
"R13"," 삼킴곤란 ","70","42"
"R14"," 고창 및 연관된 병태 ","1","3"
"R15"," 대변실금 ","3","1"
"R161"," 달리 분류되지 않은 비장비대 ","2",""
"R170"," 황달을 동반한 달리 분류되지 않은 과빌리루빈혈증 ","","3"
"R18"," 복수 ","32","27"
"R190"," 복강내 및 골반의 부기, 종괴 및 덩이 ","2","2"
"R201"," 피부의 감각저하 ","1",""
"R202"," 피부의 지각이상 ","3","4"
"R21"," 발진 및 기타 비특이성 피부발진 ","2","4"
"R220"," 머리의 국소적 부기, 종괴 및 덩이 ","2","1"
"R221"," 목의 국소적 부기, 종괴 및 덩이 ","1",""
"R222"," 몸통의 국소적 부기, 종괴 및 덩이 ","1",""
"R223"," 팔의 국소적 부기, 종괴 및 덩이 ","2",""
"R224"," 다리의 국소적 부기, 종괴 및 덩이 ","2",""
"R230"," 청색증 ","1",""
"R233"," 자발반출혈 ","2","2"
"R234"," 피부조직의 변화 ","1",""
"R238"," 기타 및 상세불명의 피부변화 ","5","6"
"R251"," 상세불명의 떨림 ","8","3"
"R260"," 실조성 보행 ","1",""
"R262"," 달리 분류되지 않은 걷기장애 ","4","1"
"R268"," 보행 및 이동의 기타 및 상세불명 이상 ","25","17"
"R270"," 상세불명의 운동실조 ","","1"
"R298"," 신경계통 및 근골격계통의 기타 및 상세불명의 증상 및 징후 ","5",""
"R30"," 배뇨와 연관된 통증 ","1",""
"R300"," 배뇨통 ","2","1"
"R309"," 상세불명의 배뇨통 ","","1"
"R310"," 육안적 혈뇨 ","7","7"
"R311"," 현미경적 혈뇨 ","1",""
"R318"," 기타 및 상세불명의 혈뇨 ","18","23"
"R32"," 상세불명의 요실금 ","8","9"
"R33"," 소변정체 ","20","8"
"R34"," 무뇨 및 핍뇨 ","1","2"
"R350"," 빈번한 배뇨 ","10","8"
"R351"," 야간다뇨 ","1","10"
"R352"," 기타 야간뇨 ","5","6"
"R358"," 기타 및 상세불명의 다뇨 ","","2"
"R391"," 기타 배뇨곤란 ","10","16"
"R398"," 비뇨계통의 기타 및 상세불명의 증상 및 징후 ","14","6"
"R413"," 기타 기억상실 ","","1"
"R418"," 인지기능 및 자각에 관련된 기타 및 상세불명의 증상 및 징후 ","4","3"
"R42"," 어지럼증 및 어지럼 ","21","21"
"R430"," 무후각증 ","","1"
"R440"," 환청 ","","1"
"R448"," 일반적 감각 및 지각에 관련된 기타 및 상세불명의 증상 및 징후 ","1",""
"R470"," 언어장애 및 실어증(失語症) ","7","3"
"R471"," 구음장애 및 무조음증 ","20","11"
"R478"," 기타 및 상세불명의 언어장애 ","1","1"
"R502"," 약물유발 열 ","5","1"
"R5090"," 불명열[FUO] ","3","5"
"R5099"," 상세불명의 열 ","10","10"
"R51"," 두통 ","23","15"
"R521"," 만성 난치성 통증 ","7","3"
"R522"," 기타 만성 통증 ","2",""
"R529"," 상세불명의 통증 ","1",""
"R53"," 병감 및 피로 ","9","8"
"R550"," 혈관미주신경성 실신 ","1","1"
"R558"," 기타 실신 및 허탈 ","10","12"
"R568"," 기타 및 상세불명의 경련 ","9","8"
"R570"," 심장성 쇼크 ","1","1"
"R571"," 혈량감소성 쇼크 ","1","2"
"R572"," 패혈성 쇼크 ","33","35"
"R579"," 상세불명의 쇼크 ","1",""
"R58"," 달리 분류되지 않은 출혈 ","2",""
"R590"," 국소림프절비대 ","12","3"
"R600"," 국소부종 ","6","7"
"R601"," 전신부종 ","3",""
"R609"," 상세불명의 부종 ","1","1"
"R619"," 상세불명의 다한증 ","1",""
"R630"," 식욕부진 ","1","1"
"R631"," 다음다갈증 ","2",""
"R64"," 카켁시아 ","","1"
