월,진료과,퇴원결과,주상병코드,주상병명,건수
2023-06,가정의학과,48시간 후 사망,J18,상세불명 병원체의 폐렴,1
2023-09,정형외과,호전,M87,골괴사,2
2023-06,혈액종양내과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-06,소화기내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-09,외과,호전,C16,위의 악성 신생물,1
2023-09,호흡기내과,경쾌,C34,기관지 및 폐의 악성 신생물,1
2023-06,내과,호전,K80,담석증,1
2023-08,정형외과,호전,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,1
2023-09,호흡기내과,호전,U07,U07의 응급사용,2
2023-10,신장내과,호전,N10,급성 세뇨관-간질신장염,1
2023-11,정형외과,호전,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-06,소화기내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-05,신경외과,호전,I61,뇌내출혈,1
2023-06,재활의학과,호전,M54,등통증,1
2023-07,혈액종양내과,호전,N39,비뇨계통의 기타 장애,1
2023-09,외과,호전,C20,직장의 악성 신생물,2
2023-09,호흡기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-09,신경외과,불변(호전안됨),I61,뇌내출혈,1
2023-11,소화기내과,48시간 후 사망,C22,간 및 간내 담관의 악성 신생물,1
2023-11,정형외과,불변(호전안됨),M96,달리 분류되지 않은 처치후 근골격장애,1
2023-10,정형외과,호전,M50,경추간판장애,1
2023-06,정형외과,호전,R52,달리 분류되지 않은 통증,1
2023-06,외과,호전,N80,자궁내막증,1
2023-11,재활의학과,경쾌,M75,어깨병변,1
2023-07,소화기내과,호전,K62,항문 및 직장의 기타 질환,1
2023-10,정형외과,호전,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-07,신장내과,경쾌,E11,2형 당뇨병,1
2023-12,혈액종양내과,호전,C34,기관지 및 폐의 악성 신생물,1
2023-07,재활의학과,경쾌,M24,기타 특정 관절장애,1
2023-09,소화기내과,경쾌,I48,심방세동 및 조동,1
2023-10,혈액종양내과,호전,K70,알코올성 간질환,1
2023-06,정형외과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-09,정형외과,호전,S92,발목을 제외한 발의 골절,1
2023-05,심장내과,진단만실시,R06,호흡의 이상,1
2023-07,재활의학과,경쾌,G82,하반신마비 및 사지마비,1
2023-11,외과,호전,N81,여성생식기탈출,1
2023-09,외과,호전,C73,갑상선의 악성 신생물,1
2023-05,내과,경쾌,K21,위-식도역류병,1
2023-10,외과,호전,L03,연조직염,1
2023-11,혈액종양내과,호전,G82,하반신마비 및 사지마비,1
2023-08,소화기내과,경쾌,K55,장의 혈관장애,1
2023-09,정형외과,호전,G20,파킨슨병,1
2023-01,정형외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,15
2023-03,혈액종양내과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-03,정형외과,호전,M40,척주후만증 및 척주전만증,1
2023-03,신경과,호전,I63,뇌경색증,5
2023-04,소화기내과,경쾌,K21,위-식도역류병,1
2023-04,호흡기내과,호전,J18,상세불명 병원체의 폐렴,3
2023-04,정형외과,불변(호전안됨),M75,어깨병변,4
2023-01,정형외과,호전,M61,근육의 석회화 및 골화,1
2023-03,외과,호전,K64,치핵 및 항문주위정맥혈전증,5
2023-04,정형외과,호전,L03,연조직염,2
2023-01,소화기내과,경쾌,K29,위염 및 십이지장염,6
2023-01,외과,호전,K62,항문 및 직장의 기타 질환,2
2023-01,비뇨의학과,진단만실시,C61,전립선의 악성 신생물,1
2023-02,가정의학과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-04,외과,호전,K56,탈장이 없는 마비성 장폐색증 및 장폐색,1
2023-01,호흡기내과,호전,J18,상세불명 병원체의 폐렴,3
2023-01,소화기내과,경쾌,C25,췌장의 악성 신생물,1
2023-02,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",10
2023-02,외과,호전,N18,만성 신장병,4
2023-04,재활의학과,경쾌,G82,하반신마비 및 사지마비,1
2023-04,신경외과,진단만실시,I67,기타 뇌혈관질환,3
2023-04,재활의학과,경쾌,M54,등통증,6
2023-04,정형외과,치료안함,M48,기타 척추병증,1
2023-04,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",2
2023-04,신장내과,호전,N39,비뇨계통의 기타 장애,1
2023-05,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",4
2023-01,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",10
2023-04,신경외과,경쾌,S06,두개내손상,1
2023-04,신경과,불변(호전안됨),I63,뇌경색증,1
2023-01,류마티스내과,불변(호전안됨),E14,상세불명의 당뇨병,1
2023-03,혈액종양내과,호전,E11,2형 당뇨병,5
2023-01,심장내과,48시간 후 사망,I50,심부전,1
2023-03,심장내과,경쾌,R07,목구멍 및 가슴의 통증,1
2023-02,정형외과,호전,M23,무릎의 내부장애,1
2023-03,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",4
2023-01,심장내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-03,재활의학과,경쾌,G81,편마비,1
2023-03,정형외과,불변(호전안됨),L03,연조직염,1
2023-03,신경외과,호전,S06,두개내손상,3
2023-02,내과,호전,E11,2형 당뇨병,1
2023-02,외과,호전,C18,결장의 악성 신생물,1
2023-04,신경외과,경쾌,M51,기타 추간판장애,1
2023-01,외과,호전,I83,하지의 정맥류,4
2023-03,정형외과,치료안함,S32,요추 및 골반의 골절,1
2023-04,신경과,호전,I63,뇌경색증,2
2023-05,혈액종양내과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,12
2023-05,혈액종양내과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,2
2023-02,정형외과,진단만실시,S72,대퇴골의 골절,1
2023-02,소화기내과,경쾌,C16,위의 악성 신생물,1
2023-02,소화기내과,호전,U07,U07의 응급사용,1
2023-01,심장내과,경쾌,I42,심근병증,1
2023-03,정형외과,호전,M71,기타 윤활낭병증,1
2023-01,외과,호전,K64,치핵 및 항문주위정맥혈전증,2
2023-03,신경과,호전,G51,안면신경장애,1
2023-03,외과,호전,K81,담낭염,1
2023-03,가정의학과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-04,소화기내과,불변(호전안됨),D13,기타 및 부위불명의 소화계통의 양성 신생물,1
2023-04,소화기내과,48시간 후 사망,C18,결장의 악성 신생물,1
2023-03,정형외과,진단만실시,S72,대퇴골의 골절,2
2023-02,신경과,호전,I69,뇌혈관질환의 후유증,2
2023-02,류마티스내과,호전,R50,기타 및 원인미상의 열,1
2023-02,소화기내과,경쾌,A08,바이러스성 및 기타 명시된 장감염,1
2023-04,정형외과,호전,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-01,재활의학과,경쾌,M54,등통증,1
2023-03,신경외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-04,정형외과,불변(호전안됨),M79,달리 분류되지 않은 기타 연조직장애,1
2023-04,혈액종양내과,호전,C25,췌장의 악성 신생물,1
2023-05,외과,호전,C18,결장의 악성 신생물,1
2023-05,정형외과,호전,S32,요추 및 골반의 골절,4
2023-05,외과,호전,I83,하지의 정맥류,4
2023-05,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",17
2023-05,소화기내과,진단만실시,M62,근육의 기타 장애,1
2023-04,혈액종양내과,불변(호전안됨),Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-05,소화기내과,경쾌,K63,장의 기타 질환,11
2023-02,외과,호전,K56,탈장이 없는 마비성 장폐색증 및 장폐색,2
2023-05,외과,호전,L03,연조직염,1
2023-05,내과,호전,N18,만성 신장병,6
2023-05,심장내과,진단만실시,I20,협심증,4
2023-02,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",1
2023-03,소화기내과,경쾌,K22,식도의 기타 질환,1
2023-05,정형외과,불변(호전안됨),M15,다발관절증,1
2023-05,혈액종양내과,불변(호전안됨),R57,달리 분류되지 않은 쇼크,1
2023-05,혈액종양내과,호전,E11,2형 당뇨병,2
2023-05,정형외과,호전,M86,골수염,1
2023-02,외과,호전,I70,죽상경화증,4
2023-02,외과,호전,K61,항문 및 직장부의 농양,1
2023-02,호흡기내과,호전,U07,U07의 응급사용,1
2023-01,신경과,호전,I69,뇌혈관질환의 후유증,2
2023-05,정형외과,진단만실시,S22,"늑골, 흉골 및 흉추의 골절",1
2023-03,류마티스내과,호전,E11,2형 당뇨병,1
2023-02,정형외과,호전,S86,아래다리 부위의 근육 및 힘줄의 손상,1
2023-03,소화기내과,경쾌,K71,독성간질환,1
2023-01,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",1
2023-02,심장내과,경쾌,I48,심방세동 및 조동,1
2023-02,내분비내과,호전,K51,궤양성 대장염,1
2023-02,정형외과,호전,M60,근염,1
2023-02,혈액종양내과,불변(호전안됨),Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-01,내과,호전,B17,기타 급성 바이러스간염,1
2023-10,소화기내과,경쾌,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,3
2023-10,소화기내과,호전,K63,장의 기타 질환,19
2023-10,정형외과,호전,S72,대퇴골의 골절,7
2023-07,소화기내과,호전,K29,위염 및 십이지장염,4
2023-10,소화기내과,경쾌,K25,위궤양,1
2023-10,외과,호전,K81,담낭염,1
2023-11,정형외과,치료안함,S72,대퇴골의 골절,1
2023-12,정형외과,호전,S22,"늑골, 흉골 및 흉추의 골절",5
2023-07,소화기내과,경쾌,K58,과민대장증후군,1
2023-07,호흡기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,2
2023-11,정형외과,호전,S82,발목을 포함한 아래다리의 골절,5
2023-10,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",3
2023-12,소화기내과,경쾌,Z08,악성 신생물에 대한 치료후 추적검사,1
2023-08,혈액종양내과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,4
2023-10,소화기내과,호전,C17,소장의 악성 신생물,1
2023-11,재활의학과,경쾌,M96,달리 분류되지 않은 처치후 근골격장애,2
2023-07,외과,호전,I83,하지의 정맥류,7
2023-10,정형외과,호전,M87,골괴사,3
2023-11,소화기내과,호전,K21,위-식도역류병,2
2023-06,외과,호전,N18,만성 신장병,7
2023-12,신경과,호전,R42,어지럼증 및 어지럼,2
2023-10,신경과,호전,I63,뇌경색증,1
2023-08,이비인후과,경쾌,J32,만성 부비동염,4
2023-12,신경외과,호전,I61,뇌내출혈,2
2023-10,소화기내과,경쾌,K59,기타 기능성 장장애,3
2023-12,소화기내과,경쾌,K63,장의 기타 질환,10
2023-03,혈액종양내과,48시간 후 사망,C91,림프성 백혈병,1
2023-10,외과,호전,K57,장의 게실병,1
2023-11,외과,호전,I83,하지의 정맥류,6
2023-11,소화기내과,경쾌,K58,과민대장증후군,1
2023-10,외과,호전,I70,죽상경화증,2
2023-11,안과,호전,H25,노년백내장,22
2023-07,정형외과,호전,M48,기타 척추병증,43
2023-06,소화기내과,호전,K29,위염 및 십이지장염,3
2023-08,혈액종양내과,호전,D64,기타 빈혈,2
2023-08,소화기내과,호전,K59,기타 기능성 장장애,2
2023-12,비뇨의학과,호전,D41,비뇨기관의 행동양식 불명 또는 미상의 신생물,1
2023-06,소화기내과,경쾌,K63,장의 기타 질환,16
2023-11,재활의학과,호전,M54,등통증,1
2023-03,내과,호전,E11,2형 당뇨병,1
2023-11,소화기내과,호전,A04,기타 세균성 장감염,1
2023-12,정형외과,호전,L03,연조직염,5
2023-10,호흡기내과,호전,J98,기타 호흡장애,1
2023-11,혈액종양내과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,10
2023-10,신경외과,호전,S06,두개내손상,2
2023-11,소화기내과,호전,K29,위염 및 십이지장염,4
2023-06,소화기내과,불변(호전안됨),A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-07,내과,불변(호전안됨),N18,만성 신장병,1
2023-08,혈액종양내과,48시간 후 사망,C32,후두의 악성 신생물,1
2023-06,외과,호전,K81,담낭염,4
2023-09,정형외과,호전,M43,기타 변형성 등병증,5
2023-09,정형외과,호전,S72,대퇴골의 골절,10
2023-08,소화기내과,호전,N39,비뇨계통의 기타 장애,1
2023-11,소화기내과,진단만실시,C80,부위의 명시가 없는 악성 신생물,1
2023-11,외과,호전,N18,만성 신장병,3
2023-12,정형외과,불변(호전안됨),M48,기타 척추병증,1
2023-09,소화기내과,진단만실시,B37,칸디다증,2
2023-09,혈액종양내과,호전,E11,2형 당뇨병,6
2023-10,정형외과,호전,L84,티눈 및 굳은살,1
2023-08,외과,호전,K80,담석증,3
2023-11,혈액종양내과,호전,J18,상세불명 병원체의 폐렴,1
2023-09,호흡기내과,48시간 후 사망,J84,기타 간질성 폐질환,1
2023-06,소화기내과,경쾌,K26,십이지장궤양,1
2023-11,소화기내과,경쾌,C25,췌장의 악성 신생물,2
2023-07,신경과,호전,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,1
2023-12,정형외과,호전,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,2
2023-09,정형외과,호전,S32,요추 및 골반의 골절,3
2023-09,심장내과,호전,I20,협심증,5
2023-09,소화기내과,불변(호전안됨),R11,구역 및 구토,1
2023-06,정형외과,호전,G95,척수의 기타 질환,1
2023-07,심장내과,호전,I20,협심증,3
2023-08,혈액종양내과,호전,C34,기관지 및 폐의 악성 신생물,2
2023-08,정형외과,불변(호전안됨),M17,무릎관절증,2
2023-05,정형외과,호전,M15,다발관절증,1
2023-09,재활의학과,경쾌,M48,기타 척추병증,1
2023-09,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-12,정형외과,불변(호전안됨),S72,대퇴골의 골절,2
2023-11,신경외과,호전,I63,뇌경색증,1
2023-06,혈액종양내과,불변(호전안됨),D46,골수형성이상증후군,1
2023-06,외과,호전,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,5
2023-06,신경외과,호전,S06,두개내손상,2
2023-11,혈액종양내과,불변(호전안됨),D70,무과립구증,1
2023-06,정형외과,호전,S92,발목을 제외한 발의 골절,1
2023-04,신경과,호전,R53,병감 및 피로,1
2023-09,재활의학과,불변(호전안됨),G82,하반신마비 및 사지마비,1
2023-06,정형외과,호전,M13,기타 관절염,1
2023-09,혈액종양내과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-10,신장내과,호전,N12,급성 또는 만성으로 명시되지 않은 세뇨관-간질신장염,1
2023-08,호흡기내과,진단만실시,C34,기관지 및 폐의 악성 신생물,1
2023-12,외과,호전,K35,급성 충수염,1
2023-09,소화기내과,경쾌,A04,기타 세균성 장감염,4
2023-10,정형외과,호전,M86,골수염,1
2023-12,소화기내과,경쾌,E63,기타 영양결핍,2
2023-09,신장내과,불변(호전안됨),N39,비뇨계통의 기타 장애,1
2023-06,정형외과,호전,S82,발목을 포함한 아래다리의 골절,1
2023-08,정형외과,불변(호전안됨),M51,기타 추간판장애,1
2023-09,소화기내과,경쾌,J15,달리 분류되지 않은 세균성 폐렴,1
2023-11,외과,호전,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",1
2023-09,외과,호전,K63,장의 기타 질환,1
2023-09,소화기내과,호전,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1
2023-11,호흡기내과,경쾌,J69,고체 및 액체에 의한 폐렴,1
2023-07,정형외과,치료안함,S22,"늑골, 흉골 및 흉추의 골절",1
2023-07,소화기내과,경쾌,C16,위의 악성 신생물,1
2023-06,류마티스내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-08,신경외과,경쾌,D32,수막의 양성 신생물,1
2023-09,정형외과,호전,M50,경추간판장애,2
2023-05,정형외과,호전,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",1
2023-10,가정의학과,호전,M05,혈청검사양성 류마티스관절염,1
2023-11,비뇨의학과,진단만실시,C61,전립선의 악성 신생물,3
2023-05,류마티스내과,경쾌,U07,U07의 응급사용,1
2023-07,혈액종양내과,48시간 후 사망,C15,식도의 악성 신생물,1
2023-09,혈액종양내과,48시간 후 사망,C16,위의 악성 신생물,1
2023-06,외과,호전,K63,장의 기타 질환,1
2023-11,소화기내과,진단만실시,K74,간의 섬유증 및 경변증,1
2023-07,정형외과,치료안함,M48,기타 척추병증,1
2023-11,혈액종양내과,48시간 후 사망,I50,심부전,1
2023-08,정형외과,호전,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-07,재활의학과,호전,M54,등통증,1
2023-06,소화기내과,경쾌,J15,달리 분류되지 않은 세균성 폐렴,1
2023-07,신경과,호전,G93,뇌의 기타 장애,1
2023-12,소화기내과,경쾌,K22,식도의 기타 질환,2
2023-08,정형외과,호전,S42,어깨 및 위팔의 골절,1
2023-12,소화기내과,진단만실시,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,1
2023-06,이비인후과,경쾌,D10,입 및 인두의 양성 신생물,2
2023-07,비뇨의학과,호전,N40,전립선증식증,1
2023-09,소화기내과,경쾌,C17,소장의 악성 신생물,1
2023-07,신경과,호전,R53,병감 및 피로,1
2023-09,정형외과,호전,M00,화농성 관절염,1
2023-10,신경외과,호전,I63,뇌경색증,1
2023-11,재활의학과,경쾌,M24,기타 특정 관절장애,1
2023-11,이비인후과,경쾌,J38,달리 분류되지 않은 성대 및 후두의 질환,2
2023-05,소화기내과,호전,E11,2형 당뇨병,1
2023-06,신장내과,불변(호전안됨),M46,기타 염증성 척추병증,1
2023-09,소화기내과,호전,K22,식도의 기타 질환,1
2023-06,류마티스내과,호전,E11,2형 당뇨병,1
2023-08,호흡기내과,호전,J44,기타 만성 폐쇄성 폐질환,1
2023-11,소화기내과,경쾌,K85,급성 췌장염,1
2023-07,정형외과,진단만실시,M51,기타 추간판장애,1
2023-09,소화기내과,경쾌,R11,구역 및 구토,1
2023-11,혈액종양내과,48시간 후 사망,C18,결장의 악성 신생물,1
2023-08,정형외과,경쾌,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,1
2023-09,혈액종양내과,가망없는 퇴원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-12,소화기내과,경쾌,I50,심부전,1
2023-01,신경외과,불변(호전안됨),G95,척수의 기타 질환,1
2023-06,소화기내과,불변(호전안됨),K29,위염 및 십이지장염,1
2023-06,외과,호전,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,1
