월,진료과,퇴원결과,주상병코드,주상병명,건수
2023-03,순환기내과,불변(호전안됨),I21,급성 심근경색증,1
2023-03,소화기내과,호전,G91,수두증,1
2023-02,정형외과,호전,M10,통풍,1
2023-03,가정의학과,경쾌,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-03,신장내과,불변(호전안됨),R06,호흡의 이상,1
2023-03,신경외과,경쾌,M54,등통증,1
2023-03,외과,경쾌,K65,복막염,1
2023-03,외과,경쾌,D13,기타 및 부위불명의 소화계통의 양성 신생물,2
2023-04,재활의학과,경쾌,G21,이차성 파킨슨증,1
2023-03,재활의학과,호전,S06,두개내손상,1
2023-04,정형외과,호전,M05,혈청검사양성 류마티스관절염,1
2023-03,비뇨의학과,호전,N40,전립선증식증,1
2023-03,순환기내과,호전,I42,심근병증,1
2023-01,내분비내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-03,순환기내과,호전,J90,달리 분류되지 않은 흉막삼출액,2
2023-04,내분비내과,호전,N39,비뇨계통의 기타 장애,1
2023-03,소화기내과,호전,J15,달리 분류되지 않은 세균성 폐렴,1
2023-01,정형외과,호전,M87,골괴사,1
2023-01,비뇨의학과,호전,N40,전립선증식증,1
2023-04,소화기내과,호전,K21,위-식도역류병,1
2023-03,외과,호전,K66,복막의 기타 장애,1
2023-06,순환기내과,불변(호전안됨),D64,기타 빈혈,2
2023-11,순환기내과,경쾌,U07,U07의 응급사용,3
2023-12,순환기내과,경쾌,I20,협심증,22
2023-05,정형외과,호전,S52,아래팔의 골절,1
2023-09,안과,호전,H25,노년백내장,36
2023-09,정형외과,호전,S42,어깨 및 위팔의 골절,3
2023-12,순환기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,3
2023-06,정형외과,호전,M17,무릎관절증,15
2023-08,순환기내과,경쾌,I50,심부전,2
2023-12,비뇨의학과,진단만실시,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",5
2023-12,신장내과,48시간 후 사망,N18,만성 신장병,1
2023-11,정형외과,호전,M75,어깨병변,4
2023-09,순환기내과,경쾌,I48,심방세동 및 조동,4
2023-12,순환기내과,호전,I48,심방세동 및 조동,6
2023-11,순환기내과,경쾌,I20,협심증,27
2023-08,정형외과,호전,M19,기타 관절증,1
2023-12,재활의학과,호전,M50,경추간판장애,3
2023-07,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4
2023-07,신장내과,불변(호전안됨),A93,달리 분류되지 않은 기타 절지동물매개바이러스열,1
2023-12,순환기내과,호전,J44,기타 만성 폐쇄성 폐질환,3
2023-08,정형외과,호전,M17,무릎관절증,10
2023-06,정형외과,호전,M70,"사용, 과용 및 압박에 관련된 연조직장애",1
2023-08,신장내과,호전,U07,U07의 응급사용,2
2023-11,순환기내과,경쾌,I35,비류마티스성 대동맥판장애,1
2023-12,신장내과,48시간 후 사망,E11,2형 당뇨병,2
2023-06,신경과,호전,I63,뇌경색증,2
2023-08,외과,경쾌,K40,사타구니탈장,4
2023-09,소화기내과,호전,C25,췌장의 악성 신생물,1
2023-05,정형외과,호전,S97,발목 및 발의 으깸손상,1
2023-12,소화기내과,호전,J44,기타 만성 폐쇄성 폐질환,1
2023-06,신경외과,경쾌,M43,기타 변형성 등병증,1
2023-12,순환기내과,경쾌,I47,발작성 빈맥,2
2023-06,정형외과,호전,E11,2형 당뇨병,3
2023-07,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,5
2023-11,순환기내과,호전,F10,알코올사용에 의한 정신 및 행동 장애,1
2023-12,외과,경쾌,T81,달리 분류되지 않은 처치의 합병증,1
2023-05,순환기내과,불변(호전안됨),I70,죽상경화증,1
2023-06,소화기내과,호전,J44,기타 만성 폐쇄성 폐질환,3
2023-11,순환기내과,호전,I20,협심증,22
2023-11,재활의학과,호전,M51,기타 추간판장애,9
2023-08,순환기내과,경쾌,M79,달리 분류되지 않은 기타 연조직장애,1
2023-09,신장내과,경쾌,N18,만성 신장병,3
2023-06,순환기내과,호전,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1
2023-06,소화기내과,호전,C22,간 및 간내 담관의 악성 신생물,1
2023-05,내분비내과,호전,R50,기타 및 원인미상의 열,1
2023-08,신장내과,경쾌,E11,2형 당뇨병,3
2023-12,정형외과,호전,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",3
2023-05,소화기내과,호전,J42,상세불명의 만성 기관지염,1
2023-08,정형외과,호전,G56,팔의 단일신경병증,1
2023-08,안과,불변(호전안됨),H20,홍채섬모체염,1
2023-09,비뇨의학과,호전,C61,전립선의 악성 신생물,3
2023-10,가정의학과,48시간 전 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,2
2023-05,외과,경쾌,J93,기흉,1
2023-08,순환기내과,진단만실시,I73,기타 말초혈관질환,1
2023-09,소화기내과,호전,K86,췌장의 기타 질환,1
2023-11,정형외과,호전,M23,무릎의 내부장애,5
2023-12,정형외과,호전,S32,요추 및 골반의 골절,1
2023-06,순환기내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-09,재활의학과,호전,I63,뇌경색증,1
2023-08,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-08,정형외과,호전,S32,요추 및 골반의 골절,1
2023-10,소화기내과,48시간 후 사망,J18,상세불명 병원체의 폐렴,1
2023-12,순환기내과,경쾌,U07,U07의 응급사용,3
2023-12,소화기내과,호전,J12,달리 분류되지 않은 바이러스폐렴,1
2023-12,소화기내과,호전,J13,폐렴연쇄알균에 의한 폐렴,1
2023-05,소화기내과,호전,K59,기타 기능성 장장애,1
2023-07,순환기내과,경쾌,I10,본태성(원발성) 고혈압,3
2023-09,내분비내과,불변(호전안됨),C24,담도의 기타 및 상세불명 부분의 악성 신생물,1
2023-09,정형외과,호전,M75,어깨병변,5
2023-07,재활의학과,호전,S72,대퇴골의 골절,1
2023-10,소화기내과,호전,J84,기타 간질성 폐질환,1
2023-11,신경외과,호전,M51,기타 추간판장애,7
2023-08,소화기내과,불변(호전안됨),J69,고체 및 액체에 의한 폐렴,1
2023-10,재활의학과,호전,M48,기타 척추병증,5
2023-05,재활의학과,경쾌,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-07,외과,경쾌,K35,급성 충수염,1
2023-10,순환기내과,경쾌,I48,심방세동 및 조동,10
2023-11,신장내과,진단만실시,E87,"수분, 전해질 및 산-염기균형의 기타 장애",1
2023-07,재활의학과,호전,G83,기타 마비증후군,1
2023-08,순환기내과,경쾌,I10,본태성(원발성) 고혈압,2
2023-07,신경외과,경쾌,M48,기타 척추병증,2
2023-06,순환기내과,호전,E11,2형 당뇨병,4
2023-12,정형외과,호전,G56,팔의 단일신경병증,1
2023-11,신장내과,호전,U07,U07의 응급사용,1
2023-09,신경외과,경쾌,A04,기타 세균성 장감염,1
2023-07,순환기내과,경쾌,I95,저혈압,1
2023-09,신경외과,호전,I63,뇌경색증,1
2023-09,비뇨의학과,불변(호전안됨),N39,비뇨계통의 기타 장애,2
2023-09,소화기내과,호전,C22,간 및 간내 담관의 악성 신생물,1
2023-10,신장내과,호전,N39,비뇨계통의 기타 장애,1
2023-06,재활의학과,호전,M50,경추간판장애,1
2023-10,가정의학과,불변(호전안됨),Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,4
2023-12,신경외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-06,순환기내과,경쾌,I45,기타 전도장애,1
2023-06,소화기내과,48시간 후 사망,A41,기타 패혈증,1
2023-10,소화기내과,경쾌,K21,위-식도역류병,1
2023-10,소화기내과,불변(호전안됨),I63,뇌경색증,1
2023-10,순환기내과,불변(호전안됨),I48,심방세동 및 조동,1
2023-06,신경외과,48시간 후 사망,S32,요추 및 골반의 골절,1
2023-07,소화기내과,호전,J69,고체 및 액체에 의한 폐렴,1
2023-10,외과,경쾌,D17,양성 지방종성 신생물,1
2023-06,소화기내과,경쾌,C22,간 및 간내 담관의 악성 신생물,1
2023-07,외과,호전,K80,담석증,2
2023-10,재활의학과,호전,G62,기타 다발신경병증,2
2023-11,소화기내과,호전,J47,기관지확장증,1
2023-09,신경외과,경쾌,S22,"늑골, 흉골 및 흉추의 골절",3
2023-09,신경외과,경쾌,M43,기타 변형성 등병증,2
2023-10,신장내과,호전,E11,2형 당뇨병,1
2023-12,소화기내과,호전,E11,2형 당뇨병,1
2023-07,정형외과,호전,M20,손가락 및 발가락의 후천변형,1
2023-06,신장내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-08,내분비내과,호전,E10,1형 당뇨병,2
2023-07,신장내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-07,순환기내과,경쾌,J44,기타 만성 폐쇄성 폐질환,2
2023-09,외과,경쾌,C20,직장의 악성 신생물,1
2023-07,신경외과,호전,M43,기타 변형성 등병증,3
2023-09,소화기내과,호전,E11,2형 당뇨병,1
2023-11,정형외과,호전,L03,연조직염,4
2023-06,소화기내과,경쾌,C34,기관지 및 폐의 악성 신생물,1
2023-09,가정의학과,불변(호전안됨),Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-11,정형외과,호전,S62,손목 및 손부위의 골절,1
2023-04,소화기내과,경쾌,K30,기능성 소화불량,1
2023-06,신장내과,48시간 후 사망,U07,U07의 응급사용,1
2023-09,순환기내과,호전,I80,정맥염 및 혈전정맥염,1
2023-10,소화기내과,호전,J15,달리 분류되지 않은 세균성 폐렴,1
2023-10,재활의학과,호전,I63,뇌경색증,1
2023-12,정형외과,호전,T87,재부착 및 절단에 특이한 합병증,1
2023-08,가정의학과,경쾌,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,1
2023-08,정형외과,호전,M70,"사용, 과용 및 압박에 관련된 연조직장애",1
2023-09,신장내과,48시간 후 사망,C25,췌장의 악성 신생물,1
2023-06,내분비내과,불변(호전안됨),D70,무과립구증,1
2023-07,신장내과,경쾌,E11,2형 당뇨병,1
2023-11,소화기내과,불변(호전안됨),C64,신우를 제외한 신장의 악성 신생물,1
2023-07,소화기내과,불변(호전안됨),K92,소화계통의 기타 질환,1
2023-11,신장내과,불변(호전안됨),E11,2형 당뇨병,1
2023-07,순환기내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-10,순환기내과,경쾌,I42,심근병증,1
2023-06,소화기내과,호전,N39,비뇨계통의 기타 장애,1
2023-11,소화기내과,호전,J15,달리 분류되지 않은 세균성 폐렴,1
2023-09,재활의학과,호전,G20,파킨슨병,1
2023-12,가정의학과,48시간 후 사망,C34,기관지 및 폐의 악성 신생물,1
2023-08,정형외과,호전,L84,티눈 및 굳은살,1
2023-08,소화기내과,48시간 후 사망,I71,대동맥동맥류 및 박리,1
2023-10,신장내과,호전,N10,급성 세뇨관-간질신장염,1
2023-04,소화기내과,경쾌,R05,기침,1
2023-07,외과,경쾌,S22,"늑골, 흉골 및 흉추의 골절",1
2023-10,순환기내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-06,정형외과,호전,S56,아래팔 부위의 근육 및 힘줄의 손상,1
2023-08,정형외과,호전,S62,손목 및 손부위의 골절,1
2023-05,순환기내과,경쾌,J18,상세불명 병원체의 폐렴,1
2023-10,외과,경쾌,K64,치핵 및 항문주위정맥혈전증,1
2023-02,신경외과,경쾌,M43,기타 변형성 등병증,1
2023-05,정형외과,호전,S42,어깨 및 위팔의 골절,2
2023-02,정형외과,호전,M71,기타 윤활낭병증,1
2023-02,가정의학과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,15
2023-01,신경외과,경쾌,M51,기타 추간판장애,7
2023-04,순환기내과,경쾌,I20,협심증,37
2023-02,소화기내과,경쾌,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",1
2023-02,신장내과,경쾌,N18,만성 신장병,3
2023-02,순환기내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-04,재활의학과,호전,I63,뇌경색증,4
2023-05,외과,경쾌,K64,치핵 및 항문주위정맥혈전증,1
2023-05,순환기내과,경쾌,I70,죽상경화증,4
2023-05,외과,경쾌,K40,사타구니탈장,5
2023-02,순환기내과,경쾌,T82,"심장 및 혈관 인공삽입장치, 삽입물 및 이식편의 합병증",1
2023-02,순환기내과,호전,I70,죽상경화증,3
2023-02,소화기내과,경쾌,R05,기침,1
2023-01,신장내과,48시간 후 사망,N18,만성 신장병,1
2023-03,가정의학과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,17
2023-02,내분비내과,경쾌,E11,2형 당뇨병,1
2023-03,재활의학과,호전,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,2
2023-01,순환기내과,불변(호전안됨),D64,기타 빈혈,1
2023-02,정형외과,호전,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,1
2023-03,순환기내과,경쾌,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-01,순환기내과,경쾌,E11,2형 당뇨병,1
2023-03,순환기내과,경쾌,I31,심장막의 기타 질환,1
2023-04,신경외과,불변(호전안됨),M48,기타 척추병증,2
2023-04,내분비내과,불변(호전안됨),N41,전립선의 염증성 질환,1
2023-03,비뇨의학과,호전,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",1
2023-04,신경외과,경쾌,M51,기타 추간판장애,7
2023-04,소화기내과,48시간 후 사망,E11,2형 당뇨병,1
2023-04,신경과,호전,I63,뇌경색증,3
2023-02,비뇨의학과,호전,N21,하부요로의 결석,1
2023-02,신장내과,경쾌,J84,기타 간질성 폐질환,1
2023-02,정형외과,호전,R52,달리 분류되지 않은 통증,1
2023-04,순환기내과,경쾌,R07,목구멍 및 가슴의 통증,4
2023-04,순환기내과,진단만실시,I25,만성 허혈심장병,2
2023-04,순환기내과,호전,J44,기타 만성 폐쇄성 폐질환,1
2023-04,순환기내과,경쾌,J40,급성인지 만성인지 명시되지 않은 기관지염,1
2023-04,소화기내과,호전,C34,기관지 및 폐의 악성 신생물,1
2023-02,외과,경쾌,L89,욕창궤양 및 압박부위,1
2023-04,소화기내과,경쾌,K21,위-식도역류병,1
2023-02,재활의학과,호전,M96,달리 분류되지 않은 처치후 근골격장애,3
2023-02,안과,호전,H40,녹내장,1
2023-03,소화기내과,호전,D13,기타 및 부위불명의 소화계통의 양성 신생물,9
2023-03,비뇨의학과,호전,N10,급성 세뇨관-간질신장염,1
2023-04,재활의학과,호전,G62,기타 다발신경병증,3
2023-04,순환기내과,경쾌,I49,기타 심장부정맥,2
2023-04,비뇨의학과,호전,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",3
2023-04,신경과,호전,G45,일과성 뇌허혈발작 및 관련 증후군,1
2023-04,신경외과,불변(호전안됨),M51,기타 추간판장애,1
2023-03,순환기내과,불변(호전안됨),I20,협심증,1
2023-05,안과,호전,H40,녹내장,2
2023-05,비뇨의학과,진단만실시,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",4
2023-05,순환기내과,48시간 후 사망,A41,기타 패혈증,1
2023-05,소화기내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-05,신경외과,호전,S32,요추 및 골반의 골절,4
2023-02,소화기내과,48시간 후 사망,J18,상세불명 병원체의 폐렴,2
2023-01,비뇨의학과,진단만실시,C61,전립선의 악성 신생물,4
2023-03,소화기내과,호전,J44,기타 만성 폐쇄성 폐질환,2
2023-01,신경과,경쾌,I63,뇌경색증,3
2023-04,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-01,신경외과,호전,M48,기타 척추병증,5
2023-02,소화기내과,불변(호전안됨),K57,장의 게실병,1
2023-02,순환기내과,경쾌,I11,고혈압성 심장병,1
2023-01,소화기내과,불변(호전안됨),A16,세균학적으로나 조직학적으로 확인되지 않은 호흡기결핵,1
2023-02,소화기내과,호전,U07,U07의 응급사용,1
2023-04,소화기내과,호전,K75,기타 염증성 간질환,1
2023-05,소화기내과,호전,D64,기타 빈혈,1
2023-01,안과,호전,H40,녹내장,3
2023-04,정형외과,호전,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",3
2023-01,순환기내과,호전,I48,심방세동 및 조동,4
2023-02,순환기내과,호전,I71,대동맥동맥류 및 박리,1
2023-04,정형외과,호전,L03,연조직염,1
2023-01,신장내과,호전,I12,고혈압성 신장병,1
2023-02,정형외과,호전,D21,결합조직 및 기타 연조직의 기타 양성 신생물,1
2023-02,외과,경쾌,K82,담낭의 기타 질환,1
2023-03,신경외과,호전,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-01,소화기내과,불변(호전안됨),A15,세균학적 및 조직학적으로 확인된 호흡기결핵,1
2023-02,순환기내과,경쾌,I30,급성 심장막염,1
2023-01,신장내과,경쾌,J18,상세불명 병원체의 폐렴,2
2023-02,정형외과,호전,G56,팔의 단일신경병증,1
2023-01,외과,호전,S22,"늑골, 흉골 및 흉추의 골절",1
2023-01,비뇨의학과,호전,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",3
2023-03,순환기내과,경쾌,I47,발작성 빈맥,1
2023-03,재활의학과,호전,M50,경추간판장애,2
2023-01,안과,호전,H04,눈물계통의 장애,1
2023-02,순환기내과,경쾌,I50,심부전,1
2023-02,순환기내과,호전,J90,달리 분류되지 않은 흉막삼출액,1
2023-01,소화기내과,호전,K21,위-식도역류병,1
2023-04,외과,경쾌,K61,항문 및 직장부의 농양,1
2023-01,외과,경쾌,K80,담석증,4
2023-03,신경과,불변(호전안됨),G20,파킨슨병,1
2023-01,순환기내과,호전,I49,기타 심장부정맥,1
2023-04,순환기내과,호전,J18,상세불명 병원체의 폐렴,2
2023-01,비뇨의학과,호전,D09,기타 및 상세불명 부위의 제자리암종,1
2023-03,비뇨의학과,호전,N43,음낭수종 및 정액류,1
2023-03,비뇨의학과,불변(호전안됨),N39,비뇨계통의 기타 장애,1
2023-03,소화기내과,호전,C22,간 및 간내 담관의 악성 신생물,1
2023-02,순환기내과,불변(호전안됨),C64,신우를 제외한 신장의 악성 신생물,1
2023-04,비뇨의학과,호전,N13,폐색성 및 역류성 요로병증,1
2023-04,순환기내과,불변(호전안됨),S22,"늑골, 흉골 및 흉추의 골절",1
2023-04,안과,호전,H02,눈꺼풀의 기타 장애,1
2023-04,소화기내과,불변(호전안됨),U07,U07의 응급사용,1
2023-02,정형외과,호전,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장",1
2023-02,신경외과,호전,M43,기타 변형성 등병증,1
2023-03,내분비내과,호전,I63,뇌경색증,1
2023-05,소화기내과,불변(호전안됨),C20,직장의 악성 신생물,1
2023-09,가정의학과,48시간 후 사망,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,17
2023-05,외과,경쾌,K80,담석증,3
2023-07,안과,경쾌,H25,노년백내장,1
2023-08,외과,경쾌,K80,담석증,4
2023-08,신경외과,경쾌,S32,요추 및 골반의 골절,2
2023-12,정형외과,호전,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,1
2023-04,소화기내과,불변(호전안됨),K51,궤양성 대장염,1
2023-05,소화기내과,불변(호전안됨),C16,위의 악성 신생물,1
2023-11,안과,호전,H25,노년백내장,55
2023-12,재활의학과,호전,M48,기타 척추병증,2
2023-12,순환기내과,48시간 후 사망,I25,만성 허혈심장병,1
2023-09,정형외과,호전,S72,대퇴골의 골절,4
2023-12,신경외과,경쾌,M48,기타 척추병증,3
2023-11,순환기내과,경쾌,I25,만성 허혈심장병,2
2023-11,외과,경쾌,K80,담석증,2
2023-05,소화기내과,호전,E11,2형 당뇨병,2
2023-06,정형외과,호전,S70,엉덩이 및 대퇴의 표재성 손상,1
2023-06,비뇨의학과,호전,N30,방광염,2
2023-08,신경외과,경쾌,M48,기타 척추병증,3
2023-05,순환기내과,호전,I48,심방세동 및 조동,5
2023-06,소화기내과,48시간 후 사망,C24,담도의 기타 및 상세불명 부분의 악성 신생물,1
2023-07,순환기내과,경쾌,R00,심장박동의 이상,2
2023-05,비뇨의학과,호전,N17,급성 신부전,1
2023-09,소화기내과,호전,J42,상세불명의 만성 기관지염,1
2023-06,안과,호전,H40,녹내장,7
2023-06,정형외과,호전,S82,발목을 포함한 아래다리의 골절,4
2023-09,소화기내과,호전,J15,달리 분류되지 않은 세균성 폐렴,1
2023-06,순환기내과,경쾌,I49,기타 심장부정맥,1
2023-06,신장내과,불변(호전안됨),J18,상세불명 병원체의 폐렴,1
2023-06,순환기내과,경쾌,I48,심방세동 및 조동,10
2023-12,외과,경쾌,S22,"늑골, 흉골 및 흉추의 골절",1
2023-12,순환기내과,경쾌,I48,심방세동 및 조동,10
2023-07,내분비내과,호전,A41,기타 패혈증,1
2023-12,정형외과,호전,M19,기타 관절증,1
2023-05,정형외과,호전,S32,요추 및 골반의 골절,2
2023-12,순환기내과,경쾌,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,1
2023-08,순환기내과,48시간 후 사망,I40,급성 심근염,1
2023-09,순환기내과,불변(호전안됨),C25,췌장의 악성 신생물,1
2023-09,비뇨의학과,호전,D09,기타 및 상세불명 부위의 제자리암종,1
2023-09,신경외과,경쾌,M51,기타 추간판장애,3
2023-05,순환기내과,치료안함,E11,2형 당뇨병,1
2023-08,신경외과,경쾌,M51,기타 추간판장애,4
2023-06,순환기내과,경쾌,J84,기타 간질성 폐질환,1
2023-09,순환기내과,불변(호전안됨),K30,기능성 소화불량,1
2023-08,정형외과,호전,S52,아래팔의 골절,1
2023-11,신장내과,경쾌,N18,만성 신장병,4
2023-12,정형외과,호전,S80,아래다리의 표재성 손상,1
2023-12,순환기내과,경쾌,I35,비류마티스성 대동맥판장애,1
2023-05,소화기내과,호전,K57,장의 게실병,1
2023-09,안과,호전,H40,녹내장,3
2023-09,외과,경쾌,K40,사타구니탈장,6
2023-11,비뇨의학과,불변(호전안됨),R50,기타 및 원인미상의 열,1
2023-05,정형외과,호전,L98,달리 분류되지 않은 피부 및 피하조직의 기타 장애,1
2023-08,소화기내과,호전,Z94,이식된 기관 및 조직의 상태,1
2023-11,순환기내과,호전,I77,동맥 및 세동맥의 기타 장애,2
2023-08,정형외과,호전,S42,어깨 및 위팔의 골절,2
2023-11,순환기내과,호전,D64,기타 빈혈,1
2023-09,순환기내과,경쾌,I47,발작성 빈맥,1
2023-06,외과,경쾌,K61,항문 및 직장부의 농양,1
2023-08,소화기내과,호전,K30,기능성 소화불량,1
2023-07,순환기내과,호전,N31,달리 분류되지 않은 방광의 신경근육기능장애,1
2023-12,소화기내과,호전,K30,기능성 소화불량,1
2023-09,신경외과,불변(호전안됨),M51,기타 추간판장애,1
2023-12,순환기내과,경쾌,R04,기도출혈,1
2023-11,정형외과,호전,L02,"피부의 농양, 종기 및 큰종기",2
2023-11,순환기내과,호전,J18,상세불명 병원체의 폐렴,3
2023-12,소화기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,2
2023-12,순환기내과,48시간 후 사망,N18,만성 신장병,1
2023-12,정형외과,호전,L03,연조직염,2
2023-07,비뇨의학과,진단만실시,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",4
2023-05,정형외과,호전,L02,"피부의 농양, 종기 및 큰종기",1
2023-12,신경외과,호전,S32,요추 및 골반의 골절,3
2023-06,신경외과,호전,M43,기타 변형성 등병증,2
2023-07,순환기내과,경쾌,I48,심방세동 및 조동,6
2023-12,재활의학과,호전,G61,염증성 다발신경병증,1
2023-06,순환기내과,경쾌,I47,발작성 빈맥,1
2023-07,순환기내과,경쾌,I50,심부전,2
2023-08,소화기내과,호전,K22,식도의 기타 질환,2
2023-10,순환기내과,호전,J15,달리 분류되지 않은 세균성 폐렴,1
2023-11,정형외과,호전,M25,달리 분류되지 않은 기타 관절장애,1
2023-11,신경외과,경쾌,M96,달리 분류되지 않은 처치후 근골격장애,3
2023-05,소화기내과,48시간 후 사망,J18,상세불명 병원체의 폐렴,1
2023-06,소화기내과,호전,K58,과민대장증후군,1
2023-08,순환기내과,48시간 후 사망,N18,만성 신장병,1
2023-07,재활의학과,호전,M48,기타 척추병증,3
2023-07,순환기내과,경쾌,G62,기타 다발신경병증,1
2023-08,재활의학과,호전,M96,달리 분류되지 않은 처치후 근골격장애,1
2023-07,안과,호전,H26,기타 백내장,1
2023-07,비뇨의학과,호전,N40,전립선증식증,5
2023-07,소화기내과,호전,U09,코로나-19 이후 병태,2
2023-10,소화기내과,경쾌,K59,기타 기능성 장장애,1
2023-11,신경외과,불변(호전안됨),M48,기타 척추병증,1
2023-11,순환기내과,경쾌,I21,급성 심근경색증,2
2023-07,재활의학과,호전,G95,척수의 기타 질환,3
2023-08,안과,호전,H40,녹내장,1
2023-11,신경외과,경쾌,M48,기타 척추병증,4
2023-09,정형외과,호전,M00,화농성 관절염,1
2023-11,순환기내과,호전,I48,심방세동 및 조동,3
2023-06,신장내과,경쾌,N39,비뇨계통의 기타 장애,1
2023-08,소화기내과,불변(호전안됨),C34,기관지 및 폐의 악성 신생물,1
2023-07,순환기내과,경쾌,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,1
2023-12,정형외과,호전,T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",2
2023-07,소화기내과,호전,K25,위궤양,1
2023-08,소화기내과,호전,J44,기타 만성 폐쇄성 폐질환,1
2023-10,신장내과,48시간 후 사망,J69,고체 및 액체에 의한 폐렴,1
2023-07,순환기내과,경쾌,I11,고혈압성 심장병,1
2023-10,정형외과,호전,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,4
2023-09,재활의학과,경쾌,M50,경추간판장애,1
2023-11,비뇨의학과,진단만실시,C61,전립선의 악성 신생물,6
2023-07,재활의학과,호전,M50,경추간판장애,3
2023-05,순환기내과,진단만실시,J18,상세불명 병원체의 폐렴,1
2023-06,신장내과,경쾌,N18,만성 신장병,5
2023-06,재활의학과,경쾌,G04,"뇌염, 척수염 및 뇌척수염",1
2023-09,순환기내과,경쾌,I11,고혈압성 심장병,1
2023-11,정형외과,호전,S82,발목을 포함한 아래다리의 골절,3
2023-10,소화기내과,호전,K70,알코올성 간질환,1
2023-08,순환기내과,호전,I63,뇌경색증,1
2023-11,신장내과,경쾌,L03,연조직염,1
2023-12,순환기내과,경쾌,R06,호흡의 이상,1
2023-09,순환기내과,호전,I70,죽상경화증,1
2023-10,소화기내과,호전,E78,지질단백질대사장애 및 기타 지질증,1
2023-06,순환기내과,호전,I26,폐색전증,1
2023-10,신경외과,호전,M46,기타 염증성 척추병증,2
2023-07,순환기내과,호전,J90,달리 분류되지 않은 흉막삼출액,1
2023-06,정형외과,불변(호전안됨),T84,"내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증",2
2023-07,신경외과,호전,S22,"늑골, 흉골 및 흉추의 골절",3
2023-11,순환기내과,경쾌,C34,기관지 및 폐의 악성 신생물,1
2023-08,순환기내과,진단만실시,I25,만성 허혈심장병,1
2023-10,정형외과,호전,S72,대퇴골의 골절,2
2023-08,소화기내과,호전,I10,본태성(원발성) 고혈압,1
2023-05,신경외과,호전,M43,기타 변형성 등병증,2
2023-10,순환기내과,경쾌,R00,심장박동의 이상,1
2023-09,순환기내과,호전,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,1
2023-10,신경외과,호전,M50,경추간판장애,1
2023-10,재활의학과,호전,M96,달리 분류되지 않은 처치후 근골격장애,2
2023-10,순환기내과,호전,E11,2형 당뇨병,2
2023-07,순환기내과,호전,R07,목구멍 및 가슴의 통증,2
