"월","진료과","퇴원결과","주상병코드","주상병명","건수"
"2023-07","정형외과","치료안함","M75","어깨병변","1"
"2023-07","정형외과","호전","M87","골괴사","1"
"2023-07","심장혈관흉부외과","호전","J86","농흉","2"
"2023-07","입원전담의학과","호전","C66","요관의 악성 신생물","1"
"2023-07","가정의학과","48시간 전 사망","C18","결장의 악성 신생물","1"
"2023-07","순환기내과","호전","I42","심근병증","1"
"2023-07","비뇨의학과","호전","C66","요관의 악성 신생물","1"
"2023-07","입원전담의학과","호전","E11","2형 당뇨병","1"
"2023-07","이비인후과","불변(호전안됨)","H90","전음성 및 감각신경성 청력소실","1"
"2023-07","신경과","호전","M54","등통증","1"
"2023-07","혈액종양내과","호전","C66","요관의 악성 신생물","1"
"2023-07","신경외과","호전","M96","달리 분류되지 않은 처치후 근골격장애","2"
"2023-07","소화기내과","호전","K59","기타 기능성 장장애","1"
"2023-07","혈액종양내과","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","1"
"2023-07","산부인과","호전","D25","자궁의 평활근종","1"
"2023-08","순환기내과","호전","I35","비류마티스성 대동맥판장애","2"
"2023-08","순환기내과","호전","I50","심부전","19"
"2023-08","신경과","치료안함","Z04","기타 이유의 검사 및 관찰","31"
"2023-08","정형외과","호전","M25","달리 분류되지 않은 기타 관절장애","2"
"2023-08","재활의학과","호전","M54","등통증","5"
"2023-08","이비인후과","호전","D14","중이 및 호흡계통의 양성 신생물","2"
"2023-08","외과","치료안함","C20","직장의 악성 신생물","1"
"2023-08","감염내과","호전","L03","연조직염","3"
"2023-08","신경과","호전","R47","달리 분류되지 않은 언어장애","1"
"2023-08","신장내과","48시간 전 사망","N17","급성 신부전","1"
"2023-08","혈액종양내과","치료안함","C25","췌장의 악성 신생물","1"
"2023-08","심장혈관흉부외과","호전","I25","만성 허혈심장병","8"
"2023-08","순환기내과","치료안함","I35","비류마티스성 대동맥판장애","2"
"2023-08","소화기내과","호전","J18","상세불명 병원체의 폐렴","1"
"2023-08","소화기내과","호전","K21","위-식도역류병","1"
"2023-08","신장내과","호전","Z49","투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-08","신장내과","호전","N39","비뇨계통의 기타 장애","2"
"2023-08","재활의학과","호전","T84","내부 정형외과적 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-08","재활의학과","호전","M17","무릎관절증","3"
"2023-08","재활의학과","호전","Z50","재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-08","호스피스완화의료센터","48시간 전 사망","C25","췌장의 악성 신생물","1"
"2023-08","호스피스완화의료센터","48시간 전 사망","C64","신우를 제외한 신장의 악성 신생물","1"
"2023-08","입원전담의학과","호전","L23","알레르기성 접촉피부염","1"
"2023-08","심장혈관흉부외과","불변(호전안됨)","I35","비류마티스성 대동맥판장애","1"
"2023-08","정형외과","호전","M51","기타 추간판장애","6"
"2023-08","심장혈관흉부외과","호전","L03","연조직염","1"
"2023-08","소화기내과","호전","K83","담도의 기타 질환","1"
"2023-08","이비인후과","호전","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","1"
"2023-08","순환기내과","호전","I26","폐색전증","3"
"2023-08","소화기내과","호전","Z43","인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-08","호흡기알레르기내과","48시간 전 사망","J18","상세불명 병원체의 폐렴","2"
"2023-08","비뇨의학과","호전","N30","방광염","2"
"2023-08","이비인후과","호전","Q18","얼굴 및 목의 기타 선천기형","1"
"2023-08","이비인후과","호전","H60","외이염","1"
"2023-08","이비인후과","치료안함","R42","어지럼증 및 어지럼","1"
"2023-08","혈액종양내과","호전","K83","담도의 기타 질환","1"
"2023-08","소화기내과","48시간 전 사망","J69","고체 및 액체에 의한 폐렴","1"
"2023-08","정형외과","호전","M43","기타 변형성 등병증","5"
"2023-08","순환기내과","호전","R07","목구멍 및 가슴의 통증","1"
"2023-08","안과","호전","T85","기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증","3"
"2023-08","정형외과","호전","S43","견갑대의 관절 및 인대의 탈구, 염좌 및 긴장","1"
"2023-08","정형외과","호전","I70","죽상경화증","1"
"2023-08","호흡기알레르기내과","48시간 전 사망","U07","U07의 응급사용","1"
"2023-08","외과","호전","L82","지루각화증","1"
"2023-08","외과","호전","A09","감염성 및 상세불명 기원의 기타 위장염 및 결장염","1"
"2023-08","이비인후과","호전","C44","기타 피부의 악성 신생물","1"
"2023-08","소화기내과","호전","K72","달리 분류되지 않은 간부전","2"
"2023-08","신경과","치료안함","G20","파킨슨병","1"
"2023-08","소화기내과","불변(호전안됨)","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","2"
"2023-08","소화기내과","호전","K91","달리 분류되지 않은 소화계통의 처치후 장애","1"
"2023-08","산부인과","치료안함","N85","자궁경부를 제외한 자궁의 기타 비염증성 장애","1"
"2023-08","순환기내과","호전","I83","하지의 정맥류","2"
"2023-08","감염내과","호전","L08","피부 및 피하조직의 기타 국소감염","1"
"2023-08","호흡기알레르기내과","호전","J90","달리 분류되지 않은 흉막삼출액","1"
"2023-08","호흡기알레르기내과","호전","A31","기타 형태의 마이코박테리아에 의한 감염","2"
"2023-08","외과","치료안함","C24","담도의 기타 및 상세불명 부분의 악성 신생물","1"
"2023-08","산부인과","호전","N87","자궁경부의 이형성","1"
"2023-08","비뇨의학과","호전","T83","비뇨생식기 인공삽입장치, 삽입물 및 이식편의 합병증","1"
"2023-08","소화기내과","48시간 전 사망","C22","간 및 간내 담관의 악성 신생물","1"
"2023-08","혈액종양내과","치료안함","C79","기타 및 상세불명 부위의 이차성 악성 신생물","1"
"2023-09","심장혈관흉부외과","불변(호전안됨)","I71","대동맥동맥류 및 박리","2"
"2023-09","이비인후과","호전","D17","양성 지방종성 신생물","1"
"2023-09","외과","호전","C18","결장의 악성 신생물","5"
"2023-09","순환기내과","호전","I47","발작성 빈맥","2"
"2023-09","순환기내과","호전","I25","만성 허혈심장병","37"
"2023-09","신장내과","호전","N39","비뇨계통의 기타 장애","2"
"2023-09","호흡기알레르기내과","호전","I27","기타 폐성 심장질환","1"
"2023-09","신경과","치료안함","I63","뇌경색증","3"
"2023-09","감염내과","호전","J69","고체 및 액체에 의한 폐렴","1"
"2023-09","호흡기알레르기내과","호전","J12","달리 분류되지 않은 바이러스폐렴","2"
"2023-09","정형외과","호전","G56","팔의 단일신경병증","3"
"2023-09","호스피스완화의료센터","48시간 전 사망","C34","기관지 및 폐의 악성 신생물","3"
"2023-09","순환기내과","48시간 전 사망","A41","기타 패혈증","1"
"2023-09","감염내과","48시간 전 사망","J12","달리 분류되지 않은 바이러스폐렴","1"
"2023-09","이비인후과","호전","H65","비화농성 중이염","5"
"2023-09","호스피스완화의료센터","경쾌","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","2"
"2023-09","이비인후과","호전","C77","림프절의 이차성 및 상세불명의 악성 신생물","1"
"2023-09","신경과","치료안함","R51","두통","1"
"2023-09","치과","호전","K08","치아 및 지지구조의 기타 장애","3"
"2023-09","이비인후과","호전","H90","전음성 및 감각신경성 청력소실","1"
"2023-09","소화기내과","호전","B25","거대세포바이러스병","1"
"2023-09","호스피스완화의료센터","48시간 전 사망","Z51","기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람","16"
"2023-09","소화기내과","호전","K70","알코올성 간질환","2"
"2023-09","신경외과","치료안함","M51","기타 추간판장애","2"
"2023-09","재활의학과","호전","M17","무릎관절증","7"
"2023-09","호흡기알레르기내과","호전","J01","급성 부비동염","1"
"2023-09","신경과","치료안함","G30","알츠하이머병","1"
"2023-09","가정의학과","호전","D37","구강 및 소화기관의 행동양식 불명 또는 미상의 신생물","1"
"2023-09","정형외과","호전","M46","기타 염증성 척추병증","2"
"2023-09","소화기내과","호전","K21","위-식도역류병","1"
"2023-09","가정의학과","호전","E46","상세불명의 단백질-에너지영양실조","1"
"2023-09","호스피스완화의료센터","48시간 전 사망","C25","췌장의 악성 신생물","1"
"2023-09","재활의학과","48시간 전 사망","G81","편마비","2"
"2023-09","소화기내과","호전","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","2"
"2023-09","비뇨의학과","치료안함","C65","신우의 악성 신생물","1"
"2023-09","정형외과","불변(호전안됨)","M87","골괴사","1"
"2023-09","호흡기알레르기내과","치료안함","J98","기타 호흡장애","4"
"2023-09","입원전담의학과","호전","E11","2형 당뇨병","1"
"2023-09","심장혈관흉부외과","48시간 전 사망","I25","만성 허혈심장병","1"
"2023-09","신경과","치료안함","R42","어지럼증 및 어지럼","2"
"2023-09","안과","호전","H27","수정체의 기타 장애","1"
"2023-09","신경외과","치료안함","E23","뇌하수체의 기능저하 및 기타 장애","1"
"2023-09","비뇨의학과","호전","N48","음경의 기타 장애","2"
"2023-09","입원전담의학과","호전","S32","요추 및 골반의 골절","1"
"2023-09","신경과","호전","G23","기저핵의 기타 퇴행성 질환","1"
"2023-09","정신건강의학과","호전","F06","뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애","1"
"2023-09","외과","호전","C19","직장구불결장접합부의 악성 신생물","1"
"2023-09","호스피스완화의료센터","48시간 전 사망","C16","위의 악성 신생물","1"
"2023-09","신장내과","48시간 전 사망","N39","비뇨계통의 기타 장애","1"
"2023-09","산부인과","호전","N84","여성생식관의 폴립","2"
"2023-09","재활의학과","경쾌","G81","편마비","1"
"2023-09","피부과","호전","D36","기타 및 상세불명 부위의 양성 신생물","1"
"2023-09","신경외과","48시간 전 사망","S06","두개내손상","1"
"2023-09","이비인후과","호전","H61","외이의 기타 장애","1"
"2023-09","신장내과","호전","K25","위궤양","1"
"2023-09","혈액종양내과","호전","K72","달리 분류되지 않은 간부전","1"
"2023-10","외과","호전","K56","탈장이 없는 마비성 장폐색증 및 장폐색","5"
"2023-10","소화기내과","호전","C22","간 및 간내 담관의 악성 신생물","11"
"2023-10","정형외과","호전","M17","무릎관절증","22"
"2023-10","입원전담의학과","호전","N10","급성 세뇨관-간질신장염","2"
"2023-10","내분비내과","호전","E11","2형 당뇨병","8"
"2023-10","호흡기알레르기내과","호전","J44","기타 만성 폐쇄성 폐질환","4"
"2023-10","소화기내과","호전","D12","결장, 직장, 항문 및 항문관의 양성 신생물 ","7"
"2023-10","신경외과","치료안함","M48","기타 척추병증","1"
"2023-10","비뇨의학과","호전","N30","방광염","4"
"2023-10","심장혈관흉부외과","호전","I70","죽상경화증","5"
"2023-10","이비인후과","호전","H81","전정기능의 장애","2"
"2023-10","이비인후과","치료안함","C86","T/NK-세포림프종의 기타 명시된 형태","1"
"2023-10","가정의학과","호전","R63","음식 및 수액 섭취에 관계된 증상 및 징후","1"
"2023-10","재활의학과","호전","M43","기타 변형성 등병증","1"
"2023-10","호흡기알레르기내과","48시간 전 사망","J18","상세불명 병원체의 폐렴","1"
"2023-10","정형외과","호전","G56","팔의 단일신경병증","4"
"2023-10","혈액종양내과","호전","C34","기관지 및 폐의 악성 신생물","10"
