월,퇴원과,퇴원결과,건수,지역,년도,주상병코드,주상병명
3,외과,호전,12.41,광주,2022,,
3,응급의학과,48시간 후 사망,1.13,광주,2022,,
3,신경과,경쾌,0.56,광주,2022,,
3,외과,호전,9.03,광주,2022,,
3,내분비내과,호전,1.13,광주,2022,,
3,호흡기내과,불변(호전안됨),0.56,광주,2022,,
3,비뇨의학과,경쾌,1.13,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,신장내과,호전,0.56,광주,2022,,
3,내분비내과,호전,1.69,광주,2022,,
3,정형외과,호전,15.80,광주,2022,,
3,가정의학과,48시간 후 사망,2.82,광주,2022,,
3,신장내과,경쾌,0.56,광주,2022,,
3,혈액종양내과,호전,5.08,광주,2022,,
3,신경과,진단만실시,0.56,광주,2022,,
3,순환기내과,불변(호전안됨),0.56,광주,2022,,
3,호흡기내과,48시간 후 사망,0.56,광주,2022,,
3,외과,호전,13.54,광주,2022,,
3,혈액종양내과,호전,2.82,광주,2022,,
3,정형외과,호전,20.31,광주,2022,,
3,재활의학과,호전,7.33,광주,2022,,
3,가정의학과,48시간 전 사망,0.56,광주,2022,,
3,응급의학과,48시간 후 사망,1.13,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,정형외과,호전,1.13,광주,2022,,
3,재활의학과,호전,1.69,광주,2022,,
3,가정의학과,48시간 후 사망,2.82,광주,2022,,
3,감염내과,호전,1.69,광주,2022,,
3,혈액종양내과,호전,1.13,광주,2022,,
3,재활의학과,호전,6.77,광주,2022,,
3,소아청소년과,진단만실시,1.13,광주,2022,,
3,비뇨의학과,진단만실시,3.38,광주,2022,,
3,비뇨의학과,진단만실시,7.33,광주,2022,,
3,혈액종양내과,호전,2.26,광주,2022,,
3,호흡기내과,불변(호전안됨),0.56,광주,2022,,
3,비뇨의학과,경쾌,1.13,광주,2022,,
3,가정의학과,48시간 후 사망,0.56,광주,2022,,
3,비뇨의학과,호전,0.56,광주,2022,,
4,신경과,호전,9.59,광주,2022,,
4,비뇨의학과,호전,5.64,광주,2022,,
4,응급의학과,호전,1.69,광주,2022,,
4,소화기내과,호전,3.95,광주,2022,,
4,혈액종양내과,호전,5.08,광주,2022,,
4,소화기내과,경쾌,0.56,광주,2022,,
4,외과,불변(호전안됨),0.56,광주,2022,,
4,호흡기내과,호전,0.56,광주,2022,,
4,정형외과,호전,2.26,광주,2022,,
4,신장내과,호전,0.56,광주,2022,,
4,응급의학과,불변(호전안됨),0.56,광주,2022,,
4,소화기내과,경쾌,0.56,광주,2022,,
4,재활의학과,호전,3.95,광주,2022,,
4,호흡기내과,호전,1.69,광주,2022,,
4,신경과,48시간 후 사망,1.13,광주,2022,,
4,비뇨의학과,진단만실시,1.69,광주,2022,,
4,가정의학과,불변(호전안됨),0.56,광주,2022,,
4,신장내과,호전,1.13,광주,2022,,
4,혈액종양내과,48시간 후 사망,0.56,광주,2022,,
4,신경과,호전,5.64,광주,2022,,
4,소아청소년과,호전,2.26,광주,2022,,
4,소아청소년과,진단만실시,1.69,광주,2022,,
4,혈액종양내과,호전,2.26,광주,2022,,
4,가정의학과,호전,0.56,광주,2022,,
4,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
5,응급의학과,호전,2.26,광주,2022,,
5,응급의학과,호전,1.69,광주,2022,,
5,신경과,호전,7.33,광주,2022,,
5,신장내과,호전,1.13,광주,2022,,
5,호흡기내과,48시간 전 사망,0.56,광주,2022,,
5,호흡기내과,호전,0.56,광주,2022,,
5,비뇨의학과,진단만실시,2.26,광주,2022,,
5,재활의학과,호전,6.77,광주,2022,,
5,호흡기내과,호전,1.69,광주,2022,,
5,재활의학과,경쾌,0.56,광주,2022,,
5,응급의학과,48시간 전 사망,0.56,광주,2022,,
5,순환기내과,호전,12.41,광주,2022,,
5,재활의학과,불변(호전안됨),1.13,광주,2022,,
5,외과,48시간 후 사망,0.56,광주,2022,,
5,호흡기내과,호전,2.26,광주,2022,,
5,신경과,경쾌,0.56,광주,2022,,
5,호흡기내과,호전,1.13,광주,2022,,
5,소아청소년과,호전,0.56,광주,2022,,
1,비뇨의학과,치료안함,1.13,광주,2022,,
1,순환기내과,호전,8.46,광주,2022,,
1,안과,호전,5.64,광주,2022,,
1,신장내과,48시간 후 사망,0.56,광주,2022,,
1,호흡기내과,불변(호전안됨),1.13,광주,2022,,
1,외과,호전,22.00,광주,2022,,
1,신경외과,호전,5.64,광주,2022,,
1,비뇨의학과,진단만실시,7.90,광주,2022,,
1,감염내과,불변(호전안됨),0.56,광주,2022,,
1,신경과,호전,10.72,광주,2022,,
1,신경과,48시간 후 사망,1.13,광주,2022,,
1,가정의학과,경쾌,0.56,광주,2022,,
1,정형외과,호전,1.69,광주,2022,,
2,정형외과,진단만실시,0.56,광주,2022,,
2,순환기내과,호전,5.64,광주,2022,,
2,순환기내과,경쾌,3.95,광주,2022,,
2,정형외과,호전,23.13,광주,2022,,
2,비뇨의학과,진단만실시,5.08,광주,2022,,
2,가정의학과,불변(호전안됨),1.13,광주,2022,,
2,응급의학과,48시간 후 사망,0.56,광주,2022,,
2,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
2,외과,호전,9.59,광주,2022,,
2,감염내과,호전,7.33,광주,2022,,
2,호흡기내과,경쾌,4.51,광주,2022,,
2,신경과,호전,6.77,광주,2022,,
2,외과,치료안함,0.56,광주,2022,,
2,내분비내과,호전,1.13,광주,2022,,
2,소화기내과,호전,1.13,광주,2022,,
2,호흡기내과,48시간 후 사망,1.13,광주,2022,,
2,호흡기내과,경쾌,8.46,광주,2022,,
2,호흡기내과,불변(호전안됨),1.69,광주,2022,,
2,정형외과,호전,23.13,광주,2022,,
2,외과,48시간 후 사망,0.56,광주,2022,,
2,비뇨의학과,호전,6.77,광주,2022,,
2,가정의학과,48시간 후 사망,0.56,광주,2022,,
2,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
2,외과,48시간 후 사망,1.69,광주,2022,,
2,신장내과,48시간 후 사망,0.56,광주,2022,,
2,비뇨의학과,호전,7.90,광주,2022,,
2,신장내과,48시간 후 사망,0.56,광주,2022,,
2,응급의학과,경쾌,0.56,광주,2022,,
2,비뇨의학과,치료안함,0.56,광주,2022,,
2,외과,치료안함,0.56,광주,2022,,
2,순환기내과,호전,0.56,광주,2022,,
2,내분비내과,진단만실시,0.56,광주,2022,,
2,신장내과,호전,0.56,광주,2022,,
2,외과,48시간 후 사망,0.56,광주,2022,,
2,정형외과,호전,7.90,광주,2022,,
2,감염내과,호전,1.13,광주,2022,,
2,가정의학과,48시간 후 사망,1.13,광주,2022,,
2,정형외과,호전,12.41,광주,2022,,
2,재활의학과,불변(호전안됨),1.13,광주,2022,,
2,응급의학과,호전,1.13,광주,2022,,
2,호흡기내과,불변(호전안됨),0.56,광주,2022,,
2,비뇨의학과,치료안함,0.56,광주,2022,,
2,응급의학과,48시간 후 사망,2.26,광주,2022,,
2,신장내과,호전,1.69,광주,2022,,
2,호흡기내과,48시간 후 사망,1.69,광주,2022,,
3,감염내과,호전,1.13,광주,2022,,
3,응급의학과,호전,2.26,광주,2022,,
3,혈액종양내과,호전,1.69,광주,2022,,
3,재활의학과,불변(호전안됨),0.56,광주,2022,,
3,순환기내과,호전,7.33,광주,2022,,
3,신장내과,호전,1.69,광주,2022,,
3,재활의학과,호전,5.08,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,비뇨의학과,치료안함,1.13,광주,2022,,
3,응급의학과,48시간 후 사망,1.69,광주,2022,,
3,가정의학과,48시간 후 사망,2.26,광주,2022,,
3,응급의학과,48시간 후 사망,1.13,광주,2022,,
3,응급의학과,48시간 전 사망,0.56,광주,2022,,
3,외과,호전,3.38,광주,2022,,
3,재활의학과,호전,2.82,광주,2022,,
3,순환기내과,호전,1.13,광주,2022,,
3,외과,호전,11.28,광주,2022,,
3,소화기내과,48시간 후 사망,0.56,광주,2022,,
3,혈액종양내과,호전,3.95,광주,2022,,
3,신장내과,48시간 후 사망,0.56,광주,2022,,
3,호흡기내과,호전,2.82,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,혈액종양내과,불변(호전안됨),0.56,광주,2022,,
3,비뇨의학과,진단만실시,6.21,광주,2022,,
3,내분비내과,호전,0.56,광주,2022,,
3,응급의학과,호전,0.56,광주,2022,,
3,신장내과,호전,0.56,광주,2022,,
3,신경과,호전,9.03,광주,2022,,
3,재활의학과,호전,6.77,광주,2022,,
3,비뇨의학과,호전,5.08,광주,2022,,
3,혈액종양내과,48시간 후 사망,0.56,광주,2022,,
3,혈액종양내과,호전,1.69,광주,2022,,
3,신경과,호전,6.77,광주,2022,,
3,응급의학과,호전,0.56,광주,2022,,
3,가정의학과,48시간 후 사망,4.51,광주,2022,,
3,순환기내과,호전,9.59,광주,2022,,
3,소아청소년과,진단만실시,2.82,광주,2022,,
3,비뇨의학과,호전,10.15,광주,2022,,
3,재활의학과,호전,7.90,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,신장내과,호전,1.13,광주,2022,,
4,비뇨의학과,경쾌,1.69,광주,2022,,
4,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
4,응급의학과,48시간 후 사망,1.13,광주,2022,,
4,재활의학과,불변(호전안됨),0.56,광주,2022,,
4,응급의학과,48시간 후 사망,1.69,광주,2022,,
4,순환기내과,호전,9.59,광주,2022,,
4,감염내과,호전,1.13,광주,2022,,
4,순환기내과,48시간 전 사망,0.56,광주,2022,,
4,혈액종양내과,호전,4.51,광주,2022,,
4,가정의학과,불변(호전안됨),0.56,광주,2022,,
4,호흡기내과,48시간 후 사망,1.13,광주,2022,,
4,혈액종양내과,호전,0.56,광주,2022,,
4,소화기내과,호전,10.15,광주,2022,,
4,호흡기내과,호전,1.69,광주,2022,,
4,비뇨의학과,진단만실시,6.77,광주,2022,,
4,비뇨의학과,치료안함,0.56,광주,2022,,
4,가정의학과,48시간 후 사망,3.38,광주,2022,,
4,가정의학과,48시간 후 사망,0.56,광주,2022,,
4,외과,호전,2.26,광주,2022,,
4,신경과,호전,1.69,광주,2022,,
4,호흡기내과,48시간 후 사망,1.13,광주,2022,,
4,감염내과,호전,0.56,광주,2022,,
4,외과,48시간 후 사망,0.56,광주,2022,,
4,가정의학과,48시간 후 사망,2.26,광주,2022,,
4,외과,호전,9.59,광주,2022,,
4,재활의학과,호전,11.28,광주,2022,,
4,비뇨의학과,호전,6.21,광주,2022,,
4,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
4,응급의학과,호전,2.26,광주,2022,,
4,소화기내과,호전,6.21,광주,2022,,
4,외과,호전,2.82,광주,2022,,
4,신경과,호전,1.69,광주,2022,,
5,비뇨의학과,진단만실시,5.08,광주,2022,,
5,응급의학과,48시간 후 사망,1.13,광주,2022,,
5,신장내과,호전,0.56,광주,2022,,
5,혈액종양내과,호전,2.82,광주,2022,,
5,재활의학과,호전,8.46,광주,2022,,
5,가정의학과,48시간 전 사망,0.56,광주,2022,,
5,가정의학과,48시간 후 사망,1.13,광주,2022,,
5,소화기내과,48시간 후 사망,0.56,광주,2022,,
5,비뇨의학과,진단만실시,8.46,광주,2022,,
5,혈액종양내과,호전,1.13,광주,2022,,
5,응급의학과,호전,1.13,광주,2022,,
5,신경과,호전,6.21,광주,2022,,
5,가정의학과,48시간 후 사망,3.38,광주,2022,,
5,순환기내과,불변(호전안됨),0.56,광주,2022,,
5,외과,호전,12.41,광주,2022,,
5,순환기내과,호전,18.05,광주,2022,,
5,신경과,호전,10.15,광주,2022,,
5,재활의학과,호전,10.72,광주,2022,,
5,가정의학과,48시간 전 사망,0.56,광주,2022,,
5,감염내과,48시간 후 사망,0.56,광주,2022,,
1,신경외과,호전,6.77,광주,2022,,
1,혈액종양내과,호전,3.38,광주,2022,,
1,신경과,호전,7.33,광주,2022,,
1,순환기내과,경쾌,3.95,광주,2022,,
1,소화기내과,경쾌,1.13,광주,2022,,
1,신장내과,호전,1.69,광주,2022,,
1,호흡기내과,48시간 후 사망,1.13,광주,2022,,
1,소화기내과,48시간 후 사망,0.56,광주,2022,,
1,비뇨의학과,호전,10.15,광주,2022,,
1,감염내과,호전,13.54,광주,2022,,
2,호흡기내과,경쾌,9.03,광주,2022,,
2,신경외과,호전,2.82,광주,2022,,
2,비뇨의학과,진단만실시,1.13,광주,2022,,
2,감염내과,호전,11.28,광주,2022,,
2,비뇨의학과,호전,5.64,광주,2022,,
2,응급의학과,호전,2.26,광주,2022,,
2,신경외과,불변(호전안됨),1.13,광주,2022,,
2,호흡기내과,호전,1.13,광주,2022,,
2,정형외과,호전,14.67,광주,2022,,
2,혈액종양내과,경쾌,1.69,광주,2022,,
2,비뇨의학과,경쾌,0.56,광주,2022,,
2,호흡기내과,48시간 후 사망,0.56,광주,2022,,
2,외과,호전,11.85,광주,2022,,
2,신경과,경쾌,0.56,광주,2022,,
2,이비인후과,경쾌,0.56,광주,2022,,
2,정형외과,호전,11.85,광주,2022,,
2,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
2,신장내과,경쾌,0.56,광주,2022,,
2,정형외과,호전,4.51,광주,2022,,
2,신경과,호전,6.21,광주,2022,,
2,재활의학과,불변(호전안됨),0.56,광주,2022,,
2,정형외과,경쾌,1.13,광주,2022,,
2,비뇨의학과,진단만실시,5.08,광주,2022,,
2,비뇨의학과,경쾌,0.56,광주,2022,,
2,순환기내과,경쾌,0.56,광주,2022,,
2,정형외과,호전,11.85,광주,2022,,
2,순환기내과,호전,4.51,광주,2022,,
2,내분비내과,호전,2.82,광주,2022,,
2,혈액종양내과,48시간 후 사망,0.56,광주,2022,,
2,신경과,호전,2.26,광주,2022,,
3,순환기내과,호전,6.21,광주,2022,,
3,내분비내과,호전,0.56,광주,2022,,
3,정형외과,호전,9.59,광주,2022,,
3,호흡기내과,호전,0.56,광주,2022,,
3,비뇨의학과,경쾌,0.56,광주,2022,,
3,정형외과,호전,16.92,광주,2022,,
3,소화기내과,호전,4.51,광주,2022,,
3,외과,48시간 후 사망,0.56,광주,2022,,
3,정형외과,호전,3.38,광주,2022,,
3,재활의학과,호전,7.90,광주,2022,,
3,가정의학과,48시간 후 사망,1.13,광주,2022,,
3,응급의학과,48시간 후 사망,1.69,광주,2022,,
3,소화기내과,48시간 후 사망,0.56,광주,2022,,
3,순환기내과,호전,6.21,광주,2022,,
3,정형외과,호전,14.10,광주,2022,,
3,가정의학과,48시간 전 사망,0.56,광주,2022,,
3,비뇨의학과,치료안함,1.13,광주,2022,,
3,호흡기내과,호전,1.13,광주,2022,,
3,호흡기내과,경쾌,2.26,광주,2022,,
3,소화기내과,경쾌,1.13,광주,2022,,
3,호흡기내과,호전,1.13,광주,2022,,
4,외과,경쾌,0.56,광주,2022,,
4,호흡기내과,호전,2.26,광주,2022,,
4,응급의학과,48시간 전 사망,0.56,광주,2022,,
4,소화기내과,48시간 전 사망,0.56,광주,2022,,
4,비뇨의학과,진단만실시,5.64,광주,2022,,
4,비뇨의학과,불변(호전안됨),0.56,광주,2022,,
4,소아청소년과,진단만실시,2.82,광주,2022,,
4,비뇨의학과,진단만실시,4.51,광주,2022,,
4,호흡기내과,호전,2.26,광주,2022,,
4,재활의학과,호전,2.26,광주,2022,,
4,소아청소년과,진단만실시,0.56,광주,2022,,
4,외과,호전,13.54,광주,2022,,
4,신장내과,호전,2.82,광주,2022,,
4,재활의학과,호전,7.90,광주,2022,,
4,감염내과,호전,1.69,광주,2022,,
4,응급의학과,48시간 전 사망,0.56,광주,2022,,
4,외과,호전,7.33,광주,2022,,
4,신경과,경쾌,0.56,광주,2022,,
4,순환기내과,경쾌,0.56,광주,2022,,
4,재활의학과,호전,10.72,광주,2022,,
4,소아청소년과,진단만실시,3.38,광주,2022,,
4,순환기내과,호전,0.56,광주,2022,,
4,소화기내과,호전,2.82,광주,2022,,
4,혈액종양내과,호전,1.69,광주,2022,,
4,비뇨의학과,치료안함,0.56,광주,2022,,
4,소화기내과,진단만실시,0.56,광주,2022,,
4,재활의학과,호전,9.03,광주,2022,,
4,가정의학과,48시간 후 사망,3.38,광주,2022,,
4,호흡기내과,경쾌,1.69,광주,2022,,
4,재활의학과,불변(호전안됨),2.82,광주,2022,,
4,호흡기내과,불변(호전안됨),0.56,광주,2022,,
4,소화기내과,호전,1.13,광주,2022,,
5,재활의학과,호전,5.08,광주,2022,,
5,비뇨의학과,호전,11.28,광주,2022,,
5,가정의학과,불변(호전안됨),1.13,광주,2022,,
5,가정의학과,가망없는 퇴원,0.56,광주,2022,,
5,호흡기내과,호전,2.82,광주,2022,,
5,재활의학과,불변(호전안됨),0.56,광주,2022,,
5,비뇨의학과,호전,11.85,광주,2022,,
5,비뇨의학과,진단만실시,3.95,광주,2022,,
5,신장내과,48시간 전 사망,0.56,광주,2022,,
5,외과,호전,9.03,광주,2022,,
5,감염내과,호전,1.69,광주,2022,,
5,응급의학과,48시간 후 사망,0.56,광주,2022,,
5,호흡기내과,48시간 전 사망,0.56,광주,2022,,
5,응급의학과,48시간 후 사망,0.56,광주,2022,,
5,혈액종양내과,호전,3.38,광주,2022,,
5,감염내과,호전,1.13,광주,2022,,
5,재활의학과,경쾌,0.56,광주,2022,,
5,이비인후과,경쾌,0.56,광주,2022,,
5,비뇨의학과,치료안함,0.56,광주,2022,,
5,가정의학과,호전,0.56,광주,2022,,
5,외과,48시간 후 사망,0.56,광주,2022,,
1,내분비내과,호전,0.56,광주,2022,,
1,순환기내과,불변(호전안됨),2.26,광주,2022,,
1,혈액종양내과,48시간 후 사망,0.56,광주,2022,,
1,신경외과,불변(호전안됨),1.13,광주,2022,,
1,신장내과,경쾌,1.13,광주,2022,,
1,응급의학과,불변(호전안됨),1.13,광주,2022,,
1,혈액종양내과,경쾌,2.82,광주,2022,,
1,신장내과,호전,3.38,광주,2022,,
1,안과,호전,5.08,광주,2022,,
1,감염내과,48시간 전 사망,0.56,광주,2022,,
1,감염내과,불변(호전안됨),0.56,광주,2022,,
1,비뇨의학과,호전,0.56,광주,2022,,
2,신장내과,진단만실시,0.56,광주,2022,,
2,가정의학과,48시간 후 사망,3.95,광주,2022,,
2,혈액종양내과,48시간 후 사망,0.56,광주,2022,,
2,신장내과,호전,1.69,광주,2022,,
2,내분비내과,호전,2.26,광주,2022,,
2,신경외과,호전,2.82,광주,2022,,
2,가정의학과,48시간 후 사망,4.51,광주,2022,,
2,응급의학과,불변(호전안됨),1.13,광주,2022,,
2,신경외과,호전,0.56,광주,2022,,
2,호흡기내과,호전,1.13,광주,2022,,
2,외과,진단만실시,0.56,광주,2022,,
2,응급의학과,호전,3.38,광주,2022,,
2,재활의학과,호전,9.59,광주,2022,,
2,응급의학과,48시간 후 사망,1.13,광주,2022,,
2,신경과,진단만실시,0.56,광주,2022,,
2,호흡기내과,호전,1.69,광주,2022,,
2,감염내과,호전,7.90,광주,2022,,
2,재활의학과,호전,14.10,광주,2022,,
2,신장내과,호전,1.69,광주,2022,,
2,신경과,진단만실시,0.56,광주,2022,,
2,비뇨의학과,진단만실시,0.56,광주,2022,,
2,호흡기내과,불변(호전안됨),0.56,광주,2022,,
2,호흡기내과,경쾌,0.56,광주,2022,,
2,외과,호전,3.95,광주,2022,,
2,감염내과,호전,1.13,광주,2022,,
2,호흡기내과,불변(호전안됨),1.13,광주,2022,,
2,호흡기내과,경쾌,3.95,광주,2022,,
2,호흡기내과,불변(호전안됨),0.56,광주,2022,,
2,비뇨의학과,호전,7.90,광주,2022,,
2,비뇨의학과,호전,8.46,광주,2022,,
2,호흡기내과,경쾌,2.82,광주,2022,,
2,순환기내과,48시간 전 사망,0.56,광주,2022,,
