진료과,순위,상명코드,상병명,건수,지역,년도,코드그룹,국비비율
일반검진,3,K21,위-식도역류병,42.709090909090904,대전,2019,K21,0.7363636363636363
일반검진,4,K25,위궤양,34.72,대전,2019,K25,0.62
일반검진,5,K63,창자의 기타 질환,39.36241610738255,대전,2019,K63,0.7718120805369127
일반검진,6,D13,기타 및 부위불명의 소화계통의 양성 신생물,22.666666666666664,대전,2019,D13,0.6666666666666666
일반검진,7,K26,십이지장궤양,19.066666666666666,대전,2019,K26,0.8666666666666667
일반검진,8,K31,위 및 십이지장의 기타 질환,9.5,대전,2019,K31,0.6785714285714286
일반검진,9,K58,자극성 장증후군,6.875,대전,2019,K58,0.625
일반검진,10,D12,결장. 직장. 항문 및 항문관의 양성 신생물,2.2448979591836737,대전,2019,D12,0.7482993197278912
일반검진,11,J47,기관지확장증,1.6666666666666667,대전,2019,J47,0.8333333333333334
일반검진,12,K27,상세불명 부위의 소화성 궤양,2.0,대전,2019,K27,1.0
일반검진,13,C16,위의 악성 신생물,0.9714285714285714,대전,2019,C16,0.4857142857142857
일반검진,14,K20,식도염,2.0,대전,2019,K20,1.0
일반검진,15,J00,급성 코인두염[감기],0.5714285714285714,대전,2019,J00,0.5714285714285714
일반검진,16,K59,기타 기능적 창자 장애,0.7482993197278912,대전,2019,K59,0.7482993197278912
일반검진,17,C19,직장구불결장접합부의 악성 신생물,0.6,대전,2019,C19,0.6
재활의학과,1,M54,배통,8888.17441860465,대전,2019,M54,0.8488372093023255
재활의학과,2,M51,기타 추간판장애,1820.5797101449275,대전,2019,M51,0.7971014492753623
재활의학과,3,G63,달리 분류된 질환에서의 다발신경병증,2048.3076923076924,대전,2019,G63,0.9230769230769231
재활의학과,4,G81,편마비,1662.2222222222222,대전,2019,G81,0.8888888888888888
재활의학과,5,M17,윤충증,671.8390804597701,대전,2019,M17,0.5747126436781609
재활의학과,6,M48,기타 척추병증,849.0682056663169,대전,2019,M48,0.8835257082896117
재활의학과,7,I69,대뇌혈관 질환의 후유증,601.7142857142858,대전,2019,I69,0.826530612244898
재활의학과,8,G82,하반신마비 및 사지마비,705.0,대전,2019,G82,1.0
재활의학과,9,M75,어깨병변,371.0,대전,2019,M75,0.6022727272727273
재활의학과,10,G62,기타 다발신경병증,493.0,대전,2019,G62,1.0
재활의학과,11,S34,복부. 하배부 및 골반 부위에서의 신경 및 요수의 손상,362.0,대전,2019,S34,1.0
재활의학과,12,M50,목뼈원판 장애,303.1111111111111,대전,2019,M50,0.8888888888888888
재활의학과,13,M24,기타 특정 관절장애,137.77777777777777,대전,2019,M24,0.4444444444444444
재활의학과,14,M13,추 락,209.15151515151516,대전,2019,M13,0.8787878787878788
재활의학과,15,M77,기타 골부착부병증,197.0,대전,2019,M77,1.0
재활의학과,16,R26,보행과 이동의 이상,96.0,대전,2019,R26,0.8571428571428571
재활의학과,17,G80,유아성 뇌성마비,,대전,2019,G80,
재활의학과,18,G22,달리 분류된 질환에서의 파킨슨증,81.66666666666667,대전,2019,G22,0.7777777777777778
재활의학과,19,G60,유전성 및 특발성 신경병증,,대전,2019,G60,
재활의학과,20,G95,척수의 기타질환,67.85714285714286,대전,2019,G95,0.7142857142857143
정신건강의학과,1,F51,비기질적 수면 장애,1990.0,대전,2019,F51,1.0
정신건강의학과,2,F32,우울증 에피소드,1715.6774193548385,대전,2019,F32,0.9354838709677419
정신건강의학과,3,F43,심한 스트레스에 대한 반응 및 적응장애,1433.0,대전,2019,F43,1.0
정신건강의학과,4,F03,상세불명의 치매,509.2916666666667,대전,2019,F03,0.7083333333333334
정신건강의학과,5,F33,재발성 우울장애,646.0,대전,2019,F33,1.0
정신건강의학과,6,F41,기타 불안장애,475.5,대전,2019,F41,0.75
정신건강의학과,7,F20,조현병,173.0,대전,2019,F20,0.5
정신건강의학과,8,F31,양극성 정동장애,241.0,대전,2019,F31,1.0
정신건강의학과,9,F10,알콜사용에 의한 정신및 행동장애,36.5,대전,2019,F10,0.16666666666666666
정신건강의학과,10,F00,알츠하이머병에서의 치매(G30.-+),148.75,대전,2019,F00,0.875
정신건강의학과,11,F06,뇌손상. 뇌기능 이상 및 신체질환에 의한 기타 정신 장애,64.0,대전,2019,F06,0.5
정신건강의학과,12,Z71,달리 분류되지 않은 기타 상담 및 의학적 권고를 위해 보건서비스와 접하고 있는 사람,,대전,2019,Z71,
정신건강의학과,13,F45,신체형장애,,대전,2019,F45,
정신건강의학과,14,F34,지속성 기분[정동]장애,,대전,2019,F34,
정신건강의학과,15,F40,공포성 불안장애,,대전,2019,F40,
정신건강의학과,16,F25,조현정동장애,,대전,2019,F25,
정신건강의학과,17,F48,기타 신경성 장애,,대전,2019,F48,
정신건강의학과,18,F39,상세불명의 기분[정동]장애,,대전,2019,F39,
정신건강의학과,19,F29,상세불명의 비기질적 정신병,32.0,대전,2019,F29,1.0
정신건강의학과,20,F42,강박장애,,대전,2019,F42,
정형외과,1,M48,기타 척추병증,9800.067156348374,대전,2019,M48,0.8835257082896117
정형외과,2,M17,윤충증,3263.2183908045977,대전,2019,M17,0.5747126436781609
정형외과,3,M15,진균증,3240.229166666667,대전,2019,M15,0.8958333333333334
정형외과,4,M75,어깨병변,1988.7045454545455,대전,2019,M75,0.6022727272727273
정형외과,5,M43,기타 변형성 배병증,1393.2835820895523,대전,2019,M43,0.746268656716418
정형외과,6,M96,달리 분류되지 않은 처치후 근육골격 장애,1553.9209039548023,대전,2019,M96,0.8700564971751412
정형외과,7,M81,병적골절이 없는 골다공증,1029.6,대전,2019,M81,0.6
정형외과,8,M51,기타 추간판장애,1248.2608695652173,대전,2019,M51,0.7971014492753623
정형외과,9,S32,허리뼈 및 골반의 골절,328.875,대전,2019,S32,0.375
정형외과,10,S22,늑골. 흉골 및 흉추골의 골절,308.04819277108436,대전,2019,S22,0.3855421686746988
정형외과,11,M23,유독성 물질에 의한 불의의 중독 및 노출,323.0,대전,2019,M23,0.6129032258064516
정형외과,12,M54,배통,358.20930232558135,대전,2019,M54,0.8488372093023255
정형외과,13,S72,대퇴골의 골절,86.80000000000001,대전,2019,S72,0.2153846153846154
정형외과,14,S52,아래팔의 골절,80.0,대전,2019,S52,0.25
정형외과,15,M10,활막 및 건 장애,225.0,대전,2019,M10,0.75
정형외과,16,S82,발목을 포함한 아래다리의 골절,74.0,대전,2019,S82,0.2857142857142857
정형외과,17,I73,기타 말초혈관질환,257.0,대전,2019,I73,1.0
정형외과,18,M65,활막염 및 건초염,150.0,대전,2019,M65,0.6666666666666666
정형외과,19,L02,"피부의 농양, 종기 및 큰종기",216.0,대전,2019,L02,1.0
정형외과,20,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,100.79069767441861,대전,2019,Z47,0.5116279069767442
종합검진,1,K29,위염 및 십이지장염,2.2578125,대전,2019,K29,0.7526041666666666
종합검진,2,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,,대전,2019,Z00,
종합검진,3,K31,위 및 십이지장의 기타 질환,0.6785714285714286,대전,2019,K31,0.6785714285714286
종합검진,4,K63,창자의 기타 질환,0.7718120805369127,대전,2019,K63,0.7718120805369127
종합검진,5,K25,위궤양,0.62,대전,2019,K25,0.62
치과,1,K05,치은염(잇몸염)및 치주 질환,,대전,2019,K05,
치과,2,K08,치아 및 지지구조의 기타 장애,7802.0,대전,2019,K08,1.0
치과,3,K02,치아우식증,,대전,2019,K02,
치과,4,K04,치수 및 치근단주위조직의 질환,,대전,2019,K04,
치과,5,K03,치아경조직의 기타 질환,,대전,2019,K03,
치과,6,S02,머리뼈 및 얼굴뼈의 골절,264.59999999999997,대전,2019,S02,0.6
치과,7,K07,치아얼굴이상[부정교합포함],,대전,2019,K07,
치과,8,Z46,기타 장치의 부착 및 조정를 위하여 보건서비스와 접하고 있는 사람,,대전,2019,Z46,
치과,9,K12,입안염 및 관련 병터,,대전,2019,K12,
치과,10,K10,턱의 기타 질환,,대전,2019,K10,
치과,11,L03,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애,19.285714285714285,대전,2019,L03,0.7142857142857143
치과,12,K09,달리 분류되지 않은 구강영역의 낭,,대전,2019,K09,
치과,13,K14,혀의 질환,18.0,대전,2019,K14,1.0
치과,14,K01,매몰치 및 매복치,,대전,2019,K01,
치과,15,M86,골수염,12.0,대전,2019,M86,0.8571428571428571
치과,16,J98,기타 호흡장애,8.125,대전,2019,J98,0.625
치과,17,K06,치은(잇몸) 및 무치성 치조융선(이틀융기)의 기타 장애,,대전,2019,K06,
치과,18,T85,"기타 내부 인공삽입장치, 삽입물 및 이식편의 합병증",,대전,2019,T85,
치과,19,J32,만성 부비동염,5.019230769230769,대전,2019,J32,0.5576923076923077
치과,20,A04,기타 세균성 창자 감염,3.5,대전,2019,A04,0.5833333333333334
피부과,1,L29,소양증,5404.0,대전,2019,L29,0.7777777777777778
피부과,2,B35,피부사상균증,3285.561497326203,대전,2019,B35,0.6417112299465241
피부과,3,L23,앨러지성 접촉피부염,650.6666666666666,대전,2019,L23,0.3333333333333333
피부과,4,L21,지루피부염,1354.404761904762,대전,2019,L21,0.7380952380952381
피부과,5,L28,만성 단순태선 및 양진,584.5454545454545,대전,2019,L28,0.9090909090909091
피부과,6,B02,대상포진,372.8571428571429,대전,2019,B02,0.7142857142857143
피부과,7,L84,티눈 및 굳은살,353.25,대전,2019,L84,0.75
피부과,8,L30,기타 피부염,363.33333333333337,대전,2019,L30,0.8333333333333334
피부과,9,B00,헤르페스바이러스[단순헤르페스] 감염,268.0,대전,2019,B00,0.6666666666666666
피부과,10,L73,기타 모낭장애,356.0,대전,2019,L73,1.0
피부과,11,L82,지루각화증,220.0,대전,2019,L82,0.6666666666666666
피부과,12,G53,달리 분류된 질환에서의 뇌신경장애,276.0,대전,2019,G53,1.0
피부과,13,L50,두드러기,163.125,대전,2019,L50,0.625
피부과,14,L40,건선,0.0,대전,2019,L40,0.0
피부과,15,L20,질병이환 및 사망의 외인,0.0,대전,2019,L20,0.0
피부과,16,B86,옴,90.75,대전,2019,B86,0.75
피부과,17,L85,기타 표피의 비후,66.75,대전,2019,L85,0.75
피부과,18,L64,안드로젠탈모증,,대전,2019,L64,
피부과,19,B36,기타 표재성 진균증,,대전,2019,B36,
피부과,20,L63,원형 탈모증,,대전,2019,L63,
한방진료과,1,M54,배통,2154.348837209302,대전,2019,M54,0.8488372093023255
한방진료과,2,M25,달리 분류되지 않은 기타 관절장애,1136.0,대전,2019,M25,1.0
한방진료과,3,M75,어깨병변,377.0227272727273,대전,2019,M75,0.6022727272727273
한방진료과,4,H93,달리 분류되지 않은 귀의 기타 장애,,대전,2019,H93,
한방진료과,5,M48,기타 척추병증,411.7229800629591,대전,2019,M48,0.8835257082896117
한방진료과,6,K30,소화불량,315.0,대전,2019,K30,1.0
한방진료과,7,M62,기타 근장애,138.0,대전,2019,M62,0.5
한방진료과,8,U23,,268.0,대전,2019,U23,1.0
한방진료과,9,M79,달리 분류되지 않은 기타 연조직장애,152.6086956521739,대전,2019,M79,0.782608695652174
한방진료과,10,M17,윤충증,100.57471264367815,대전,2019,M17,0.5747126436781609
한방진료과,11,G51,얼굴신경 장애,85.5,대전,2019,G51,0.5
한방진료과,12,R51,두통,82.72727272727272,대전,2019,R51,0.6363636363636364
한방진료과,13,J06,다발성 및 상세불명 부위의 급성 상기도감염,52.5,대전,2019,J06,0.5
한방진료과,14,S43,"팔이음뼈의 관절 및 인대의 탈구, 염좌 및 긴장",44.666666666666664,대전,2019,S43,0.6666666666666666
한방진료과,15,R42,현기 및 어지러움,35.53333333333333,대전,2019,R42,0.6833333333333333
한방진료과,16,S80,아래다리의 표재성 손상,12.75,대전,2019,S80,0.25
한방진료과,17,I73,기타 말초혈관질환,51.0,대전,2019,I73,1.0
한방진료과,18,G64,말초신경계통의 기타 장애,,대전,2019,G64,
한방진료과,19,U71,신병증(腎病證),,대전,2019,U71,
한방진료과,20,S93,발목 및 발부위에서의 관절 및 인대의 탈구. 염좌 및 긴장,17.5,대전,2019,S93,0.5
호흡기내과,1,J44,기타 만성 폐쇄성 폐질환,2805.9752066115702,대전,2019,J44,0.6033057851239669
호흡기내과,2,J98,기타 호흡장애,2692.5,대전,2019,J98,0.625
호흡기내과,3,J40,급성인지 만성인지 명시되지 않은 기관지염,1007.3571428571429,대전,2019,J40,0.6428571428571429
호흡기내과,4,I10,본태성(일차성)고혈압,582.995867768595,대전,2019,I10,0.5743801652892562
호흡기내과,5,E11,인슐린-비의존 당뇨병,701.3772241992883,대전,2019,E11,0.7437722419928826
호흡기내과,6,J45,천식,481.68421052631584,대전,2019,J45,0.5789473684210527
호흡기내과,7,J18,상세불명 병원체의 폐렴,440.7556179775281,대전,2019,J18,0.5421348314606742
호흡기내과,8,J31,만성비염. 비인두염 및 인두염,637.0,대전,2019,J31,1.0
호흡기내과,9,C34,기관지 및 폐의 악성 신생물,160.76923076923077,대전,2019,C34,0.4230769230769231
호흡기내과,10,J00,급성 코인두염[감기],185.14285714285714,대전,2019,J00,0.5714285714285714
호흡기내과,11,J20,급성 기관지염,157.5,대전,2019,J20,0.5
호흡기내과,12,J47,기관지확장증,260.83333333333337,대전,2019,J47,0.8333333333333334
호흡기내과,13,R09,순환기계통 및 호흡기계통을 침습한 기타 증상 및 징후,250.94736842105263,대전,2019,R09,0.8421052631578947
호흡기내과,14,J02,급성 인두염,82.5,대전,2019,J02,0.5
호흡기내과,15,R05,기침,94.2,대전,2019,R05,0.6
호흡기내과,16,J32,만성 부비동염,84.76923076923077,대전,2019,J32,0.5576923076923077
호흡기내과,17,J69,고체 및 액체에 의한 폐염,73.0,대전,2019,J69,0.5
호흡기내과,18,E78,지질단백질대사장애 및 기타 지질증,104.08695652173913,대전,2019,E78,0.8260869565217391
호흡기내과,19,J84,기타 사이질성 폐질환,102.5,대전,2019,J84,0.8333333333333334
호흡기내과,20,A15,세균학적 및 조직학적으로 확인된 호흡기결핵,43.125,대전,2019,A15,0.375
가정의학과,1,E86,용적고갈,3740.5,대전,2020,E86,0.5
가정의학과,2,Z26,기타 단일 감염성 질환에 대한 예방접종의 필요,,대전,2020,Z26,
가정의학과,3,I10,본태성(원발성) 고혈압,879.5180722891567,대전,2020,I10,0.6024096385542169
가정의학과,4,J30,혈관운동성 및 앨러지성 비염,1432.0,대전,2020,J30,1.0
가정의학과,5,Z00,호소증상 및 보고된 진단명이 없는 사람의 일반적 검사 및 조사,704.25,대전,2020,Z00,0.75
가정의학과,6,J00,급성 비인두염[감기],0.0,대전,2020,J00,0.0
가정의학과,7,J02,급성 인두염,787.0,대전,2020,J02,1.0
가정의학과,8,E11,2형 당뇨병,534.7429643527204,대전,2020,E11,0.7542213883677298
가정의학과,9,J06,다발성 및 상세불명 부위의 급성 상기도감염,571.6666666666667,대전,2020,J06,0.8333333333333334
가정의학과,10,U07,U07의 응급사용,0.0,대전,2020,U07,0.0
가정의학과,11,E78,지질단백질대사장애 및 기타 지질증,481.2203389830509,대전,2020,E78,0.7711864406779662
가정의학과,12,Z29,기타 예방적 조치의 필요,,대전,2020,Z29,
가정의학과,13,K29,위염 및 십이지장염,383.6057692307692,대전,2020,K29,0.7596153846153846
가정의학과,14,M81,병적 골절이 없는 골다공증,183.8709677419355,대전,2020,M81,0.6129032258064516
가정의학과,15,J20,급성 기관지염,125.0,대전,2020,J20,0.5
가정의학과,16,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,,대전,2020,Z01,
가정의학과,17,K21,위-식도역류병,132.57777777777778,대전,2020,K21,0.8444444444444444
가정의학과,18,R63,음식 및 수액 섭취에 관계된 증상 및 징후,,대전,2020,R63,
가정의학과,19,K59,기타 기능성 장장애,110.0,대전,2020,K59,0.7236842105263158
가정의학과,20,R53,병감 및 피로,82.66666666666666,대전,2020,R53,0.6666666666666666
일반내과,1,E11,2형 당뇨병,5003.5046904315195,대전,2020,E11,0.7542213883677298
일반내과,2,I10,본태성(원발성) 고혈압,1709.6385542168675,대전,2020,I10,0.6024096385542169
일반내과,3,E78,지질단백질대사장애 및 기타 지질증,482.7627118644068,대전,2020,E78,0.7711864406779662
일반내과,4,K29,위염 및 십이지장염,251.4326923076923,대전,2020,K29,0.7596153846153846
일반내과,5,I20,협심증,183.85567010309276,대전,2020,I20,0.7628865979381443
일반내과,6,Z29,기타 예방적 조치의 필요,,대전,2020,Z29,
일반내과,7,K21,위-식도역류병,149.46666666666667,대전,2020,K21,0.8444444444444444
